Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Munjena Formation|23851|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Miocene||||Eocene|||||3||No|40912||M.C.Benbow|02/SEP/81|||Shown as two seperate units, one Oligocene, the other Pliocene, in 2007 Stratigraphic chart.|Alluvial, colluvial and residual clastics, commonly silicified or ferruginised|feldspar- or lithic-rich arenite to rudite|||N|
Munta Limestone Member|34807|Munta Limestone|35698|||Yes|Member, phase|Formal|Other new published name|Defined|Narana Formation|22509|||Neoproterozoic||||Neoproterozoic|||||45||No|22922|23282|||||Age: Marinoan.|Grey to greenish-grey massive and laminated micritic mudstone and marl that are rhythmically interbedded.||||N|
Munyarai Formation|22479|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Ungoolya Group|23088|||Ediacaran||||Neoproterozoic III|||||448.1||No|43743|23282|Gatehouse C.G., Lindsay J.|01/DEC/94|||Officer Basin (MESA & AGSO project)|Grey to dark-grey calcareous siltstone with thin limestone interbeds.||||N|
Murbko Marl Member|31511|||||Yes|Member, phase|Formal|Resvd name published|Defined|Cadell Formation|31517|||Balcombian||||Balcombian|||||5||No|23226|23226|Lukasik J., Queen's University, Canada|22/AUG/97|||Introduced as member of the Morgan Group (Murray Supergroup) by Lukasik and James (1998) and retained as part of the new Morgan Subgroup (as a member of the Cadell Formation) when the Murray Group was reinstated.|||||N|
Murnaroo Sandstone|13524|Murnaroo Formation|26316|||Yes|Formation, beds|Formal|Variation of published name|Described|Lake Maurice Group|34762|||Neoproterozoic||||Neoproterozoic|||||||No|42065|||||||Pale grey-green to green sandstone, fine to coarse-grained, with shale interbeds|sedimentary siliciclastic|||N|
Murrana Beds|24411|||||Yes|Formation, beds|Informal|Resvd name published|Defined|Emeroo Subgroup|25895|||Neoproterozoic||||Neoproterozoic|||||2900|SA|Yes|36733|36733|R.P.Coats, G.J.Ambrose, R.B.Flint|21/JUL/77|Gatehouse, C.G.|29/NOV/79|Old nomenclature. Should be Murrana beds.|Laminated gritty quartzitic sandstone, grey-green silty shale interbeds; arkose, pebbly dolomite, purple and grey silty shale near the top; ripplemarks, mudcracks, cross laminations, flute casts and salt casts.||||N|
Murray Bridge Granite|13536|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Ordovician||||Ordovician|471|12|||||No|45003||||||Dimension stone name? Seems to have been formalised as a stratigraphic unit [CEB Jan2012].|Granite, massive, coarse-grained. A-type.|igneous felsic intrusive|||Y|A-type
Murray Group|13544|||||Yes|Group, Suite|Formal|Variation of published name|Defined|||||Middle Miocene||||Early Oligocene|||||||No|34308|50154|||||Name was upgraded to Murray Supergroup by Lukasik and James (1998) - but this change was not accepted by other authors.  Re-instated as Murray Group discussed by Rogers, P.A.  "Discussion and Reply" (AJES 46, p485-486). Lithostratigraphy has now been overhauled and revised by Cowley and Barnett (2007) - see RefID: 64237 where a detailed nomenclatural history and evolution is presented. The Ludbrook (1961) strat.scheme included all units between base of Bookpurnong Beds (top) and top of Ettrick Formation (basal), namely, Mannum Fm., Finniss Clay, Morgan Limestone and Pata Limestone - with the basal Ettrick Fm being incorporated with Compton Conglomerate into the Glenelg Group which underlay the Mannum Fm (Murray Group). Lawrence (1969) then expanded the group to include all Tertiary marine units above the underlying Knight Group - namely, Netherby Marl, Geera Clay, Duddo Limestone and Winnambool Formation, as well as Bookpurnong Beds and Diapur Sandstone above; in 1975 Lawrence excluded the latter from a revised scheme. Another revision in 1988 removed Bookpurnong Beds from the Murray Group. Rogers (1995) then incorporated Mannum Formation, Morgan Limestone and Pata Limestone into one single unit, Mannum Limestone.  There then followed a comprehensive lithological and palaeontological study by Lukasik and James whereby Murray Group was elevated to Murray Supergroup (including Ettrick Fm., Geera Clay and Winnambool Fm. but not Duddo Limestone - with Mannum Fm, Finnis Fm. and Pata Fm. reinstated (as formations) but Morgan Limestone became Morgan Group. This became controversial and was met with resistance. The outcome of this debate is that Murray Supergroup has not been accepted and Murray Group has been reinstated, but the Morgan Group is retained at the subgroup level as Morgan Subgroup with the original members, namely, Woolpunda Marl, Portee Carbonate and Cowirra Clay Members.|Consolidated well bedded pale grey, yellow, white and cream, highly fossiliferous skeletal calcarenite, calcareous cemented quartz sandstone, bioclastic limestone; minor weakly consolidated calcareous clay; abundant skeletal debris.|sedimentary carbonate|sedimentary siliciclastic||N|
Murta Formation|13577|Murta Member|13579|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Valanginian||||Berriasian||||60|85||No|37287|63979|||||Supersedes former Murta Member, originally a part of Mooga Formation (now obsolete) - unit elevated to formation status.  See RefID: 23155 for details of changes and locality and thickness of type section. Age - Neocomian. Passes lat.into upper Hooray Sst|Consists of interbedded and interlaminated sandstone, silty sandstone, siltstone and lesser mudstone, intraformational conglomerate and coal (per RefID: 63979).|sedimentary siliciclastic|organic-rich rock||N|
Murteree Shale|13586|Murteree shale|13588|||Yes|Formation, beds|Formal|Variation of published name|Defined|Gidgealpa Group|7182|||Kungurian||||Artinskian|||||80|SA|No|30873|30873||||||Dark grey-brown to black, laminated, argillaceous siltstone and lesser fine-grained sandstone.|sedimentary siliciclastic|||N|
Musgravian gneiss - amphibolite facies|72673|||||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||||Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Unit used for Australian 1:1 million geological map, National Maps Project. Also to be used in Georgina-Arunta energy assessment 1:1 million solid geology interpretation.|Felsic gneiss, migmatitic grey biotite gneiss, banded biotite gneiss, leucocratic biotite gneiss, quartzite|high grade metamorphic rock|||N|
Musgravian gneiss - granulite facies 1|72674|||||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||||Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Informal unit used for Australian 1:1 million geological map, National Maps Project. Also to be used for Georgina-Arunta energy assessment 1:1 million solid geology interpretation.|Felsic gneiss, quartzofeldspathic orthopyroxene-biotite-bearing gneiss, less commonly with clinopyroxene, garnet and/or hornblende, tonalitic biotite gneiss; rare mafic granulite and pelitic gneiss|high grade metamorphic rock|||N|
Mustering Paddock Formation|29846|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Sundown Group|17531|||Paleoproterozoic||||Paleoproterozoic|||||300||No|22884|22884|Laing B.|28/JUL/95|||Olary province, type locality in ref:  00/30616|Predominantly psammitic and psammopelitic metasediments, siliciclastic, thin to thick bedded+ common sedimentary structures, and local calc-silicate ellipsoids.||||N|
Mutooroo Gneiss|70229|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Silver City Suite|70121|Paleoproterozoic|1696|17||Paleoproterozoic|1709|6|||||No|62728|62728|Crooks, A. (PIRSA)|29/MAR/06|Cowley, W.|29/MAR/06|Considered part of the Silver City Suite (reserved by B. Stevens of NSW Geological Survey; AJES in prep.) which includes the Alma Gneiss and Rasp Ridge Gneiss at Broken Hill, NSW. Named after Mutooroo Mine, Mingary 1:100 000 sheet. |Well-foliated, biotite, adamellitic to granodioritic, augen gneiss.||||Y|S-type
Myall Creek Formation|13621|||||Yes|Formation, beds|Formal|Unknown or process pending|Described||||||||||||||||No|31532|||||||||||N|
Myall Granite|13622|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described||||||||||||||||No|41125|||||||||||Y|
Myola Volcanics|23856|||||Yes|Formation, beds|Formal|Variation of published name|Described|||||Statherian|1790|||Statherian|1791|4|isotopic, U/Pb||||No|37811||A.J.Parker|08/NOV/79|||Age: <1800Ma. Not to be confused with Myola Granite in Qld.|Interbanded porphyritic rhyolite, rhyodacite, fine-grained felsic and hornblende rich gneisses and amphibolite|igneous felsic volcanic|high grade metamorphic rock||N|
Myponga Sand|28840|Myponga sand|13646|||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described||||||||||||||||No|38290|||||||||||N|
Myrtle Springs Formation|28841|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Burra Group|3106|||Neoproterozoic||||Cryogenian|||||4000||No|30801|24176|||||Age: Torrensian.  Part of the Burra Group.|Grey siltstone and greywacke, minor dolomites and quartzites.||||N|
Nacoona Paleosol|13679|Nacoona paleosol|13680|||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|30056|||||||||||N|
Nairne Pyrite Member|13685|Nairne Pyritic Formation|13687|||Yes|Member, phase|Formal|Unknown or process pending|Described|Talisker Calc-siltstone|17692|||Early Cambrian||||Early Cambrian|||||90||No|34195||||||Of Dyson et al (1996) - as part of the Talisker Calc-Siltstone. Name abandoned? Mapped and remapped with various interpretations as to its stratigraphic location within the Kanmantoo Group.|Fine-grained, clay-rich clastic sediment with interbedded carbonate-rich bands and sedimentary pyrite; significant quartzite present east of Mount Barker - contains lenticular unit (10-15m thick) of mature, non-pyritic, parallel-laminated sandstone.||||N|
Nama Group|13704|||||Yes|Group, Suite|Formal|Other new published name|Mentioned|||||Neoproterozoic||||Neoproterozoic|||||||No|37371|||||||||||N|
Namba Formation|13707|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Miocene|12.5|||Oligocene|23.5||||250|SA|No|30920|30056||||||Sand, fine to medium-grained, poorly sorted, angular, silt, thin dolomite, oolitic dolomite interbeds. Shallow, brackish to fresh water lakes|regolith|sedimentary carbonate||N|
Namur Sandstone|13738|Namur Sandstone Member|13733|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Cretaceous||||Cretaceous|||||||No|37287|23155|||||Supersedes former Namur Sandstone Member (1995) as unit has been elevated to formation status, see ref 00/30891 for details of change.  Name often used by petroleum companies for Hooray Sandstone in northern and eastern Cooper-Eromanga Basins area.|Non-marine, medium- to coarse-grained, pale grey and buff, cross-bedded quartzose and pebbly sandstone with conglomerate beds and minor thin claystone lenses.|sedimentary siliciclastic|||N|
Nankabunyana Formation|26317|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Neoproterozoic||||Neoproterozoic|||||713|SA|Yes|38926|38926|R.K.Uppill|15/FEB/78||||Green-grey wavy laminated siltstones and shales, grey dolomitic fine-grained sandstones with some ripple cross lamination, white fine-grained quartzites, brown to grey dolomites||||N|
Napoleon Megabreccia Member|24419|||||Yes|Member, phase|Formal|Resvd name published|Defined|Skillogalee Dolomite|25481|||Neoproterozoic||||Neoproterozoic|||||900|SA|Yes|39348||W.V.Preiss|11/SEP/79|Gatehouse, C.G.|05/FEB/81|Card. Updated 08-Jan-86 but category left as V. M in 84/24232 etc.|Unsorted clasts of blue-grey dolomite and siltstone in dolomitic and silty matrix.||||N|
Nappamerri Group|13823|Nappamerri Formation|13821|||Yes|Group, Suite|Formal|Variation of published name|Redefined|||||Ladinian||||Late Permian|||||550|QLD|No|42008|42008|||||Cooper - Eromanga Basin.|||||N|
Naracoorte Limestone Member|13841|Naracoorte Limestone member|13842|||Yes|Member, phase|Formal|Unknown or process pending|Defined|Gambier Limestone|6976|||Middle Miocene||||Early Miocene|||||6|SA|No|32116|42966||||||||||N|
Narana Formation|22509|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Ungoolya Group|23088|||Neoproterozoic||||Neoproterozoic|||||1500||No|43743|23282|Gatehouse C.G., Lindsay J.|01/DEC/94|||Officer Basin (MESA & AGSO project)|Dark-grey silty mudstone, silty limestone with minor sandstone and mass flow breccia.||||N|
Narcoonowie Formation|33819|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|Dullingari Group|24255|||Ordovician||||Ordovician|||||||No|63056||Gravestock D., Sun X-W.|12/NOV/99|||Age ?Ordovician.|Feldspathic sandstone, shale. Lowstand fan,.||||N|
Narina Greywacke|13858|||||Yes|Formation, beds|Formal|Other new published name|Described|Hawker Group|8159|||Early Cambrian||||Early Cambrian|||||1300||No|34185|||||||Khaki-green, flat to ripple laminated, silty to medium grained feldspathic sandstone.||||N|
Narlaby Formation|23865|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Early Pliocene||||Early Pliocene|||||60||No|42816||M.C.Benbow|16/AUG/82||||Fine to medium grained, moderately well sorted sand with little clay. Partly silicified, iron-stained and varicoloured.|quartz-rich arenite to rudite|||N|
Narrawaturk Marl|13904|Narrawaturk Formation|13902|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Nirranda Group|14185|||Early Oligocene|30.5|||Middle Eocene|48||||131||No|34063||||||Incorporates Browns Creek Clay, Castle Cove Limestone and Glen Aire Clay - local names best regarded as members.  (see GSV report 103, 1995). In the Gambier Basin.|Pale to dark brown marl and calcareous mudstone with minor thin calcarenite beds (see GSV Report 103).|sedimentary carbonate|sedimentary siliciclastic||N|
Naryilco Silcrete|27518|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Oligocene||||Oligocene|||||||No|31532|||||||Silcrete||||N|
Nathaltee Formation|24424|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Neoproterozoic||||Neoproterozoic||||80|645|SA|Yes|38926|38926|R.K.Uppill|21/FEB/78|Gatehouse, C.G.|01/JUN/78||Grey and green-grey laminated siltstones, grey and buff dolomicrites and stromatolitic dolomites with diagenetic chert nodules, pale grey dolomitic sandstones and quartzites||||N|
Nelshaby sandstone facies""|34743|Nelshaby Sandstone|13977|||Yes|Member, phase|Informal|Variation of published name|Described|Rhynie Sandstone|16067|||Neoproterozoic||||Neoproterozoic|||||||No|22889||||||Formerly known as Nelshaby Sandstone with a type section through The Bluff, 16 km northeast of Port Pirie.  Remapped it is interpreted as occupying the upper part of Rhynie Sandstone, but can not be defined as a formal lithostratigraphic unit see 00/30621|||||N|
Nelson Bay Formation|13978|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|||||Early Pleistocene|1|||Early Pleistocene|1.4||||30||No|44221||||||Not to be confused with Nelson Formation (Oligocene).  Initially included in the now ?obsolete Follett Group. Age from Geology of Victoria, 2003.|Subhorizontal biocalcarenite, lagoonal sediments and paleosols||||N|
Neoproterozoic amphibolite-facies metamorphics 76678|76678|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Neoproterozoic|540|||Neoproterozoic|560||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset. [Note: numerical Min Age = Cambrian in both AGSO 1996 and GTS 2004. CEB Feb-2012]|Medium-grade metamorphic rocks, generally with amphibolite-facies assemblages; may have a greenschist overprint|medium grade metamorphic rock|||N|
Neoproterozoic mafic volcanics 76677|76677|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Cryogenian|800|||Cryogenian|830||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly basaltic rocks; may include minor ultramafic volcanics|igneous mafic volcanic|||N|
Neoproterozoic sedimentary rocks 76672|76672|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Ediacaran|560|||Cryogenian|750||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Neoproterozoic sedimentary rocks 76675|76675|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Cryogenian|800|||Cryogenian|830||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Neoproterozoic sedimentary rocks 76676|76676|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Cryogenian|800|||Cryogenian|830||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Nepabunna Siltstone|14004|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|Hawker Group|8159|||Early Cambrian||||Early Cambrian|||||490||No|30801|||||||Dark blue calcareous siltstone.||||N|
Nepouie Subgroup|31401|||||Yes|Subgroup|Formal|Resvd name published|Defined|Umberatana Group|18806|||Cryogenian||||Cryogenian|750|63|||2500||No|22510|22510|Preiss W., Dyson I.|24/JUN/97|||Parachilna 1:250 000 sheet area. Along with Upalinna Subgroup, to replace Willochra & Farina Subgroups. Age: Sturtian|Mainly interglacial. Marine and marginal marine siltstone and sandstone; oolitic, sandy and stromatolitic limestone.|sedimentary siliciclastic|sedimentary carbonate||N|
Neptune Formation|25336|||||Yes|Formation, beds|Formal|Other new published name|Defined|Southern Right Supersequence|38066|||Barremian||||Early Cretaceous||||||SA|No|42545|42545||||||||||N|
Neuroodla Formation|29935|Neuroodla|22525|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Miocene||||Oligocene|||||250||No|43052||Alley N.F., Benbow M.C.|24/SEP/90|||Torrens Basin.|Green-grey to black, argillaceous and white calcareous mudstone; basal carbonaceous clay.||||N|
Neva Clay Member|23869|||||Yes|Member, phase|Formal|Resvd name published|Mentioned|||||Pleistocene||||Pleistocene|||||||No|41551||R.May|25/JUN/87||||||||N|
New Cornwall Member|39169|New Cornwall Formation|32082|||Yes|Member, phase|Formal|Resvd name published|Defined|Wandearah Formation|39163|||Paleoproterozoic||||Paleoproterozoic|||||||No|24475|24475|||||Reserved as New Cornwall Formation.|Carbonate-dominated unit. Layered limestone, dolomite, siltstone, calcareous argillite, calcsilicate, graphitic schist, locally sandstone, conglomerate and albitite.|sedimentary carbonate|sedimentary siliciclastic||N|
Newer Volcanic Group|38291|Newer Volcanics|14099|||Yes|Group, Suite|Formal|Variation of published name|Defined|||||Holocene|.1|||Miocene|8.5||||100||No|24384|64612|||||It is now proposed to discontinue use of Older and Newer Volcanics nomenclature, and to adopt the concept of igneous provinces following Price et al (2003); modifications suggested (VandenBerg 2007) - see Newer Volcanics. All surficial volcanics are now included in Newer Volcanic Group, except Tower Hill Tuff and Piton Scoria Member (VandenBerg 2009).|Cinder cones - scoria, minor ash and agglutinates; Lava flows - tholeiitic to minor alkaline and basanitic lavas.|igneous mafic volcanic|||N|
Ngaltinga Formation|14121|Ngaltinga Clay|14120|||Yes|Formation, beds|Formal|Unknown or process pending|Redefined|||||Pleistocene||||Pleistocene|||||||No|40450|23489||||||||||N|
Ngankipari Sand|27521|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Pleistocene||||Pleistocene|||||||No|44198|44199||||||||||N|
Ngarinya Adamellite|29909|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||Kulgera Suite|29907|Mesoproterozoic||||Mesoproterozoic|1186|10|isotopic, U/Pb||||No|43052||||||Of the Pitjantjatjara Supersuite.|||||Y|
Niggly Gap beds|14133|Niggly Gap Beds|24430|||Yes|Formation, beds|Informal|Variation of published name|Mentioned|Curdimurka Subgroup|24236|||Neoproterozoic||||Neoproterozoic|||||||No|42813|||||||Grey, micaceous siltstone and fine-grained sandstone, partly with halite casts, heavy-mineral-laminated sandstone, minor dolomite.||||N|
Nildottie Siltstone Member|28251|Nildottie siltstone Member|14136|||Yes|Member, phase|Formal|Resvd name published|Defined|Billy Creek Formation|1645|||Middle Cambrian||||Early Cambrian|||||460|SA|Yes|35835|35835|Moore P.S.|08/SEP/06|Gatehouse, C.G.|01/AUG/79||Ripple laminated, coarse-grained greyish-red siltstone with minor shale and fine-grained sandstone.||||N|
Nilgenee Member|27650|||||Yes|Member, phase|Formal|Other new published name|Described|Corunna Conglomerate|27751|||Mesoproterozoic||||Mesoproterozoic|||||800||No|37621||A.J.Parker|09/NOV/81||||||||N|
Nilpena Limestone|14143|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||||Middle Pleistocene||||Middle Pleistocene|||||||No|34180|||||||||||N|
Nilpinna Beds|27296|||||Yes|Formation, beds|Informal|Resvd name published|Defined|Curdimurka Subgroup|24236|||Neoproterozoic||||Neoproterozoic|||||2100|SA|Yes|36733|36733|G.J.Ambrose, R.P.Coats|11/MAY/77|Gatehouse, C.G.|29/NOV/79|Should be Nilpinna beds. Shows a general correspondence to Cooranna Formation.|Fine cross-laminated, rippled sandstones, rippled quartzites (salt casts) green-grey silty shale, minor grey silty dolomite and greenish arkose; mudcracks, ripplemarks and salt casts are common.||||N|
Nilpoorinna Breccia Member|14144|||||Yes|Member, phase|Formal|Unknown or process pending|Mentioned||||||||||||||||No|33165|||||||||||N|
Ninnerie Supersuite|69798|||||Yes|Supergroup|Formal|Resvd name published|Briefly described|||||Mesoproterozoic|1580|||Mesoproterozoic|1600||||||No|64741||Conor, Colin / PIRSA|11/NOV/05|||Named for Ninnerie Hill, southern CURNAMONA 1:250K sheet; nearest town is Olary.  To include Bimbowrie Suite and the informal Benagerie Volcanics. Intrudes as well as overlies Willyama Supergroup. Within the Curnamona Province. To also included the Coulthard Suite (advised APR 2010).|Widespread in outcrop and subsurface - FROME, CURNAMONA  and OLARY 1:250K sheets. Felsic to intermediate intrusives, felsic volcanics.||||Y|
Nirranda Group|14185|Nirranda Sub-Group|14187|||Yes|Group, Suite|Formal|Variation of published name|Redefined|||||Early Oligocene|29|||Middle Eocene|45|||||VIC|No|34063|31036|||||Once interpeted as Nirranda Sub-group of the Heytesbury Gp due to difficulties in distinguishing one from the other in western part of basin; also known as Hanson Plain Sand in Heytesbury Group by some authors (see GSV 103). In Gambier Basin in SA also.|Fine-grained marginal marine/littoral sediments; marl.|sedimentary carbonate|||N|
Nirranda Supersequence|73299|||||Yes|Supergroup|Sequence stratigraphy|Sequence strat published|Defined|||||lower Proteacidites tuberculatus|||biozone|Nothofagidites asperus|||biozone||||No|63134|63134|Ryan, D.J.|15/MAY/07|||The Nirranda Supersequence represents a condensed section that developed during flooding of the margin.||sedimentary||passive margin|N|
Noarlunga Limestone|25345|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|30250|||||||||||N|
Nonowie Member|14214|||||Yes|Member, phase|Formal|Unknown or process pending|Described||||||||||||||||No|31532|||||||||||N|
Nooldoonooldoona Trondhjemite|23877|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Babbage Supersuite|41670|Calymmian||||Calymmian||||||SA|No|42885|42885|Gatehouse C.G.|05/MAR/93|||Used in Proterozoic Granites Project. Formerly of the Babbage Supersuite, but to be moved into the Coulthard Suite of the Ninnerie Supersuite.|Grey, medium- to coarse-grained Trondhjemite|igneous felsic intrusive|||Y|
Noranda Volcanics|26318|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Arkaroola Subgroup|600|||Neoproterozoic||||Neoproterozoic|||||80|SA|Yes|37854|37854|B.Murrell|16/JUN/77|Gatehouse, C.G.|10/AUG/83||Amygdaloidal basaltic rock.  Pillow structure near Chintapanna Dam||||N|
Normanville Group|14255|Normanville group|14256|||Yes|Group, Suite|Formal|Other new published name|Described|Moralana Supergroup|26314|||Early Cambrian||||Early Cambrian|526|4|isotopic, U/Pb||1000||No|30381||||||In the Kanmantoo Trough (Adelaide Geosyncline). Also in Stansbury Basin.|Marine shelf to basinal carbonate, minor basal sandstone. Includes acid to basic volcanics near the Murray River. Limestone; sandstone; shale; volcanics|sedimentary carbonate|sedimentary siliciclastic||N|
North Maslin Sand|26810|||||Yes|Formation, beds|Formal|Variation of published name|Described|||||Eocene||||Eocene|||||||No|44198||||||Age is possibly Middle Eocene. See also Maslin Sands, South Maslin Sand.|Cross-bedded fluvial sandstone, conglomerate with minor sandy siltstone, unconsolidated. Unfossiliferous.|quartz-rich arenite to rudite|sedimentary siliciclastic||N|
Norwest Bend Formation|14306|Norwest Bend beds|29467|||Yes|Formation, beds|Formal|Other new published name|Defined|||||Late Pliocene||||Late Miocene|5.3||stable isotopes|||SA|No|9124|42966|||||Limited distribution in western Murray Basin, between Kingston-on-Murray and Morgan. Lateral equivalent to Parilla Sand/Parilla Sands. There is a proposal to extend the unit downwards so that it also correlates with the Early Piocene Loxton Sand (RefID 64237, p20).
Age from Sr/Sr isotopes (Miranda et al, 2008)[still to be indexed, Feb2013].|Limestone, sandy; calcareous sandstone and oyster beds.|sedimentary carbonate|||N|
Nowillilla Sandy Loam|14317|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described||||||||||||||||No|38290|||||||||||N|
Nuccaleena Formation|14329|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Sandison Subgroup|23955|||Ediacaran||||Ediacaran|590||||140||No|9862||||||Within the Wilpena Group.|Yellow-brown weathering laminated and flaggy or well-bedded, grey-brown dolomite; purple shale interbeds.|sedimentary carbonate|argillaceous detrital sediment||N|
Nuckulla Basalt|26083|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Glyde Hill Volcanic Complex|7458|||Mesoproterozoic||||Mesoproterozoic|1590||||80|SA|Yes|30984|30984|Giles C.|08/SEP/06|Gatehouse, C.G.|22/FEB/77|Of Gawler Range Volcanics.|Basalt, massive, dark green-grey, flows, vesicular upper surface|igneous mafic volcanic|||N|
Nullarbor Limestone|25355|||||Yes|Formation, beds|Formal|Other new published name|Defined|Dugong Supersequence|38055|||Early Pliocene|5|||Early Miocene|15.5||||45|WA|No|40425|32552|||||Most recent publications (2001-2003) suggest Middle Miocene to Early Pliocene age.|Limestone, bioclastic, micritic. Subtidal, platformal, above fair weather wave-base|sedimentary carbonate|||N|
Nullawarre Greensand|14374|||||Yes|Formation, beds|Formal|Variation of published name|Fully described|Sherbrook Group|16826|||Campanian||||Santonian|||||130||No|30932||||||Previously Nullawarre Greensand Member (Sprigg 1986) as a member of his Paaratte Formation; elevated to formation status by Williamson et al (1987). See also Nullawarre Formation.|Light greenish-grey, fine- to coarse-gr. sandstone.|sedimentary siliciclastic|||N|
Nultaddy seismic unit|35082|||||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||||Devonian||||Devonian|||||29||No|23054|||||||||||N|
Nurragi Clay|14413|Nurragi clay|14414|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Quaternary||||Quaternary||||||SA|No|38290|38290||||||||||N|
Nuyts Granite|30613|||||Yes|Formation, beds|Informal|STRATLEX Entry|Not recorded|||Roxby Downs Suite|30607||||||||||||No|||||||Invalid name. Should not be formalised. Nuyts Volcanics, St Peter Suite has priority. Used in Proterozoic Granites GIS.|||||Y|
Nuyts Volcanics|24435|||||Yes|Formation, beds|Formal|Resvd name published|Described|||St Peter Suite|24502|Statherian|1627|3|isotopic, U/Pb|Statherian|1631|3|isotopic, U/Pb|||SA|No|42291||Flint R.B., Rankin L.R.|04/APR/91|||Replaces Nuyts Archipelago volcanics? Included in St Peter Suite by Proterozoic Granites Project. Age 1631+/-3 (St Francis Is), 1627+/-2 (St Peter Is).|Rhyodacite to rhyolite, dark grey, porphyritic xenoliths common, volcanic layering|igneous felsic volcanic|||N|
Oaklands Limestone|14468|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned|||||Early Miocene||||Early Miocene|||||||No|48788|||||||||||N|
