Stratno | Stratigraphic Name | Category | Contents | Last update 
75724|Kalkarindji Suite|Constituents|Antrim Plateau Volcanics (Traves 1955), including Bingy Bingy Basalt Member and Blackfella Rockhole Member in NT and WA (both Sweet et al 1974); Helen Springs Volcanics in NT (Noakes & Traves 1954); Colless Volcanics in Qld (Carter 1959); Milliwindi Dolerite (Hanley and Wingate 2000); informal Mount Ramsay dolerite in WA (Glass 2002); Table Hill Volcanics, including Boondawari Dolerite (MacDonald et al 2005), in the Officer Basin in WA (Jackson and van de Graaff 1981).|
75724|Kalkarindji Suite|Geomorphic expression|Ranges from prominent plateaux, sometimes with columnar jointing, to rounded hills, to minimal exposure|
75724|Kalkarindji Suite|Type section locality|Type sections of constituent named units. Antrim Plateau Volcanics: Spring Creek in DIXON RANGE, Western Australia (see Mory and Beere 1985, page 38 for grid coordinates); Helen Springs Volcanics: 36 m thick in HELEN SPRINGS (cored drillhole NTGS 96/1 at 234.9 to 242.2 m depth (at 18°24'55"S, 134°14'40"E; Hussey et al 2001); Colless Volcanics: at about 18°38'55"S, 138°18'30"E in western LAWN HILL, Queensland (Carter 1959); Table Hill Volcanics: east side of Table Hill in TALBOT (26°28'S, 126°53'E) Western Australia (see Jackson and van de Graaff 1981).
Reference Sections: Reference sections include east-west transects through the historical original type-section locality trigonometric station J32 of Hardman (1885) GORDON DOWNS (approximately 600 m) and at Purnululu National Park DIXON RANGE (approximately 800 m) in the eastern Kimberley region, Glass (2002). At both reference stratigraphic sections, the Antrim Plateau Volcanics are unconformably overlain by the Headleys Limestone and at Purnululu National Park the basalts unconformably overlay the Albert Edward Group. Reference section for Table Hill Volcanics is continuously cored drillhole BMR Westwood 1, about 210 km SE of Table Hill (27°48¿S, 125°51¿E; see Jackson and van de Graaff 1981).|23/SEP/11
75724|Kalkarindji Suite|Extent|Large area of northern Australia (WA, NT and QLD), extending southwards to central WA and northwestern SA.|
75724|Kalkarindji Suite|Thickness range|Antrim Plateau Volcanics: maximum 1100 m adjacent to Ord Basin in DIXON RANGE, northern Western Australia (Mory and Beere 1988); stratigraphic section approximately 800 m at Purnululu National Park, DIXON RANGE, northern Western Australia (Glass 2002); Helen Springs Volcanics: maximum 94 m in cored drillhole BN04DD01 in BRUNETTE DOWNS, beneath central Georgina Basin (Kruse et al 2009). Colless Volcanics: probable minimum 60 m (Carter 1959). Table Hill Volcanics: maximum 116 m in drillhole Hunt Yowalga-2 in YOWALGA (Jackson and van de Graaff 1981).|
75724|Kalkarindji Suite|Lithology|Tholeiitic basalt and dolerite with massive, porphyritic, partly vesicular, amygdaloidal, glomeroporphyritic textures, microdolerite, basaltic flow breccia, peperite, pyroclastic deposits.|
75724|Kalkarindji Suite|Depositional environment|Continental extrusive rocks, high-level intrusive rocks.|
75724|Kalkarindji Suite|Relationships and boundaries|Antrim Plateau Volcanics and Helen Springs Volcanics unconformably overlie a variety of Palaeo- and Mesoproterozoic terranes. Youngest known underlying units are Neoproterozoic: Moonlight Valley Tillite, correlated with Marinoan glacial event (late Cryogenian-early Ediacaran) in Adelaide Rift, beneath Antrim Plateau Volcanics in AUVERGNE (Dunster et al 2000); and possibly younger (late Neoproterozoic; Rawlings et al 1997) Bukalara Sandstone beneath Antrim Plateau Volcanics in HODGSON DOWNS. Unconformably overlain generally by early Middle Cambrian (Ordian-early Templetonian; sequence 1 of Southgate and Shergold 1991) carbonate units: Tarrara Formation of Bonaparte Basin, Headleys Limestone of Ord Basin, Montejinni Limestone of Wiso Basin, Tindall Limestone of Daly Basin, Top Springs Limestone of northern Georgina Basin, Gum Ridge Formation of Barkly Sub-basin (central Georgina Basin) and Thorntonia Limestone of Undilla Sub-basin (central and eastern Georgina Basin). Unconformably overlain by later Middle Cambrian (early sequence 2) Wonarah Formation on Alexandria-Wonarah Basement High (central Georgina Basin) (Kruse 2003). In Purnululu National Park (DIXON, WA), Antrim Plateau Volcanics unconformably overlay the Albert Edward Group. In MOUNT RAMSAY, the Antrim Plateau Volcanics overlay the Lally Conglomerate and in GORDON DOWNS, Antrim Plateau Volcanics unconformably underlay the Windoo Sandstone. Milliwindi Dolerite and Mount Ramsay dolerite are interpreted as feeder dykes to the volcanic suites. Table Hill Volcanics are underlain by the Wahlgu Formation (conformably) and Lungkarta Formation, and overlain by the Paterson, Lennis and Wanna Formations. The Boondawari dolerite (MacDonald et al 2005) is a feeder dyke to the volcanic suites. The former Kulyong Formation in the Officer Basin, western-central South Australia (now superseded by the Table Hill Volcanics) is underlain by the Trainor Hill Sandstone and overlain by the Mount Chandler Sandstone. Colless Volcanics overlies the Thorntonia Limestone and Camooweal Dolostone and underlies the Mullera Formation.|
75724|Kalkarindji Suite|Age reasons|Radiometric dating provides an age of latest Early Cambrian (Early-Middle Cambrian boundary) and  includes: U-Pb SHRIMP zircon age of 513 +/- 12 Ma for the Milliwindi Dolerite, a feeder dyke for the Antrim Plateau Volcanics in Western Australia (Hanley and Wingate, 2000); U-Pb SHRIMP zircon age of 508 +/- 10 Ma for the Boondawari dolerite, a feeder dyke for the Table Hill Volcanics in the Officer Basin (MacDonald et al 2005); K-Ar whole rock age of 500 +/- 14 Ma for the Table Hill Volcanics ( reported in Veevers 2000); 40Ar/39Ar ages of 508 +/- 2 Ma and 505 +/- 2 Ma (average 507 Ma +/- 2 Ma ) for plagioclase feldspar separates for Helen Springs Volcanics and Antrim Plateau Volcanics in the Northern Territory (Glass and Phillips 2006); 40Ar/39Ar age of 505 +/- 3 Ma for the Table Hill Volcanics (Evins et al 2009). The age of the igneous event is therefore ca 510 Ma.|23/SEP/11
75724|Kalkarindji Suite|Correlations|Mount Wright Volcanics and Cymbric Vale Formation (both Gnalta Group) of Gnalta Shelf, western New South Wales; Truro Volcanics of Stansbury Basin, South Australia - all biostratigraphically dated as late Early Cambrian (Botomian stage of Siberia; Jago et al 1984, Jenkins and Hasenohr 1989, Gravestock 1995, Kruse and Shi in Brock et al 2000). Possibly Mooracoochie Volcanics (Gatehouse 1983), unconformable beneath Middle Cambrian Kalladeina Formation of Warburton Basin, South Australia.|
75724|Kalkarindji Suite|Comments|GA airborne magnetic data indicate that, in addition to their mapped outcrop areas, Early Cambrian volcanic rocks are extensive in the subsurface beneath Palaeozoic sedimentary basins of large parts of northern Australia. All of the included igneous units are genetically related as is confirmed by geochemical and isotopic evidence (Glass and Phillips 2006) The Kalkarindji Continental Flood Basalt Province constitutes the World's oldest known Phanerozoic Large Igneous Province (LIP).|
75724|Kalkarindji Suite|References|BEATTIE R, Brown G, 1984. Facetable prehnite. Australian Gemmologist 15, 258-259.  **BROCK GA, Engelbretsen MJ, Jago JB, Kruse PD, Laurie JR, Shergold JH, Shi GR and Sorauf JE, 2000. Palaeobiogeographic affinities of Australian Cambrian faunas. Association of Australasian Palaeontologists, Memoir 23, 1-61.  **CARTER EK, 1959. New stratigraphic units in the Pre-Cambrian of north-western Queensland. Queensland Government Mining Journal 60(92), 437-441.  **DAVID  TWE, 1932. Explanatory notes to accompany a new geological map of the Commonwealth of Australia. Commonwealth Scientific and Industrial Research, Sydney.  **DUNN PR, 1963. Hodgson Downs, Northern Territory (First Edition). 1:250 000 geological map series explanatory notes, SD 53-14. Bureau of Mineral Resources, Australia, Canberra.  **DUNSTER JN, Beier PR, Burgess JM and Cutovinos A, 2000. Auvergne, Northern Territory (Second Edition). 1:250 000 geological map series explanatory notes, SD 52-15. Northern Territory Geological Survey, Darwin.  **EVINS, L.Z., Jourdan, F.,  Phillips, D., 2009. The Cambrian Kalkarindji Large Igneous Province: Extent and Characteristics based on new 40Ar/39Ar and geochemical data. Lithos 110 (1-4) p294-304  **GATEHOUSE CG, 1983. Stratigraphic units in the Warburton Basin in South Australia. Geological Survey of South Australia, Quarterly Geological Notes 86, 5-8.  **GLASS LM, 2002. Petrogenesis and geochronology of the North Australian Kalkarinji low-Ti Continental Flood Basalt Province. PhD thesis, Australian National University, Canberra.  **GRAVESTOCK DI, 1995. Early and Middle Palaeozoic. Geological Survey of South Australia, Bulletin 54, 3-61.  **HANLEY LM and Wingate MTD, 2000. SHRIMP zircon age for an Early Cambrian dolerite dyke: an intrusive phase of the Antrim Plateau Volcanics of northern Australia. Australian Journal of Earth Sciences 47, 1029-1040.  **HUSSEY KJ, Beier PR, Crispe AJ, Donnellan N and Kruse PD, 2001. Helen Springs, Northern Territory (Second Edition). 1:250 000 geological map series explanatory notes, SE 53-10. Northern Territory Geological Survey, Darwin.  **JACKSON MJ and van de Graaff WJE, 1981. Geology of the Officer Basin, Western Australia. Bureau of Mineral Resources, Australia, Bulletin 206.  **JAGO JB, Daily B, von der Borch CC, Cernovskis A and Saunders N, 1984. First reported trilobites form the Lower Cambrian Normanville Group, Fleurieu Peninsula, South Australia. Transactions of the Royal Society of South Australia 108, 207-211. **JENKINS RJF and Hasenohr P, 1989. Trilobites and their trails in a black shale: Early Cambrian of the Fleurieu Peninsula, South Australia. Transactions of the Royal Society of South Australia 113, 195-203.  **KRUSE PD, 2003. Georgina Basin stratigraphic drilling and petrography, 1999-2003. Northern Territory Geological Survey, Record 2003-005.  **KRUSE PD et al, in prep. NTGS stratigraphic drilling 2004. Northern Territory Geological Survey, Record.   **McLEOD IR, 1965. Magnesite and dolomite. Bureau of Mineral Resources, Australia, Bulletin 72, 381-399.  **MORY AJ and Beere GM, 1985. Palaeozoic stratigraphy of the Ord Basin, Western Australia and Northern Territory. Geological Survey of Western Australia, Report 14, 36-45.  **MORY AJ and Beere GM, 1988. Geology of the onshore Bonaparte and Ord Basins in Western Australia. Geological Survey of Western Australia, Bulletin 134.  **NOAKES LC and Traves DM, 1954. Outline of the geology of the Barkly Region: in 'Survey of the Barkly Region, Northern Territory and Queensland, 1947-48'. CSIRO Land Research Series 3, 34-41.  **RAWLINGS DJ, Haines PW, Madigan TLA, Pietsch BA, Sweet IP, Plumb KA and Krassay AA, 1997. Arnhem Bay-Gove, Northern Territory (Second Edition). 1:250 000 geological map series explanatory notes, SD 53-3,4. Northern Territory Geological Survey, Darwin and Australian Geological Survey Organisation, Canberra.
and 8 others|23/SEP/11
9201|Kanandra Granulite|Name source|After Kanandra Dam (GR 4982E, 7482N AMG-metric) within outcrop area; Alcoota 1:250 000 S/A SF53-10 AMG.|
9201|Kanandra Granulite|Type section locality|Centred on Mount Swan (GR 492E, 748048N AMG metric) and up to 2 km away.|
9201|Kanandra Granulite|Extent|Outcrop area extends northwest from Kanandra Gap virtually to the Bundey River and northeast into the Huckitta 1:250 000 Sheet area.|
9201|Kanandra Granulite|Lithology|Felsic gneiss, mafic granulite, biotite-garnet-potassium feldspar-quartz migmatite, minor calc-silicate gneiss, rare cordierite-bearing felsic gneiss. All exposed in type area.|
9201|Kanandra Granulite|Relationships and boundaries|Harts Range Group thought to overlie the Kanandra Granulite in a regional syncline. Mount Suan Granite either intrudes the Kanandra Granulite or is anatectically derived from the Kanandra Granulite. Possibly overlain by the Mapata Gneiss.|
9201|Kanandra Granulite|Identifying features|Distinguished from Mapata Gneiss by considerably greater proportion of mafic rocks. Distinguished from Mount Bleechmore Granulite by higher content of felsic gneiss and very much smaller content of pelitic gneiss.|
9201|Kanandra Granulite|Correlations|Tentative correlations: Considered equivalent to the Mount Bleechmore Granulite; and the Ongeva Granulite (Alice Springs 1:250 000 Sheet area).|
9201|Kanandra Granulite|Proposed publication|BMR Report|
9201|Kanandra Granulite|Name first published by|Shaw R.D., Warren R.G., Kopras J., Green D.E., 1975|
35316|Karukali Quartzite|Name source|Karukali Outstation at location 24o 54' 15.57" S, 129o 21' 09.06" E (WGS 84).|
35316|Karukali Quartzite|Unit history|Previously described as the basal unit of the Mount Harris Basalt (Forman 1966).|
35316|Karukali Quartzite|Constituents|Nil|
35316|Karukali Quartzite|Geomorphic expression|Comprises scarps and dip slopes of isolated low hills.|
35316|Karukali Quartzite|Type section locality|17 km southeast of Walu Outstation at location 24o 49' 58.95" S, 129o36' 45.31" E (WGS 84). Lower contact is quartz gravel beds and quartz pebble conglomerate above coarsely porphyritic biotite granite. Upper contact is obscured by ~0.5m of scree material, however the stratigraphic sequence is equigranular, silicified quartzite overlain by epidotised, silicified metabasalt. Thickness of section is ~10 m.|
35316|Karukali Quartzite|Extent|Scattered outcrops in the central west section of the Bloods Range 1:100 000 map sheet area in areas approximately 5 km northeast and 13-17 km southeast of Walu Outstation.|
35316|Karukali Quartzite|Thickness range|5-10 metres.|
35316|Karukali Quartzite|Lithology|Quartzite and quartz-muscovite schist, often rich in hematite and magnetite, minor quartz pebble conglomerate.|
35316|Karukali Quartzite|Depositional environment|Shallow marine.|
35316|Karukali Quartzite|Relationships and boundaries|Unconformably overlies undivided Pottoyu Granite Suite of the Musgrave Block and is overlain by basal units of the Tjauwata Group in a probable disconformable relationship, although stratigraphic contact is not well exposed. The Karukali Quartzite is crosscut by mafic dykes probably associated with the Alcurra Dyke Swarm (~1078 Ma).|
35316|Karukali Quartzite|Age reasons|Mesoproterozoic. Unconformably overlies the 1190-1140 Ma undivided Pottoyu Granite Suite and is intruded by mafic dykes interpreted to belong to the ~1078 Ma Alcurra Dyke Swarm.|
35316|Karukali Quartzite|Correlations|Probably a distal equivalent to the MacDougall Formation, basal Tollu Group, (Daniels 1974) that outcrops in the MacDougall Bluff Region in Western Australia.|
35316|Karukali Quartzite|Proposed publication|Close, D.F., Edgoose, C.J., Scrimgeour, I.R., 2002. Bloods Range and Hull 1:100 000 geological special, Northern Territory Geological Survey, Explanatory notes.|
35316|Karukali Quartzite|References|98/29502 - Forman, D.J., 1966. Bloods Range Northern Territory 1:250 000 geological series explanatory notes. Sheet (SG53-3). Bureau of Mineral Resources, Australia.
79/01069 - Daniels J.L., 1974, The geology of the Blackstone region, Western Australia. Geological Survey of Western Australia. Bulletin, 123.|
75947|Keri Metamorphics|Name source|After Keri homestead GDA 94 52L 669230mE 8534660mN (13°15'9"S 130°33'43"E) on Pine Creek 1:250 000 mapsheet, Reynolds River 1:100 000 mapsheet, Litchfield Province, Pine Creek Orogen, Northern Territory.|
75947|Keri Metamorphics|Unit history|Previously known as Wangi Basics, first used by Needham and Stuart-Smith (1984) and formally defined in Dundas et al (1987). The name Wangi Basics is abandoned, as it is now known to comprise distinct geochemical groups which are genetically unrelated.|
75947|Keri Metamorphics|Geomorphic expression|Boulder-strewn outcrops and well rounded boulders|
75947|Keri Metamorphics|Type section locality|Low boulder-strewn hills 12 km north of Keri homestead on REYNOLDS RIVER (GDA 94 52L 670455mE 8548345mN; 13°7'35"S 130°34'21"E).|
75947|Keri Metamorphics|Description at type locality|Low boulder-strewn hills among Cenozoic cover.|
75947|Keri Metamorphics|Extent|Exposures occur within an area of 16 km2 in NW Reynolds River 1:100 000 mapsheet; however, magnetic imagery indicates that true extent under surficial cover may be much greater.|
75947|Keri Metamorphics|General description|Metamorphosed noritic cumulates, metapyroxenite and metaperidotite, and garnet-bearing mafic amphibolite (Glass 2007, 2010). Only exposed in NW Reynolds River 1:100 000 mapsheet.|
75947|Keri Metamorphics|Thickness range|Not known due to poor exposure|
75947|Keri Metamorphics|Lithology|Metamorphosed mafic/ultramafic assemblages (metamorphosed noritic cumulate, metapyroxenite and metaperidotite) and garnet-bearing mafic amphibolite (metaferrogabbro) (Glass 2007, 2010).|
75947|Keri Metamorphics|Relationships and boundaries|Contact relationships not observed, but possibly intrudes Welltree Metamorphics (Pietsch 1989).|
75947|Keri Metamorphics|Identifying features|Metamorphosed mafic/ultramafic assemblages are moderate to strongly foliated (typical mineral assemblages include tremolite, anthophyllite, actinolite and hornblende). Metaferrogabbro has distinctive large garnet porphyroblasts up to and greater than 10 mm in diameter, which commonly amalgamate to form linear segregations in an amphibole-rich groundmass.|
75947|Keri Metamorphics|Structure and Metamorphism|Amphibolite-facies metamorphism|
75947|Keri Metamorphics|Age reasons|Carson et al (2009) determined a weighted mean 207Pb/206Pb SHRIMP date of 1860 +/- 6 Ma (95% confidence level) for a garnet-bearing mafic amphibolite, which is interpreted to represent the magmatic crystallisation age for this sample.|
75947|Keri Metamorphics|Correlations|None known.|
75947|Keri Metamorphics|Alteration and Mineralisation|Abundant fibrous amphibole (tremolite-actinolite) is interlaminated with chlorite and is most likely replacement product of primary orthopyroxene. Uralitic amphibole is most likely derived from granular clinopyroxene. Residual partly seriticised (+/- clinozoisite) platy plagioclase (up to 2 mm in size) has in part been overprinted by recrystallised amphibole. No known mineralisation.|
75947|Keri Metamorphics|Geophysical Expression|Appears to be associated with a magnetic high in northwestern corner of Reynolds River 1:100 000 mapsheet, which extends slightly into adjoining mapsheets. No observable radiometric or gravity response.|
75947|Keri Metamorphics|Geochemistry|Metamorphosed noritic cumulate is typically low Ti and highly magnesian. Metaferrogabbro is metamorphosed plagioclase-pyroxene cumulate with very high FeO (18.8-23.2 wt%; Glass 2010).|
75947|Keri Metamorphics|References|CARSON CJ, Claoué-Long J, Stern RA, Close DF, Scrimgeour IR and Glass, LM, 2009. Summary of results. Joint NTGS-GA geochronology project: Arunta and Pine Creek regions, July 2006-May 2007. Northern Territory Geological Survey Record 2009-1.  **DUNDAS DL, Edgoose CJ, Fahey GM and Fahey JE, 1987. Daly River 1:100 000 Geological Map Series. Northern Territory Geological Survey Explanatory Notes (5070).  **GLASS LM, 2007. Geochemistry of mafic rocks in the Litchfield Province, western Pine Creek Orogen: Evidence for a Palaeoproterozoic arc-related setting and links to the Halls Creek Orogen: in 'Annual Geoscience Exploration Seminar (AGES) 2007. Record of Abstracts.' Northern Territory Geological Survey, Record 2007 001.  **GLASS LM, 2010. Palaeoproterozoic island-arc-related rocks of the Litchfield Province, western Pine Creek Orogen, Northern Territory. Northern Territory Geological Survey, Record 2010-005.  **NEEDHAM RS, Stuart-Smith PG, 1984. Geology of the Pine Creek Geosyncline, Northern Territory, 1:500 000 scale map. Bureau of Mineral Resources, Australian Bureau of Mineral Resources, Canberra. ACT.   **PIETSCH BA, 1989. Reynolds River, 1:100 000 Geological Map Series. Northern Territory Geological Survey Explanatory Notes (5071).|
69563|Kiana Group|Name source|From Kiana property in northeastern WALLHALLOW-northwestern CALVERT HILLS.|08/FEB/12
69563|Kiana Group|Unit history|Robinson Beds (Noakes 1956).|08/FEB/12
69563|Kiana Group|Constituents|Bukalara Sandstone, Cox Formation (Dunn 1963).|08/FEB/12
69563|Kiana Group|Geomorphic expression|Strongly jointed plateaux (Bukalara Sandstone), low hills and rubbly rises (Cox Formation).|08/FEB/12
69563|Kiana Group|Type section locality|Type sections of constituent named units. Bukalara Sandstone: boundary stratotypes at 15o50.5'S, 135o12.9'E (base) and 15o49.0'S, 135o8.6'E (top) in southeastern MOUNT YOUNG (Kruse in Pietsch et al 1992); Cox Formation: type locality surrounding 15o55'S, 135o01'E in southeastern MOUNT YOUNG (Haines et al 1993).|08/FEB/12
69563|Kiana Group|Extent|Along northern margin of Georgina and Dunmarra Basins in MOUNT DRUMMOND, CALVERT HILLS, ROBINSON RIVER, WALLHALLOW, BAUHINIA DOWNS, MOUNT YOUNG, TANUMBIRINI and HODGSON DOWNS.|08/FEB/12
69563|Kiana Group|Thickness range|Maximum 300 m in Abner Range (BAUHINIA DOWNS; Smith 1964).|08/FEB/12
69563|Kiana Group|Lithology|Thin- to thick-bedded, very fine to very coarse quartz sandstone, commonly feldspathic, some micaceous; interbedded micaceous siltstone and shale; minor shale and conglomerate.|08/FEB/12
69563|Kiana Group|Depositional environment|High-energy braided fluviatile, shallow (including storm-influenced) marine.|08/FEB/12
69563|Kiana Group|Relationships and boundaries|Unconformably overlies various units of McArthur Basin, Murphy Inlier and South Nicholson Basin, youngest being topmost units of Mesoproterozoic Roper Group (McArthur Basin) and South Nicholson Group (South Nicholson Basin). Unconformably overlain by early Cambrian Kalkarindji Volcanic Group or where this is absent, Top Springs Limestone of Barkly Group (Kruse et al in prep) or where these are absent, Cretaceous sandstone.|08/FEB/12
69563|Kiana Group|Age reasons|Age stratigraphically constrained to Ectasian to earliest Cambrian. Carbonaceous macrofossil Chuaria in coeval Raiwalla Shale of Wessel Group, Arafura Basin (Haines 1998) favours a Neoproterozoic age (Rawlings et al 1997). Absence of glacial deposits in Wessel Group, in conjunction with its undisturbed, flat-lying attitude and stratigraphic position immediately below fossiliferous Middle Cambrian rocks, suggests a post-glacial Neoproterozoic (Ediacaran) age for it and coeval Kiana Group.|08/FEB/12
69563|Kiana Group|Correlations|Buckingham Bay Sandstone and Raiwalla Shale of Wessel Group (Arafura Basin).|08/FEB/12
69563|Kiana Group|Defn author|Kruse, P.D., Rawlings, D.J. , Aug-2005|
69563|Kiana Group|Comments|This group unites all putatively Neoproterozoic rocks along northern margin of Georgina and Dunmarra Basins.|08/FEB/12
69563|Kiana Group|References|**DUNN PR, 1963. Hodgson Downs, Northern Territory (First Edition). 1:250 000 geological map series explanatory notes, SD 53-14. Bureau of Mineral Resources, Australia, Canberra.  **HAINES PW, 1998. Chuaria Walcott, 1899 in the lower Wessel Group, Arafura Basin, northern Australia. Alcheringa 22, 1-8.  **HAINES PW, Pietsch BA, Rawlings DJ and Madigan TL, 1993. Mount Young, Northern Territory (Second Edition). 1:250 000 geological map series explanatory notes, SE 53-15. Northern Territory Geological Survey, Darwin.  **KRUSE PD, Radke BM and Duffett ML, in prep. Ranken-Avon Downs, Northern Territory (Second Edition). 1:250 000 geological map series explanatory notes, SE 53-16, SF 53-04. Northern Territory Geological Survey, Darwin.  **NOAKES LC, 1956. Upper Proterozoic and sub-Cambrian rocks in Australia. XX International Geological Congress, Mexico 2, 213-238 [Reprinted 1957 Bureau of Mineral Resources, Australia, Bulletin 49, 213-238].  **PIETSCH BA, Rawlings DJ, Creaser PM, Kruse PD, Ahmad M, Ferenczi PA and Findhammer TLR, 1991 [1992]. Bauhinia Downs, Northern Territory (Second Edition). 1:250 000 geological map series explanatory notes, SE 53-3. Northern Territory Geological Survey, Darwin.  **RAWLINGS DJ, Haines PW, Madigan TLA, Pietsch BA, Sweet IP, Plumb KA and Krassay AA, 1997. Arnhem Bay-Gove, Northern Territory (Second Edition). 1:250 000 geological map series explanatory notes, SD 53-3,4. Northern Territory Geological Survey, Darwin and Australian Geological Survey Organisation, Canberra.  **SMITH JW, 1964. Bauhinia Downs, Northern Territory (First Edition). 1:250 000 geological map series explanatory notes, SE 53-3. Bureau of Mineral Resources, Australia, Canberra.|
24341|Koolpinyah Dolomite|Name source|"Koolpinyah" Homestead on Koolpinyah 1:100 000 Sheet (5173) GR GM366295.|
24341|Koolpinyah Dolomite|Unit history|Referred to on the 1980 BMR 1:500 000 geological map of the Pine Creek Geosyncline as Coomalie Dolomite.|
24341|Koolpinyah Dolomite|Type section locality|Diamond Drill Hole Y22, location GM 442286. Intersection 52 m to 603 m. Hole drilled by Urangescellshaft Australia Pty Ltd. Core is stored at the Northern Territory Department of Mines and Energy Core Library, Darwin.|
24341|Koolpinyah Dolomite|Extent|Central and eastern part of Koolpinyah 1:100 0000 sheet area, northwest part of Point Stuart 1:100 000 sheet area and extreme central northern part of Noonamah 1:100 000 sheet area. The unit is overlain by up to 80 metres of Mesozoic and Cainozoic sediments. Outcrop is extremely poor, confined to very small exposures of silicified carbonate and quartzite.|
24341|Koolpinyah Dolomite|Thickness range|Unknown, at least 100 m and probably less than 1000 m.|
24341|Koolpinyah Dolomite|Lithology|Dolomite, dolomitic marble, dolomitic chlorite +/- mica +/- quartz schist, mica-quartz schist, dolomitic quartzite, sandy intraclastic limestone.|
24341|Koolpinyah Dolomite|Relationships and boundaries|Overlain by Whites Formation sediments in western and central part of Koolpinyah 1:100 000 sheet area. Unconformably overlies the Woolner Granite and Dirty Water Metamorphics in the north-eastern part of Koolpinyah 1:100 0000 sheet. The lower and uppermost units are massive dolomite. This formation appears to occupy the same stratigraphic position as the Coomalie Dolomite and is interpreted as a deeper water facies variant.|
24341|Koolpinyah Dolomite|Age reasons|Early Proterozoic, as it forms part of the Early Proterozoic sedimentary sequence of the Pine Creek Geosyncline.|
24341|Koolpinyah Dolomite|Proposed publication|Explanatory Notes, Koolpinyah 1:100 000 sheet (Northern Territory Geological Survey)|
24341|Koolpinyah Dolomite|First Reference|86/25403 p.6 Described.|
24345|Kudinga Basalt|Name source|Kudinga Creek in NE Davenport Range 1:100 000 Sheet area, Bonney Well 1:250 000 Sheet area.|12/APR/12
24345|Kudinga Basalt|Type section locality|About 3 km SSE of Coulters Waterhole (latitude 20o59'55"S, longitude 135o01'50"E, Hatches 1:100 000 Sheet area), in NW of Elkedra 1:100 0000 Shet area, Elkedra 1:250 000 Sheet area. Base at GR 038754, top at GR 042755. Here, the formation is about 400 m thick, dips about 55oE, and consists of basalt lava a few metres thick at the base  (overling the Frew River Formation), overlain by two bands of ridge-forming arenite and an intervening recessive band, total thickness about 100 m, and about 300 m of basalt. Overlain by ridge-forming Errolola Sandstone.|12/APR/12
24345|Kudinga Basalt|Extent|Throughout Davenport Province: E and central parts of Bonney Well, SW part of Frew River, NW part of Elkedra, NE part of Barrow Creek 1:250 000 Sheet areas.|12/APR/12
24345|Kudinga Basalt|Thickness range|Generally between 100 m and 800 m.|12/APR/12
24345|Kudinga Basalt|Lithology|Recessive amygdaloidal and scoriaceous to massive basalt; rare pillows; minor bands of ridge-forming quartz arenite and feldspathic/lithic arenite commonly present in lower part; rare tuffaceous siltstone.|12/APR/12
24345|Kudinga Basalt|Relationships and boundaries|Conformably overlies Frew River Formation, or where this is absent, Coulters Sandstone. Conformably overlain by Errolola Sandstone. Base taken at base of first basalt lava above recessive Frew River Formation or above ridge-forming arenite overlying the Frew River Formation. Top taken at top of uppermost basalt lava.|12/APR/12
24345|Kudinga Basalt|Age reasons|Between 1870 Ma (U-Pb date on zircon in volcanics of the Warramunga Group, which is unconformable below the Hatches Creek Group), and 1640 Ma (Rb-Sr whole-rock approximate date on granite intruding Hatches Creek Group).|12/APR/12
24345|Kudinga Basalt|Comments|Remarks: Youngest formation of Wauchope Subgroup of Hatches Creek Group. Distinctive region-wide marker unit.|12/APR/12
24345|Kudinga Basalt|Defn Reference|Defined 86/25362|12/APR/12
24345|Kudinga Basalt|Proposer|Stewart A.J.|12/APR/12
24345|Kudinga Basalt|Resdate|07-OCT-1981|12/APR/12
33810|Kulail Sandstone|Name source|Kulail Outstation, central western edge of Hull 1:100 000 mapsheet.|
33810|Kulail Sandstone|Unit history|Formerly mapped as part of Dean Quartzite (Forman 1966).|
33810|Kulail Sandstone|Constituents|Nil.|
33810|Kulail Sandstone|Geomorphic expression|Cliffs and scarps on south face of Dean, Bloods and Rowley Ranges, low scrubby hills in the west between Kulail and Puntitjata Outstation.|
33810|Kulail Sandstone|Type section locality|Southern slope of Bloods Range, 11 km west of Mount Harris at location 24? 38' 02.97" S, 129? 24' 18.4" E (WGS 84). Lower stratigraphic contact is an erosional unconformity defined by Kulail Sandstone overlying interlayered quartz sandstone and red shale beds with the upper 50 cm as leached clay. Upper stratigraphic contact is gradational with interlayered beds of quartz gravel to pebble in a quartzofeldspathic matrix increasingly interlensed with clean, equigranular beds of quartz sandstone. Approximate thickness of section is 100m.|
33810|Kulail Sandstone|Extent|Western and central northern areas on Hull 1:100 000 mapsheet and central northwestern Bloods Range 1:100 000 mapsheet.|
33810|Kulail Sandstone|Thickness range|Variable. Appears to thin from a minimum 150m on the southern edge of Bloods Range to 60m on the southern edge of the Rowley Range.|
33810|Kulail Sandstone|Lithology|Quartz sandstone, sometimes gritty, quartzofeldspathic sandstone, and minor quartzite. Possible rare, poorly preserved mafic volcanics.|
33810|Kulail Sandstone|Depositional environment|Alluvial to shallow marine, possibly deltaic.|
33810|Kulail Sandstone|Relationships and boundaries|Conformably overlain by/grades up into Dean Quartzite. Disconformably overlies Bloods Range Formation.|
33810|Kulail Sandstone|Age reasons|Similar age to Dean Quartzite ~850 Ma.|
33810|Kulail Sandstone|Correlations|Nil|
