Stratno | Stratigraphic Name | Reference Id | Usage No |   Usage  | Page Number | Minimum Age Name | Maximum Age Name | Reference Comments | Numerical Age | Parent Units | Constituents | Related Units | Lithology 
16502|Saddleworth Formation|40442|6|Mentioned|Fig.4||||||||
16502|Saddleworth Formation|40456|6|Mentioned|Fig.2||||||||
16502|Saddleworth Formation|40500|5|Briefly described|Fig.2||||||||
16502|Saddleworth Formation|40501|6|Mentioned|p115||||||||
16502|Saddleworth Formation|40852|6|Mentioned|Fig.3.2||||||||
16502|Saddleworth Formation|41404|3|Fully described|p110||||||||
16502|Saddleworth Formation|41405|6|Mentioned|Fig.50||||||||
16502|Saddleworth Formation|41494|6|Mentioned|p30||||||||
16502|Saddleworth Formation|41526|6|Mentioned|p8||||||||
16502|Saddleworth Formation|42093|6|Mentioned|p9|||See also Fig.7|||||
16502|Saddleworth Formation|42098|5|Briefly described|p53||||||||
16502|Saddleworth Formation|42104|6|Mentioned|p90||||||||
16502|Saddleworth Formation|42222|5|Briefly described|p14||||||||
16502|Saddleworth Formation|42243|5|Briefly described|p211||||||||
16502|Saddleworth Formation|42505|5|Briefly described|Map legend|Adelaidean (Torrensian)|Adelaidean (Torrensian)||||||
16502|Saddleworth Formation|42506|5|Briefly described|Map legend|Adelaidean (Torrensian)|||||||
16502|Saddleworth Formation|42574|5|Briefly described|p241||||||||
16502|Saddleworth Formation|42720|5|Briefly described|map legend|Torrensian|||||||
16502|Saddleworth Formation|42733|6|Mentioned|map legend|Adelaidean|||||||
16502|Saddleworth Formation|42761|5|Briefly described|Fig.2 P8|||Of the Burra Group.|||||
16502|Saddleworth Formation|42813|5|Briefly described|p16|||Of the Burra Group.|||||
16502|Saddleworth Formation|43052|5|Briefly described|p181,Table 6.1|||Of the Burra Group.|||||
16502|Saddleworth Formation|43742|6|Mentioned|p43||||||||
16502|Saddleworth Formation|44133|6|Mentioned|p46, 207|Precambrian|Precambrian||||||
16502|Saddleworth Formation|44690|4|Described|map legend|||Geol. Atlas Series. (I/54-5). Torrensian.|||||
16502|Saddleworth Formation|48894|6|Mentioned|p70|||Age|||||
16502|Saddleworth Formation|50615|5|Briefly described|p303 Fig. 2, p304 Fig. 4|||Geological Province: Adelaide Fold Belt. See also p304 Fig. 3.|||||
16502|Saddleworth Formation|60959|5|Briefly described|Map Legend|Adelaidean|Adelaidean|Of the Burra Group. Dolomitic siltstone, fine grained sandstone, dark grey dolomite.|||||
16502|Saddleworth Formation|61238|4|Described|p46 Fig. 2, p47 Fig. 3|Neoproterozoic|Neoproterozoic|Of the Burra Group. Mudstone; siltstone; shale; partly carbonaceous.|||||
16502|Saddleworth Formation|61307|5|Briefly described|p25 Fig. 14|Torrensian|Torrensian|Of the Burra Group. Geological Province: Adelaide Fold Belt.|||||
16502|Saddleworth Formation|62724|5|Briefly described|p17 Fig. 4|Torrensian|Torrensian|Of the Bungarider Subgroup (Burra Group).|||||
16502|Saddleworth Formation|64647|5|Briefly described|p39 Fig. 2, p40|Neoproterozoic|Neoproterozoic|Of Burra Group. Phyllite, dolomitic phyllite, dolomite, quartzite.|||||
16502|Saddleworth Formation|65925|5|Briefly described|Appendix 2.||||||||Mudstone; siltstone; shale, partly carbonaceous.
16502|Saddleworth Formation|66522|5|Briefly described|p23.|Neoproterozoic|Neoproterozoic|||Unit in Bungarider Subgroup.|||Laminated siltstone with variable carbonate content and lenticular thin sandy interbeds.
16542|Saint Kilda Formation|23482|5|Briefly described|p9|Holocene|Holocene|Saint is St. in text.|||||
16542|Saint Kilda Formation|23489|5|Briefly described|p43 Table 1|Holocene|Holocene|Saint is St. in text.|||||
16542|Saint Kilda Formation|23719|4|Described|p32|Holocene|Holocene|Saint is St. in text. See also page 30 table 9. Overlain by Semaphore Sand. Underlain by Moornaba Sand. Geological Province: Gawler Craton [?unlikely].|||||
16542|Saint Kilda Formation|23731|6|Mentioned|p23, p29|Holocene|Holocene|Saint is St. in text.|||||
16542|Saint Kilda Formation|23818|4|Described|p212 Fig.108, p224|Recent|Recent|Geological Province: Otway Basin. Saint is spelt St. in text. Overlying units: Fulham Sand and Semaphore Sand. Underlying unit: Pooraka Formation. Age: 1000-4000 years B.P.|||||
16542|Saint Kilda Formation|29697|6|Mentioned|Table 7||||||||
16542|Saint Kilda Formation|30080|6|Mentioned|p2||||||||
16542|Saint Kilda Formation|30752|6|Mentioned|Table 1||||||||
16542|Saint Kilda Formation|30753|6|Mentioned|p15|||Recent|||||
16542|Saint Kilda Formation|30754|5|Briefly described|p22|||Stratigraphic table. Sections P28,36|||||
16542|Saint Kilda Formation|30756|6|Mentioned|p2||||||||
16542|Saint Kilda Formation|30807|6|Mentioned|p101|||Suggested map symbol|||||
16542|Saint Kilda Formation|30922|6|Mentioned|Map legend|Holocene|Holocene||||||
16542|Saint Kilda Formation|31655|6|Mentioned|Table 1|||Geology & hydrology|||||
16542|Saint Kilda Formation|31850|4|Described|p40||||||||
16542|Saint Kilda Formation|31921|5|Briefly described|p6||||||||
16542|Saint Kilda Formation|32438|6|Mentioned|p41||||||||
16542|Saint Kilda Formation|33054|6|Mentioned|p53|||See also Fig.1|||||
16542|Saint Kilda Formation|33422|6|Mentioned|Map legend|Cenozoic|Cenozoic||||||
16542|Saint Kilda Formation|33423|6|Mentioned|p15|||Strat.|||||
16542|Saint Kilda Formation|34180|5|Briefly described|p224|||Recent. See P212|||||
16542|Saint Kilda Formation|34181|4|Described|p47|||Recent|||||
16542|Saint Kilda Formation|34295|6|Mentioned|p42|||Pleistocene. Fauna|||||
16542|Saint Kilda Formation|34536|6|Mentioned|Map legend|Recent|Recent||||||
16542|Saint Kilda Formation|35028|6|Mentioned|p339||||||||
16542|Saint Kilda Formation|35097|6|Mentioned|p27||||||||
16542|Saint Kilda Formation|35159|5|Briefly described|p12|||See also Fig.2.|||||
16542|Saint Kilda Formation|35673|6|Mentioned|Fig.1|||Location plan, Para Hills quartzite quarry.|||||
16542|Saint Kilda Formation|35677|6|Mentioned|p54||||||||
16542|Saint Kilda Formation|35772|6|Mentioned|Table 1||||||||
16542|Saint Kilda Formation|36621|6|Mentioned|Fig.1||||||||
16542|Saint Kilda Formation|36626|6|Mentioned|Fig.1||||||||
16542|Saint Kilda Formation|36834|6|Mentioned|Fig.1||||||||
16542|Saint Kilda Formation|36835|6|Mentioned|Fig.1||||||||
16542|Saint Kilda Formation|36894|6|Mentioned|Fig.2||||||||
16542|Saint Kilda Formation|37853|6|Mentioned|Fig.1||||||||
16542|Saint Kilda Formation|38068|5|Briefly described|p79|||See also Fig.8.|||||
16542|Saint Kilda Formation|38107|6|Mentioned|Fig.2||||||||
16542|Saint Kilda Formation|38699|6|Mentioned|p30||||||||
16542|Saint Kilda Formation|38700|6|Mentioned|p42||||||||
16542|Saint Kilda Formation|39349|6|Mentioned|Map legend|Holocene|Holocene||||||
16542|Saint Kilda Formation|39351|6|Mentioned|Map legend|late Holocene|late Holocene||||||
16542|Saint Kilda Formation|39835|4|Described|p281||||||||
16542|Saint Kilda Formation|40003|5|Briefly described|Table 11||||||||
16542|Saint Kilda Formation|40149|1|Redefined|p121|Holocene|Holocene||||||
16542|Saint Kilda Formation|40219|6|Mentioned|p2||||||||
16542|Saint Kilda Formation|40442|6|Mentioned|p38||||||||
16542|Saint Kilda Formation|40448|6|Mentioned|p43||||||||
16542|Saint Kilda Formation|40502|5|Briefly described|p83||||||||
16542|Saint Kilda Formation|40556|6|Mentioned|p66||||||||
16542|Saint Kilda Formation|40643|6|Mentioned|p149||||||||
16542|Saint Kilda Formation|40941|6|Mentioned|Map legend|Holocene|Holocene||||||
16542|Saint Kilda Formation|40942|4|Described|p23||||||||
16542|Saint Kilda Formation|40976|5|Briefly described|p280||||||||
16542|Saint Kilda Formation|41078|6|Mentioned|p47||||||||
16542|Saint Kilda Formation|41151|6|Mentioned|p14||||||||
16542|Saint Kilda Formation|41278|5|Briefly described|p110||||||||
16542|Saint Kilda Formation|41292|6|Mentioned|Fig.1||||||||
16542|Saint Kilda Formation|41362|5|Briefly described|p7||||||||
16542|Saint Kilda Formation|41499|6|Mentioned|p70||||||||
16542|Saint Kilda Formation|41506|6|Mentioned|p9||||||||
16542|Saint Kilda Formation|41943|6|Mentioned|Fig.3 P73||||||||
16542|Saint Kilda Formation|42498|5|Briefly described|Map legend|Holocene|Holocene|Actually spelt St Kilda Formation.|||||
16542|Saint Kilda Formation|42717|6|Mentioned|map legend|Holocene||Actually spelt St Kilda Formation|||||
16542|Saint Kilda Formation|42966|2|Defined|p286|Holocene||Actually spelt St Kilda Formation.|||||
16542|Saint Kilda Formation|43049|6|Mentioned|p28|||actually spelt St Kilda Formation|||||
16542|Saint Kilda Formation|43052|5|Briefly described|Table 2.1|||actually spelt St Kilda Formation|||||
16542|Saint Kilda Formation|43053|5|Briefly described|Map Legend|Holocene|Holocene|Spelt St Kilda Formation. Calcareous, fossiliferous sand and mud of intertidal flats, beaches and tidal marshes; organic, gypseous clay of supratidal flats.|||||
16542|Saint Kilda Formation|43073|6|Mentioned|p17|||actually spelt St Kilda Formation|||||
16542|Saint Kilda Formation|43258|5|Briefly described|Map Legend||Holocene|Spelt St.Kilda Formation.|||||
16542|Saint Kilda Formation|44133|5|Briefly described|p220 Fig. 11.2|Holocene|Pleistocene||||||
16542|Saint Kilda Formation|49038|4|Described|Table 2||||||||
16542|Saint Kilda Formation|60953|5|Briefly described|Map Legend|Holocene|Holocene|Calcareous, fossiliferous sand and mud of intertidal sand flats, beaches and tidal marshes; organic, gypseous clay of supratidal flats.|||||
16542|Saint Kilda Formation|60958|5|Briefly described|Map Legend|Holocene|Holocene|Undifferentiated holocene coastal marine sediment. <7000 yrs to present.|||||
16542|Saint Kilda Formation|61070|5|Briefly described|Map Legend|Holocene|Holocene|Coastal sediments.|||||
16542|Saint Kilda Formation|61108|5|Briefly described|map legend|Holocene|Holocene|Spelt St. on map legend. Calcareous, fossiliferous sand and mud of intertidal sand flats, beaches and tidal marshes; organic, gypseous clay of supratidal flats.|||||
16542|Saint Kilda Formation|61121|5|Briefly described|Map legend|Holocene|Holocene|Comprises three members and undifferentiated Holocene coastal marine sediment. members: Le Hunte, Semaphore Sand and Gantheaume Sand Members. Saint is St in text of legend.|||||
16542|Saint Kilda Formation|63124|6|Mentioned|p93|||Geological Province: Gambier Basin. Saint is St in text.|||||
16542|Saint Kilda Formation|64282|5|Briefly described|Map legend|Holocene|Holocene|Includes Gantheaume and Semaphore Sand Members, and le Hunte Member, plus undifferentiated coastal marine sediment.  Age <7000years to present. Saint is St in legend.|||||
16542|Saint Kilda Formation|65901|6|Mentioned|p177|Holocene|Holocene|Interfingers with Waldeila Formation. Marine.|||||
16579|Samuel Formation|22707|6|Mentioned|P16||||||||
16579|Samuel Formation|22753|5|Briefly described|Fig.3 p585|Cretaceous|Cretaceous||||||
16579|Samuel Formation|22801|6|Mentioned|P13||Early Cretaceous|Equivalent to the Anketell Sandstone|||||
16579|Samuel Formation|22814|5|Briefly described|fig2|Cretaceous|Cretaceous||||||
16579|Samuel Formation|24067|5|Briefly described|p252|Aptian|Aptian|Geological Province: Officer Basin.|||||
16579|Samuel Formation|24161|5|Briefly described|p28|Early Cretaceous|Early Cretaceous|Unconformably overlies the Paterson Formation.|||||
16579|Samuel Formation|31153|6|Mentioned|p111|||Refers bivalves of Offices Basin|||||
16579|Samuel Formation|31455|4|Described|Table 2||||||||
16579|Samuel Formation|31456|4|Described|Table 1||||||||
16579|Samuel Formation|31459|6|Mentioned|Map legend|Mesozoic|Mesozoic||||||
16579|Samuel Formation|31632|4|Described|Table 2|||See also P12|||||
16579|Samuel Formation|31633|4|Described|Table 2||||||||
16579|Samuel Formation|31635|4|Described|Table 2||||||||
16579|Samuel Formation|31636|5|Briefly described|p7|||See also Table 2|||||
16579|Samuel Formation|31638|6|Mentioned|Map legend|Early Cretaceous|Early Cretaceous||||||
16579|Samuel Formation|31639|6|Mentioned|Map legend|Early Cretaceous|Early Cretaceous||||||
16579|Samuel Formation|31640|6|Mentioned|Map legend|Early Cretaceous|Early Cretaceous||||||
16579|Samuel Formation|31642|6|Mentioned|Map legend|Early Cretaceous|Early Cretaceous||||||
16579|Samuel Formation|31914|2|Defined|p98|Aptian|Aptian||||||
16579|Samuel Formation|33587|3|Fully described|p9|||Table 2.|||||
16579|Samuel Formation|33588|4|Described|p9|||Table 2.|||||
16579|Samuel Formation|33595|6|Mentioned|p16||||||||
16579|Samuel Formation|33596|6|Mentioned|Map legend|Early Cretaceous|Early Cretaceous||||||
16579|Samuel Formation|33597|6|Mentioned|Map legend|Early Cretaceous|Early Cretaceous||||||
16579|Samuel Formation|35127|6|Mentioned|Map legend|Early Cretaceous|Early Cretaceous||||||
16579|Samuel Formation|35222|4|Described|Table.2||||||||
16579|Samuel Formation|35223|6|Mentioned|Table.2||||||||
16579|Samuel Formation|35250|6|Mentioned|Map legend|Early Cretaceous|Early Cretaceous||||||
16579|Samuel Formation|35387|6|Mentioned|Map legend|Early Cretaceous|Early Cretaceous||||||
16579|Samuel Formation|35497|6|Mentioned|Table 1||||||||
16579|Samuel Formation|35902|4|Described|Table 1||||||||
16579|Samuel Formation|35903|4|Described|Table 1||||||||
16579|Samuel Formation|36257|6|Mentioned|Table 2.1||||||||
16579|Samuel Formation|36701|6|Mentioned|Map legend|Early Cretaceous|Early Permian|Early Cretaceous to Early Permian|||||
16579|Samuel Formation|36890|3|Fully described|p353|||See also P406.|||||
16579|Samuel Formation|37916|5|Briefly described|Fig.2||||||||
16579|Samuel Formation|38878|6|Mentioned|Map legend|Albian|Aptian|Albian - Aptian|||||
16579|Samuel Formation|38898|6|Mentioned|Table 1||||||||
16579|Samuel Formation|39211|5|Briefly described|p53||||||||
16579|Samuel Formation|42194|6|Mentioned|p8||||||||
16579|Samuel Formation|42431|5|Briefly described|p237||||||||
16579|Samuel Formation|42734|5|Briefly described|map legend|Cretaceous|||||||
16579|Samuel Formation|43563|6|Mentioned|Fig2,p5||Early Cretaceous||||||
16579|Samuel Formation|43656|6|Mentioned|Fig.2,p8|Aptian|Barremian||||||
16579|Samuel Formation|43746|6|Mentioned|Fig.2,p11|Aptian|Barremian||||||
16579|Samuel Formation|44145|6|Mentioned|p553|||Officer Basin rocks. Must be Early Cretaceous (age of Madura Formation)||||To south, grade laterally into Madura Formation.|
16579|Samuel Formation|44354|5|Briefly described|Map Legend||Early Cretaceous||||||
16579|Samuel Formation|45104|5|Briefly described|p30||||||||
16579|Samuel Formation|45149|2|Defined|p53|Early Cretaceous|Early Cretaceous|See also table 1 and P9.|||||
16579|Samuel Formation|45153|2|Defined|App.8-140|Aptian|Aptian||||||
16579|Samuel Formation|45158|3|Fully described|p12||||||||
16579|Samuel Formation|45168|6|Mentioned|p6, Table 1||||||||
16579|Samuel Formation|46975|6|Mentioned|p86||||||||
16579|Samuel Formation|64580|4|Described|map legend||Early Cretaceous|Siltstone, sandstone and claystone; micaceous, carbonaceous; locally glauconitic.|||||
16579|Samuel Formation|64643|5|Briefly described|p3 Fig. 2|Lower Cretaceous|Lower Cretaceous||||||
16579|Samuel Formation|64970|6|Mentioned|p719 Fig. 2|Cretaceous|Jurassic|Geological Province: Officer Basin.|||||
16579|Samuel Formation|65102|4|Described|p366,369,374, Figure 4-41, p369|Aptian|Valanginian|Officer Basin. 2-80m; variegated siltstone, sandstone & claystone; micaceous, carbonaceous & glauconitic beds; marine, shallow water; disconformable on Paterson Formation; type section at Mount Charles, 25deg 46min S, 125deg 06min E.|||||
16579|Samuel Formation|65301|5|Briefly described|p5 Fig. 4|Early Cretaceous|Early Cretaceous|Geological province: Canning Basin.|||||
16579|Samuel Formation|65416|5|Briefly described|p144.|Cretaceous|Cretaceous|Central and northwest Officer Basin.|||||Thin unit of interbedded marine sandstones and claystones.
16581|San Marino Paleosol|38602|6|Mentioned|Fig.2||||||||
16735|Sellick Hill Formation|22581|6|Mentioned|Fig.2,p37|||Normanville Group, Kanmantoo Basin. Overlain by Fork Tree Limestone|||||
16735|Sellick Hill Formation|22643|5|Briefly described|fig3p187|Early Cambrian|Early Cambrian||||||
16735|Sellick Hill Formation|22766|4|Described|Fig.2 p561, p562|Early Cambrian|Early Cambrian||||||
16735|Sellick Hill Formation|23981|5|Briefly described|p8-9 Fig. 4, p10 Fig. 5|Early Cambrian|Early Cambrian|Supersedes Sellick Hill Limestone. Consists of 5 facies (named facies asocciations A-E in ascending order of Alexander and Gravestock, 1990). Overlies Wangkonda Formation; underlies Fork Tree Limestone. Max. thickness: 84m. Geol.Prov: Stansbury Basin.|||||
16735|Sellick Hill Formation|24465|6|Mentioned|p358|Early Cambrian|Early Cambrian|Of Normanville Group.  Geological Province: Stansbury Basin.|||||
16735|Sellick Hill Formation|33953|6|Mentioned|Fig.4|||Cambrian|||||
16735|Sellick Hill Formation|35255|6|Mentioned|Fig.8||||||||
16735|Sellick Hill Formation|38873|6|Mentioned|Table 2||||||||
16735|Sellick Hill Formation|39806|6|Mentioned|p207||||||||
16735|Sellick Hill Formation|40442|5|Briefly described|p15||||||||
16735|Sellick Hill Formation|40455|5|Briefly described|p67||||||||
16735|Sellick Hill Formation|40852|6|Mentioned|p33||||||||
16735|Sellick Hill Formation|41103|6|Mentioned|Fig.1||||||||
16735|Sellick Hill Formation|41526|6|Mentioned|p61||||||||
16735|Sellick Hill Formation|42192|6|Mentioned|p6||||||||
16735|Sellick Hill Formation|42222|6|Mentioned|Table 1 P4||||||||
16735|Sellick Hill Formation|42225|6|Mentioned|Fig.4 P224||||||||
16735|Sellick Hill Formation|42232|6|Mentioned|p269||||||||
16735|Sellick Hill Formation|42266|5|Briefly described|p291||||||||
16735|Sellick Hill Formation|42270|6|Mentioned|p353||||||||
16735|Sellick Hill Formation|42458|6|Mentioned|p702||||||||
16735|Sellick Hill Formation|43703|6|Mentioned|Fig.1,p75||||||||
16735|Sellick Hill Formation|44133|5|Briefly described|p4 Fig. 7.2, 6, 8, 9|Early Cambrian|Early Cambrian|Geological Province: Stansbury Basin. Of the Normanville Group.|||||
16735|Sellick Hill Formation|60712|5|Briefly described| p28 Fig. 1|Early Cambrian|Early Cambrian|Of the Normanville Group.|||||
16735|Sellick Hill Formation|63848|6|Mentioned|p534 Fig.4.|||||Unit in Normanville Group.||Overlies Wangkonda Formation. Is overlain by Fork Tree Limestone.|
16735|Sellick Hill Formation|65375|5|Briefly described|p33.|Early Cambrian|Early Cambrian|||Unit in Normanville Group.||Overlies Wangkonda Formation. Is overlain by Fork Tree Limestone.|
16735|Sellick Hill Formation|65686|6|Mentioned|p420|Cambrian|Cambrian||||||
16735|Sellick Hill Formation|66761|6|Mentioned|p254|Cambrian|Cambrian|Fleurieu Peninsula. Younger than Wangkonda Formation, older than Fork Tree Limestone.|||||
16735|Sellick Hill Formation|68735|6|Mentioned|p233 Fig.2, p235 Fig.3|Early Cambrian|Early Cambrian|Stansbury Basin.||Of the Normanville Group.|||
16735|Sellick Hill Formation|68993|6|Mentioned|p544 Fig.1|Early Cambrian|Early Cambrian|Fleurieu Peninsula.||Of the Normanville Group.|||
16761|Serle Conglomerate|22510|5|Briefly described|table1p36,41|||Formerly Serle Conglomerate Member of Tapley Hill Formation.|||||
16761|Serle Conglomerate|24176|5|Briefly described|p11|||Of Yudnamutana Sub-Group (Umberatana Group). Overlies Lyndhurst Formation unconformably. Geological Province: Mount Painter Province.|||||
16761|Serle Conglomerate|24321|5|Briefly described|Map legend|Adelaidean|Adelaidean|Parent: Umberatana Group.|||||
16761|Serle Conglomerate|30178|6|Mentioned|p20||||||||
16761|Serle Conglomerate|37238|6|Mentioned|p368||||||||
16761|Serle Conglomerate|37932|5|Briefly described|p539||||||||
16761|Serle Conglomerate|41364|6|Mentioned|p167||||||||
16761|Serle Conglomerate|41405|3|Fully described|p152||||||||
16761|Serle Conglomerate|41647|6|Mentioned|Fig.2||||||||
16761|Serle Conglomerate|41770|4|Described|p238||||||||
16761|Serle Conglomerate|42222|5|Briefly described|p16||||||||
16761|Serle Conglomerate|43052|5|Briefly described|p183,Table 6.1|||of Umberatana Group|||||
16761|Serle Conglomerate|60718|5|Briefly described|p49 Fig. 2, p53, 55|Adelaidean|Adelaidean|Geological Province: Adelaide Geosyncline. See also p51 Fig. 3.||Of Nepouie Subgroup (Umberatana Group).||Gradationally(?) underlies Tindelpina Shale Member (Tapley Hill Formation). Unconformably overlies Wilyerpa Formation.|
16761|Serle Conglomerate|67979|6|Mentioned|p529|||Serle Conglomerate Member intended?  Name used interchangeably with Serle Conglomerate Member on p529, but Member implied with first use.|||||
16761|Serle Conglomerate|69019|4|Described|p46-47, p162-163.|Neoproterozoic|Neoproterozoic|Coats et al. (1969) separated this from Tapley Hill Formation as a distinct unit; Preiss (1987) formalised it as a Formation. Text (p163) says that 'Yudnamutana Subgroup...unconformably underlies the Serle Conglomerate'. Only occurs within Willouran Ranges. Thickness to c.300 m. Hosts copper mineralisation at Breaden Hill and Boorloo areas.|||Unit in Yudnamutana Subgroup(?)|Overlain gradationally by Tapley Hill Formation.|Lenticular pebbly greyish gritty sandstone with lenses of well-bedded to finely laminated carbonaceous shale.
16795|Shanahan Conglomerate Member|22631|6|Mentioned|p177||||||||
16795|Shanahan Conglomerate Member|22772|5|Briefly described|Table13.1|Cryogenian|Cryogenian||||||
16795|Shanahan Conglomerate Member|22857|5|Briefly described|Tb. 13.1 (insert p70-71)|Willouran|Willouran|Of the Paralana Quartzite (Arkaroola Subgroup, Callanna Group).|||||
16795|Shanahan Conglomerate Member|23394|5|Briefly described|Map legend|Proterozoic|Proterozoic||||||
16795|Shanahan Conglomerate Member|24176|6|Mentioned|p26 Tb. 1|Adelaidean|Adelaidean|Age is Willouran. Geological Province: Mount Painter Province.|||||
16795|Shanahan Conglomerate Member|30177|2|Defined|p126|Adelaidean|Adelaidean|See also P50.|||||
16795|Shanahan Conglomerate Member|30801|6|Mentioned|p5|||Paralana Quartzite. Table P5-6.|||||
16795|Shanahan Conglomerate Member|30807|6|Mentioned|p103|||Suggested map symbol|||||
16795|Shanahan Conglomerate Member|40294|6|Mentioned|Table 2||||||||
16795|Shanahan Conglomerate Member|41403|5|Briefly described|p46||||||||
16795|Shanahan Conglomerate Member|42624|5|Briefly described|p20||||||||
16795|Shanahan Conglomerate Member|43052|5|Briefly described|Table 6.1|||of Paralana Quartzite|||||
16795|Shanahan Conglomerate Member|65338|6|Mentioned|p59.|||Adelaide Fold Belt. Considered by Walter and Veevers (2000) to correlate with Vaughan Springs Quartzite.||Basal unit in Paralana Quartzite.|||
16795|Shanahan Conglomerate Member|68068|5|Briefly described|Map legend|Willouran|Willouran|||Unit in Paralana Quartzite.|||Rounded quartzite cobbles with magnetite and pyrite-rich quartzite matrix.
16797|Shannon Formation|9199|5|Briefly described|Map legend|Cambrian|Cambrian|Of the Pertaoorrta Group.  Siltstone, shale, limestone, dolomite; fossiliferous.  Geological Province: Amadeus Basin.|||||
16797|Shannon Formation|12891|5|Briefly described|p732|Middle Cambrian|Middle Cambrian|Geological province: Amadeus Basin. Lithology possibly analogous with Point Wakefield beds in Wiso Basin.|||||
16797|Shannon Formation|22561|5|Briefly described|p21|Neoproterozoic|Neoproterozoic|In the Ooraminna Sub-basin.|||||
16797|Shannon Formation|22566|5|Briefly described|p85|Late Cambrian|Middle Cambrian|Of the Pertaoorrta Group.  Informally divided into upper and lower Shannon Formation.|||||
16797|Shannon Formation|22646|6|Mentioned|p 104|Cambrian|Cambrian||||||
16797|Shannon Formation|22650|6|Mentioned|p 159|Cambrian|Cambrian|of the Pertaoorrta Group.|||||
16797|Shannon Formation|22651|4|Described|p 186 - 187|Late Cambrian|Middle Cambrian|Of the Pertaoorrta Group.  Informally divided into upper and lower Shannon Formation p 171.|||||
16797|Shannon Formation|22655|5|Briefly described|p 257||||||||
16797|Shannon Formation|22656|5|Briefly described|p 281||Middle Cambrian||||||
16797|Shannon Formation|22762|5|Briefly described|p369|Cambrian|Cambrian|Informally divided into upper and lower Shannon Formation.|||||
16797|Shannon Formation|22804|6|Mentioned|Fig 2 on p432|Cambrian|Cambrian|Of the Pertaoorrta Group.|||||
16797|Shannon Formation|22805|6|Mentioned|p464||Early Cambrian||||||
16797|Shannon Formation|22826|4|Described|p572|Late Cambrian|Late Cambrian||||||
16797|Shannon Formation|23361|5|Briefly described|16 Fig.4|Cambrian|Neoproterozoic III||||||
16797|Shannon Formation|29721|6|Mentioned|Table 44||||||||
16797|Shannon Formation|30258|6|Mentioned|Fig.2|||Part of Pertaoorta Group.|||||
16797|Shannon Formation|30544|6|Mentioned|p48|||Map legend|||||
16797|Shannon Formation|31572|6|Mentioned|Fig.|||Correlation chart. U.Camb.|||||
16797|Shannon Formation|33307|6|Mentioned|Fig.6||||||||
16797|Shannon Formation|33761|6|Mentioned|p146|||Cambrian. Of the Pertaoorrta Formation.|||||
16797|Shannon Formation|34111|5|Briefly described|Table 2|||Cambrian|||||
16797|Shannon Formation|34579|4|Described|Table 2|||Cambrian|||||
16797|Shannon Formation|35088|6|Mentioned|Fig.2||||||||
16797|Shannon Formation|35102|6|Mentioned|Fig.2||||||||
16797|Shannon Formation|35805|6|Mentioned|Fig.3||||||||
16797|Shannon Formation|36198|6|Mentioned|p294|||See also Fig.III.2 and also p277.|||||
16797|Shannon Formation|38606|6|Mentioned|Map legend|Cambrian|Cambrian||||||
16797|Shannon Formation|38885|6|Mentioned|Map legend|Late Cambrian|Late Cambrian||||||
16797|Shannon Formation|39210|5|Briefly described|p38||||||||
16797|Shannon Formation|39213|6|Mentioned|Fig.6|||Amadeus Basin Succession|||||
16797|Shannon Formation|39583|6|Mentioned|Map legend|Late Cambrian|Late Cambrian||||||
16797|Shannon Formation|39931|6|Mentioned|Map legend|Cambrian|Cambrian|Of Pertaoorrta Group.|||||
16797|Shannon Formation|40254|6|Mentioned|Fig.7||||||||
16797|Shannon Formation|40740|3|Fully described|p40|||Mention p5.|||||
16797|Shannon Formation|40810|4|Described|p6||||||||
16797|Shannon Formation|40906|6|Mentioned|Fig.11||||||||
16797|Shannon Formation|40998|6|Mentioned|Fig.1||||||||
16797|Shannon Formation|41018|6|Mentioned|Fig.2||||||||
16797|Shannon Formation|41039|6|Mentioned|Fig.2||||||||
16797|Shannon Formation|41115|6|Mentioned|Fig.2||||||||
16797|Shannon Formation|41190|6|Mentioned|Fig.4||||||||
16797|Shannon Formation|41224|6|Mentioned|Fig.2||||||||
16797|Shannon Formation|41270|6|Mentioned|p274|||See also Table 1|||||
16797|Shannon Formation|41717|6|Mentioned|Fig.2||||||||
16797|Shannon Formation|42059|6|Mentioned|Fig.2 P131||||||||
16797|Shannon Formation|42060|6|Mentioned|p145||||||||
16797|Shannon Formation|42082|6|Mentioned|Fig.3 P323||||||||
16797|Shannon Formation|42354|5|Briefly described|Fig.4 P7||||||||
16797|Shannon Formation|42504|5|Briefly described|p84|||In the Amadeus Basin.|||||
16797|Shannon Formation|42886|5|Briefly described|Fig.1 P218||||||||
16797|Shannon Formation|42940|5|Briefly described|Plate 12||||||||
16797|Shannon Formation|43503|6|Mentioned|11-50|Mindyallan|Floran||||||
16797|Shannon Formation|43646|6|Mentioned|Fig.3,p554||Middle Cambrian||||||
16797|Shannon Formation|43781|6|Mentioned|p4||Late Cambrian||||||
16797|Shannon Formation|43817|5|Briefly described|p61-63||||||||
16797|Shannon Formation|44335|4|Described|p.11||Cambrian|Table 2. p.10.|||||
16797|Shannon Formation|44336|14|Not recorded|map legend||Cambrian|SG/53-3. Part of the Pertaoorrta Group.|||||
16797|Shannon Formation|44433|14|Not recorded|map legend||Cambrian||||||
16797|Shannon Formation|45041|4|Described|p57|||M-U Cambrian. Refers Wells et al. (1967)|||||
16797|Shannon Formation|45148|6|Mentioned|Fig.4|||In the Amadeus Basin.|||||
