Stratno | Stratigraphic Name | Category | Contents | Last update 
27296|Nilpinna Beds|Thickness range|Maximum true thickness is uncertain. The thickest development of sediments (2100 m) is in the type section.|
27296|Nilpinna Beds|Lithology|Fine cross-laminated, rippled sandstones, rippled quartzites (salt casts) green-grey silty shale, minor grey silty dolomite and greenish arkose; mudcracks, ripplemarks and salt casts are common.|
27296|Nilpinna Beds|Relationships and boundaries|Believed to grade downwards into the War Loan Beds and upwards into the Duff Creek Beds although all contacts with these units are sheared (Ambrose and Flint, in prep). Lithological affinities and spatial distribution of outcrops support this view.|
27296|Nilpinna Beds|Age reasons|Lower Adelaidean (Willouran or Torrensian); probably intervenes between the War Loan Beds and Duff Creek Beds (Ambrose and Flint, in prep.).|
27296|Nilpinna Beds|Proposed publication|Rep. Invest. Geological Survey SA|
27296|Nilpinna Beds|Proposer|Ambrose G.J., Coats R.P.|
27296|Nilpinna Beds|Resdate|29-NOV-1979|
26318|Noranda Volcanics|Name source|Site of Noranda Aust. Pty Ltd exploration camp near Boorloo workings 10 km SE of 'Callanna' (Fig. 1B).|
26318|Noranda Volcanics|Unit history|Noranda Volcanics' of Murrell (1977).|
26318|Noranda Volcanics|Type section locality|Noranda campsite; latitude 29o45', longitude 137o59'.|
26318|Noranda Volcanics|Extent|Willouran Ranges.|
26318|Noranda Volcanics|Thickness range|Possibly 80 m NE of Chintapanna Dam.|
26318|Noranda Volcanics|Lithology|Amygdaloidal basaltic rock.  Pillow structure near Chintapanna Dam (Radke, 1980).|
26318|Noranda Volcanics|Relationships and boundaries|Faulted contacts. Occurs within megabreccia or adjacent to Dome Sandstone.|
26318|Noranda Volcanics|Identifying features|Basaltic volcanics low in the Callanna Group. Map symbol Pan.|
26318|Noranda Volcanics|Age reasons|Early Willouran, probably below Dome Sandstone.|
26318|Noranda Volcanics|Correlations|Correlated with the Wooltana Volcanics (Arkaroola Subgroup) and Cadlareena Volcanics.|
26318|Noranda Volcanics|Proposed publication|Quarterly geological Notes, Geological Survey SA 79: 7-16|
26318|Noranda Volcanics|Proposer|Murrell B.|
26083|Nuckulla Basalt|Name source|From Nuckulla Hill, located 6 km west of the main basalt outcrop. Nuckulla well is located adjacent to the main basalt outcrop. Nuckulla Hill is at 31o43.5' latitude and 134o51.25' longitude. Origin: As a series of lava flows of limited areal extent.|
26083|Nuckulla Basalt|Type section locality|A north-south section running for a distance of 1.25 km, 2 km west of Nuckulla well. Nuckulla well is at 31o43.75' latitude and 134o56.5' longitude.|
26083|Nuckulla Basalt|Extent|A small localised outcrop in the fara east of the Childara 1:250 000 Sheet area. Area covered is roughly 2.5 km2.|
26083|Nuckulla Basalt|Lithology|A green, non variable aphanitic rock. In thin section the rock is composed of strongly oriented plagioclase laths interlocking with unresolvable, altered groundmass material which appears devitrified. The plagioclase is altered, untwinned and makes up 60% of the rock. Scattered throughout are minute, euhedral clinopyroxene crystals - these are not interlocking with the plagioclase, but appear to have grown later. Chlorite and hornblende has replaced much of the clinopyroxene, which makes up a total of 25% of the rock. Scattered euhedral opaques (probably magnetite) make up 5% of the rock. Unresolvable matrix forms the remaining 10% of the rock. The unit becomes notably vesicular in its upper zones. The vesicularity increases until a 6 m band of poorly welded lithic-vitric ashflow tuff (with a variety of lithic fragments of lapilli size) is reached. This unit is definitely the lateral equivalent of the Waurea Pyroclastics.|
26083|Nuckulla Basalt|Relationships and boundaries|Conformably overlies the Bunburn Dacite and is separated from this unit by a 10 m thickness of airfall tuff and strongly welded ashflow tuff which may be the lateral equivalent of the Waurea Pyroclastics. Maximum thickness 80m, although the unit thins rapidly to the east and west.|
26083|Nuckulla Basalt|Age reasons|Forms part of the mid-Carpentarian Glyde Hill Complex as defined by Blissett.|
26083|Nuckulla Basalt|Defn author|Giles C.W., 1977|
26083|Nuckulla Basalt|Proposed publication|SA Department of Mines, Quarterly Notes No. 61|
26083|Nuckulla Basalt|Comments|The Nuckulla Basalt is underlain and overlain by presumed equivalents of the Waurea Pyroclastics, therefore its eruption occurred contemporaneous with but occupying a shorter time span than the eruption of the Waurea Pyroclastics.|
14485|Observatory Hill Formation|Name source|From Observatory Hill (latitude 28o58'06"S, longitude 132o03'42"E) on the Giles 1:250 000 topographic map.|
14485|Observatory Hill Formation|Unit history|This unit was named by Wopfner (1969) as 'Observatory Hill Beds'. Krieg (1973) extended Wopfner's description to include outcrop in the Mount Johns Range, 250 km to the northeast. The unit is now recognised in many drillholes over a wide area (Fig. 4), demonstrating lateral continuity and consistency of lithology, and allowing formation status to be applied.  Two members and a marker horizon are recognised within the Observatory Hill Formation. These are the Oolarinna Member (Benbow, 1982) the Moyles Chert Marker, and the Parakeelya Alkali Member (described herein).|
14485|Observatory Hill Formation|Type section locality|Twenty metres of outcrop at latitude 28o58.2'S, longitude 131o57.7'E as described by Wopfner (1969) and the interval 0 to 155.25 m in Observatory Hill-1 which was spudded just above the base of Wopfner's section (Gatehouse and Hibburt, 1987).|
14485|Observatory Hill Formation|Description at type locality|Reference Section:  Byilkaoora-1 (latitude 27o16'47.8"S, longitude 133o24.1"E), 155.8 to 379.4 m.|
14485|Observatory Hill Formation|Extent|The Observatory Hill Formation crops out at scattered localities in a northeast-southwest trending belt running from the Mount Johns Range to Observatory Hill and Lake Maurice (Benbow, 1982, 1986; Krieg, 1973; Wopfner, 1968; Pitt, 1983). Drillhole intersections extend the distribution of the formation to the south and north of the outcrop belt (Fig. 4).|
14485|Observatory Hill Formation|Thickness range|Ranges from 178 m to in excess of 494 m in the Marla area and from 178 m to more than 294 m in the Emu area.|
14485|Observatory Hill Formation|Lithology|The Observatory Hill Formation consists of multicoloured micaceous siltstone and claystone, calcareous and dolomitic in part, with minor light yellow brown very fine-grained sandstone and light grey to dark grey limestone and dolomite. The siltstone and claystone are dominantly red brown to brown in colour but range through purple and greenish grey to dark grey, especially where they are interbedded with the carbonates. The carbonates are concentrated at three levels within the formation and make up the Moyles Chert Marker, the Parakeelya Alkali Member and an unnamed unit found near the base of the Observatory Hill Fm in the Emu area. With the exception of the Oolarinna Member (Benbow, 1982), the fine-grained red-bed clastaics of the Observatory Hill Formation have not been subdivided into members. Moyles Chert Marker Bed: A unit of greenish grey to dark grey limestone, dolomite and siltstone, ranging from 8 to 20 m thick and containing abundant chert nodules, lenses, and fragments occurs near the top of the Observatory Hill Fm. This Bed forms a distinctive horizon which has been recognised in outcrop in the vicinity of the Mount Johns Range and Wallatinna Homestead (Benbow, 1982), and in most drillholes in the Marla and Emu areas. Its name is derived from Moyles Dam, Wantapella 1:100 000 sheet, latitude 27o28'30"s, longitude 133o20'15"E. It is not present in the type section where the top of the Observatory Hill Fm has been eroded but can be seen from 200.00 to 213.1 m in the Byilkaoora-1 reference section. Parakeelya Akali Member: A second, thicker, carbonate-rich section which is encountered 30 to 40 m below the Moyles Chert Marker. The name has been derived from Parakeelya Bore, Marla 1:100 000 sheet, latitude 27o24'36", longitude 133o33'06" (Fig. 5). It consists of a distinctive sequence of laminated to thinly bedded, dominantly light brownish grey and greenish grey to dark grey, limestone, dolomite, siltstone and claystone, characterised by the presence of: i) abundant desiccation features; ii) chert lenses, nodules and fragments; iii) calcite and dolomite crusts.  The Parakeelya Alkali Member type section can be seen from 240.0 to 334.5 m in Byilkaoora-1 in the Marla area where calcite pseudomorphs after alkali evaportite minerals (Pitt et al. 1979; White and Youngs, 1980) occur. The Parakeelya Alkali Member is thinner and less well developed in the Emu area but is still clearly recognisable. It contains a higher proportion of clastics than in the Marla area and calcite pseudomorphs of alkali evaporite minerals are less common. Intersections indicate that the Parakeelya Alkali Member maintains a fairly constant thickness over wide areas (80-100 m in the Marla area, 60-70 m in the Emu area) but can lens out abruptly (as seen in exposure in the Mount Johns Range). The 22.7 m of outcrop at the Observatory Hill Fm type section lies within the Parakeelya Alkali Member; an additional 39.3 m was intersected in Observatory Hill-1, a total of 62 m.|
14485|Observatory Hill Formation|Depositional environment|The carbonate-rich sections preserve features indicative of deposits from shallow water subject to exposure, desiccation and local brine overprints. The presence of alkali evaporite pseudomorphs is key evidence of a continenntal playa system. The red-beds surrounding the pllaya sediments are not so clearly indicative of environments but probably represents arid terrestrial deposits. The extension of the terrestrial red-beds into a marginal sabkha setting is evidenced by interbedding with shallow marine carbonates of the underlying Ouldburra Formation in the Marla-Manya area.|
14485|Observatory Hill Formation|Relationships and boundaries|The Observatory Hill Formation in the Mount Johns area is conformably overlain by the Arcoeillinna Sandstone (Benbow, 1982). The upper boundary is placed at the base of the first major sandstone which overlies red-brown claystone and siltstone of the Oolarinna Member. In the Marla-Manya area the Observatory Hill Formation lies conformably to locally disconformably on the Ouldburra Formation. A lateral intertonguing relationship with the Wallatinna Formation is observed in exposures in the Mount Johns Range (Benbow, 1982).  In the Emu area the Observatory Hill Formation conformably to disconformably overlies the Relief Sandastone and unconformably overlies the Adelaidean Rodda beds.|
14485|Observatory Hill Formation|Age reasons|Uncertain, but stratigraphically younger than the Ouldburra Formation (Early Cambrian) and overlain by an extensive development of shallow marine-fluvial clastics, dominated by sandstone, interpreted as Late Cambrian-Devonian (Krieg, 1973).|
14485|Observatory Hill Formation|Defn author|Brewer A.M. et al. 82/25860|
14485|Observatory Hill Formation|Proposed publication|Quarterly geological Notes, Geological Survey SA, No. 102|
14485|Observatory Hill Formation|Comments|First published as Observatory Hill Beds (Wopfner 1969) R.Soc. SA Trans. 93: 169-81|
14485|Observatory Hill Formation|Name first published by|Brewer A.M., Dunster J.N., Gatehouse C.G. |
14485|Observatory Hill Formation|Status|1|
24441|Oolarinna Member|Name source|Oolarinna Hill, Everard 1:250 000 grid reference (6100572522).|
24441|Oolarinna Member|Type section locality|Located on the northern margin of the Mount Johns Range (Section 6). Grid reference 34389974-34379973.|
24441|Oolarinna Member|Extent|Outcrops poorly around the northern and eastern margin of the Mount Johns Range. Thought to equate with the Type Observatory Hill Beds near Observatory Hill 250 km to the SW.|
24441|Oolarinna Member|Thickness range|35 m at the type section, 45 m in Byilkaoora-1 to 23 m adjacent to the type section (section 6).|
24441|Oolarinna Member|Lithology|Dirty red-brown to red-brown, thin to very thin bedded calcareous to non calcareous (dominantly) siltstone to claystone with interbedded pebble conglomerate and sandstone at the base.|
24441|Oolarinna Member|Relationships and boundaries|Represents the uppermost part of the Observatory hill Beds. Overlies the chert marker horizon and both sharply and transitionally underlies (in the north and south respectively) the Arooeillinna Sandstone.|
24441|Oolarinna Member|Age reasons|No direct fossil age. A radiometric age of 617+/-138 Ma (IR87Sr/86Sr of  0.7146 + 0.018) max. age 524+/-68 Ma (IR87Sr/86Sr of 0.7244+/-0.0097) min. age (Webb, 1979). Thought to be Early to Middle Cambrian.|
24441|Oolarinna Member|Proposed publication|Trans. Roy. Soc. SA|
24441|Oolarinna Member|Proposer|Benbow M.|
27068|Oolgelima Gravel|Name source|Oolgelima Creek on SE Murloocoppie 1:250 000 map sheet.|
27068|Oolgelima Gravel|Type section locality|Type locality in Oolgelima Creek. Section located 9.3 km north of Coober Pedy.  Latitude 28o56'22", longitude 134o46'42".|
27068|Oolgelima Gravel|Extent|On the northern and eastern flanks of the Stuart Range, especially in drainage lines.|
27068|Oolgelima Gravel|Thickness range|1-3 m average 1.5 m|
27068|Oolgelima Gravel|Lithology|Medium to weakly consolidated gravel, red-brown clayey lenses. Gravel (to sand) sized clasts of bleached (and silicified in part) claystone and siltstone.|
27068|Oolgelima Gravel|Relationships and boundaries|Intertongues with the Benitos Clay (Benbow, in prep.). Sits sharply on the Giddlinna Formation.|
27068|Oolgelima Gravel|Age reasons|Considered to be Late Pleistocene, no fossils however. Considered to equate with the upper part of the Pooraka Formation (Firman, 1969).|
27068|Oolgelima Gravel|Defn Reference|83/23476|
27068|Oolgelima Gravel|Proposer|Benbow M|
26319|Ouldburra Formation|Name source|From Ouldburra Hill (latitude 27o31'00"S, longitude 133o55'00"E approximately) on the Wintinna 1:250 000 topographic map.|
26319|Ouldburra Formation|Unit history|Originally correlated with the Observatory Hill beds (Pitt et al., 1980; Benbow, 1982) as described by Wopfner (1969).|
26319|Ouldburra Formation|Type section locality|Manya-6, (latitude 27o40'08"S, longitude 133o42'59.7"E), 571.4 to 1685.6 m.|
26319|Ouldburra Formation|Extent|The Ouldburra Formation is not known to crop out, however it has been intersected in numerous drillholes in the Marla-Manya area (Figure 6). Marine carbonates intersected in SADME drillholes Marla-1A, 1B, Mount Willoughby-1, and Manya-1 were previously correlated with the Observatory Hill beds (Pitt et al., 1980) but are now assigned to the Ouldburra Formation. Similar carbonates and evaporites intersected in the drillhole Wilkinson-1, to the southwest, are probable correlatives of the Ouldburra Formation.|
26319|Ouldburra Formation|Thickness range|Maximum known thickness is in the type section of 1114.2 m, but considerable variation is observed. Drillhole Marla-3 penetrated a complete basin margin section of only 142.6 m. Figure 6 shows the present known distribution and thickness of the unit from drillhole intersections.|
26319|Ouldburra Formation|Lithology|The Ouldburra Formation consists of mixed carbonates/siliciclastics, marine carbonates and evaporites. In the type section, the basal unit is typified by halite and sandstone grading up to stacked sand/silt/mudstone sets which become increasingly calcareous. These units are overlain by a thick sequence of calcareous and dolomitic carbonates with sporadic clastics and gypsum/anhydrite interbeds. The carbonate lithofacies are dominated by laminated and silty carbonate mudstone but include wackestone, packstone, minor grainstone, stromatolitic and thrombolitic algal bindstone, and archaeocyath bafflestone/framestone. The top of the formation is typically an interdigitation of laminated carbonate mudstones and red-bed siltstones with abundant nodular sulphate evaporite and bedded 'chicken-wire' anhydrite.|
26319|Ouldburra Formation|Depositional environment|In the Manya area, deposition began with the precipitation of bottom-nucleated halite in small isolated salinas on a peri-emergent sand flat. This was followed by a series of widespread transgressions and regressions of restricted shallow marine waters over a flanking carbonate sabkha. Ooid shoals, algal/carbonate mud mounds and archaeocyath/algal bioherms were developed offshore. The flanking sabkha was characterised by near-surface dolomitisation, the growth of displacive 'chicken-wire' anhydrite within the emergent sediment profile and, ultimately, the deposition of red-bed sediments.|
26319|Ouldburra Formation|Relationships and boundaries|The Ouldburra Formation conformably overlies the Relief Sandstone. The contact is defined as the bottom of the lowermost carbonate unit, siltstone or halite bed. The upper boundary is taken as the top of the uppermost carbonate unit underlying the gypsiferous red-beds of the lower portion of the Observatory Hill Formation.|
26319|Ouldburra Formation|Age reasons|Regular and irregular archaeocyaths enable an Early Cambrian (?Botoman) age to be inferred.|
26319|Ouldburra Formation|Defn author|Brewer A.M., Dunster J.N., Gatehouse C.G., Henry R.L., Weste G.  GSSA Quarterly Geol. Notes 102|
26319|Ouldburra Formation|Proposed publication|Quarterly Geological Notes, Geological Survey SA, 102|
26319|Ouldburra Formation|Proposer|Brewer A.M., Dunster J.N., Gatehouse C.G., Henry R.L., Weste G.|
28186|Palthrubie Granophyre|Name source|From Palthrubie hill, 6.5 km southeast of Lake Everard homestead on Gairdner 1:250 000 Sheet area. Palthrubie hill is located at 31o47' latitude and 135o12.5' longitude. Origin: This unit is intrusive into the Mangaroongah Dacite, as evidenced by its outcrop pattern (circular and plug-like) and chilled margins. The well developed granophyric texture indicates that this unit is a shallow intrusive.|
28186|Palthrubie Granophyre|Type section locality|The centre of the intrusive plug is located at 31o46' latitude and 135o12' longitude.|
28186|Palthrubie Granophyre|Extent|Small circular outcrop 2 km in diameter, the centre of which is 3 km southeast of Lake Everard homestead.|
28186|Palthrubie Granophyre|Lithology|An orange weathering rock of medium grainsize, containing only quartz and K feldspar. This unit outcrops as reounded tors, typical of granite. In thin section a granophyric intergrowth of quartz and K feldspar is the most characteristic feature. The quartz occurs as euhedral, fine grained blebs within the K feldspar. These blebs are arranged in an ordered pattern, aligned along crystallographic directions in the K feldspar. Elsewhere K feldspar and quartz grains form a granular aggregate, showing no intergrowth. The K feldspar is strongly stained with limonite, giving the rock its characteristic reddish-orange colour in fresh specimen. The K feldspar has been extensively sericitized.|
28186|Palthrubie Granophyre|Relationships and boundaries|An intrusive plug. Intrusive into the Mangaroongah Dacite. This unit is petrographically distinct from the intrusive Yandoolka Rhyolite (as defined by Blissett) which outcrops nearby.|
28186|Palthrubie Granophyre|Age reasons|Co-magmatic with the Glyde Hill Complex volcanics. Undoubtedly the same age as the other intrusive plugs and dykes that intrude the complex. Probably the same age as the co-magmatic Hiltaba Granite (Blissett) and may be a local phase of this granite - to which it has a great geochemical resemblance.  Age mid-Carpentarian, slightly less than 1550 Ma.|
28186|Palthrubie Granophyre|Defn author|Giles C.W., 1977|
28186|Palthrubie Granophyre|Proposed publication|Quarterly Notes No. 61, SA Department of Mines|
22621|Pando Formation|Name source|Delhi-Santos Pando No. 1 well (latitude 28o24'56"S, longitude 139o48'20"E), Diamond Bog 1:100 000 sheet area.|
22621|Pando Formation|Unit history|Gatehouse (1983, 1986) included the sandstone lithotype (eg in Daralingie-1) in the Dullingari Group. The Moolalla-1 occurrence was referred questionably to the Dullingari Group (Taylor et al., 1991).|
22621|Pando Formation|Type section locality|Pando No. 1 well (1736-1933 m, logger's depth) represented in part by Cores 4, 5 and 6. The top is identified on the gamma ray log by rapid increase to 300API units and by grey-buff glauconitic sandstone in the basal 1.5 m of Core 4. The base has not been penetrated in the type section.|
22621|Pando Formation|Extent|Subsurface only. Distribution uncertain but ranges northeast from the Boxwood Depression to the Moomba Ridge; the formation has been intersected most often in the Daralingie 1:100 000 sheet area (6941).|
22621|Pando Formation|Thickness range|246+ m of section (55o dip) were drilled in Moolalla No. 1 well but maximum thickness is unknown.|
22621|Pando Formation|Lithology|Sandstone, grey-buff-pale green, fine- to coarse-grained with abundant glauconite and detrital zircon. The sandstone is bioturbated with penetrative burrows resembling Chondrites. Interbeds of grey-buff slightly pyritic siltstone occur. Shale intersected in other drillholes (eg Boxwood-1) is also included in the Pando Formation. Shale is olive-green to grey with disseminated glauconite and patchy carbonate cement. Interbeds of ripple laminated ?tuffaceous fine grained sandstone are common. The shale is weakly bioturbated.|
22621|Pando Formation|Relationships and boundaries|Underlain by steeply dipping quartzite of unknown age in Daralingie-1. Overlain conformably by or interbedded with Mooracoochie Volcanics (Gatehouse, 1983) in Boxweed-1. Overlain unconformably by Permian sediments in most wells (e.g. Pando-1, Pando North-1, Daralingie-1, Moolalla-1).|
22621|Pando Formation|Age reasons|Pando Formation is the oldest known unit in the Warburton Basin. It underlies and is interbedded with Mooracoochie Volcanics of Early Cambrian (pre-Templetonian) age. Penetrative burrows indicate that the Pando Formation is also Early Cambrian.|
22621|Pando Formation|Proposed publication|Strzelecki, South Australia - Explanatory Notes - 1:250 000 Geological Series Sheet SH/54-2|
22621|Pando Formation|Proposer|Gravestock D.I.|
14844|Pantoulbie Formation|Name source|"Pantoulbie" homestead; grid reference 300673, Ripon 1:50 000 Sheet 5732-II.|
14844|Pantoulbie Formation|Unit history|No specific name has been used but earlier writers referred to this unit as 'late Tertiary sandstone' - (Segnit and Dridan, 1938).|
14844|Pantoulbie Formation|Type section locality|Between 8 and 22.5 in Department of Mines & Energy observation well FOR4 situated 4.5 km southeast of 'Pantoulbie' homestead in Sec. 57, Hd.Forrest. Samples are stored in the Departmental Core Library at Glenside, SA.|
14844|Pantoulbie Formation|Extent|The unit is intersected in sub-surface by Department of Mines & Energy (For 10) observation wells and private water wells in the Robinson Basin. This basin covers an area of approximately 500 km2 to the south and east of Streaky Bay.|
14844|Pantoulbie Formation|Thickness range|About 40 m maximum known thickness.|
14844|Pantoulbie Formation|Lithology|Interbedded orange-brown clayey sands, quartz sands and sandy clays with occasional beds of lateritic gravel.|
14844|Pantoulbie Formation|Relationships and boundaries|Unconformably overlies granites. Top of unit defined by orange brown mottled sandy clay. Disconformably overlain by the Bridgewater Formation (Boutakoff, 1963)|
14844|Pantoulbie Formation|Age reasons|There are no fossils evident in these sediments but stratigraphic evidence suggests a late Tertiary age.|
14844|Pantoulbie Formation|Defn author|Barnett S., 1978|
14844|Pantoulbie Formation|Proposed publication|Quarterly Geological Notes, Geol Surv. S. Aust. No. 67|
25694|Parakeelya Alkali Member|Name source|Parakeelya Bore, Latitude 27o24'36"S, on Marla 1:100 000 sheet.|
25694|Parakeelya Alkali Member|Unit history|A member of the Observatory Hill Formation.|
25694|Parakeelya Alkali Member|Type section locality|Byilkaoora 1, Latitude 27o16'47.8"S, Longitude 133o31'24.1"E from 240.0 m to 334.5 m.|
25694|Parakeelya Alkali Member|Extent|Marla and Emu areas of the Officer Basin.|
25694|Parakeelya Alkali Member|Thickness range|94.5 m at the type-section, it ranges up to 100 m in the Marla area and 70 m in the Emu area. It occupies all of the outcrop type-section at Observatory Hill.|
25694|Parakeelya Alkali Member|Lithology|Limestone, dolomite, siltstone and claystone, brown grey to dark grey with chert nodules, lenses and fragments. Desiccation cracks, pseudomorphs of alkali evaporite minerals are characteristic.|
25694|Parakeelya Alkali Member|Relationships and boundaries|Conformably overlain and underlain by unnamed red-bed siltstones of the Observatory Hill Formation, it occurs 30-40 m below the Moyles Chert Marker.|
25694|Parakeelya Alkali Member|Age reasons|The unit lies within the Observatory Hill Formation, it is younger than Early Cambrian Ouldburra Formation, and older than Late Cambrian-Devonian (Krieg, 1973).|
25694|Parakeelya Alkali Member|Proposed publication|Quarterley geological Notes, Geological Survey SA, 102|
25694|Parakeelya Alkali Member|Defn approved by|Photocopy sent by N F Alley Conv. SA Sub-Committee. No signature for approval.|
25694|Parakeelya Alkali Member|Proposer|Brewer et al.|
24453|Pedirka Formation|Name source|Pedirka Railway Siding (disused); grid reference 521051, Dalhousie 1:250 000 sheet area.|
24453|Pedirka Formation|Unit history|Part of "Gypsite land surface" on Oodnadatta 1:250 000 geological map (Freytag, et al., 1967).|
24453|Pedirka Formation|Type section locality|Three metres red-brown clayey sand exposed in gully 200 m north of Hamilton Creek beside old railway line. Grid reference 523051.|
24453|Pedirka Formation|Extent|The unit covers the flanks of all the surface anticlines and the broad, upland synclines of the Stevenson-Hamilton area on Dalhousie, an area of at least 2500 km2.|
24453|Pedirka Formation|Thickness range|Up to 3 metres.|
24453|Pedirka Formation|Lithology|Two metres dark red-brown, very fine to medium, poorly sorted, stiff clayey sand passing up to 1 m red-brown fine sand with minor red clay, moderately sorted, somewhat friable and becoming a dark red-brown clayey sand at top. The middle one metre of the lower unit is strongly infused with finely crystalline gypsum making a relatively tough, somewhat resistant interval and at the top of this lower interval is a weak carbonate palaeosol. Above the gypseous layer, the unit develops a somewhat prismatic structure. |
24453|Pedirka Formation|Relationships and boundaries|Rests on Cordillo Silcrete/apparently conformably and either forms ground surface or is overlain by Woodgate Gravel probably disconformably.|
24453|Pedirka Formation|Age reasons|No fossils have been recovered from the unit. Age indirectly estimated as ?Plio-Pleistocene from tenuous regional correlation and from the tectonic development of Dalhousie Anticline.|
24453|Pedirka Formation|Proposed publication|Dalhousie, South Australia. Explanatory Notes, 1:250 000 geological series. Sheet SG/53-11.|
24453|Pedirka Formation|Comments|The origin of the unit is obscure, and the interpretation and age quite unclear. The age given is the oldest reasonable estimate based on local observation.|
24453|Pedirka Formation|Proposer|Krieg G.|
24620|Petermorra Volcanics|Name source|From Petermorra Spring, 1.2 km northeast of Prospect Hill trig, northern Flinders Ranges, Moolawatana 1:100 000 and Callabonna 1:250 000 map sheets (TSAGG, 1986). Prospect Hill is the highest of a series of low hills rising ~100 m above the surrounding plains. Fringing the hills are a number of springs, including Petermorra Spring, which discharge from the Great Artesian Basin aquifer.|
24620|Petermorra Volcanics|Type section locality|Along a north-south line 500 m west of Prospect Hill trig and between Petermorra Creek and the Dog Proof Fence.|
24620|Petermorra Volcanics|Extent|Outcrop is restricted to a series of low east-west trending ridges in the Prospect Hill area.|
24620|Petermorra Volcanics|Thickness range|The true thickness is indeterminate due to the lack of primary layering, the presence of superimposed strong foliation, and folding of unknown magnitude.|
24620|Petermorra Volcanics|Lithology|The dominant rock type is porphyritic rhyolitic volcanics. Also present are volcaniclastic, epiclastic volcanic sandstone and sericitic sandstone. The volcanics have abundant ovoid phenocrysts (2-5 mm) of grey K-feldspar, mostly microcline and orthoclase, but also have some microperthite, sanidine, and plagioclase. Quartz phenocrysts (2-4 mm) occur in varying amounts and range from translucent grey to bluish in colour. The groundmass is fine grained, grey to dark yellowish grey, displaying a foliated granoblastic texture. It consists of quartz, K-feldspar, plagioclase and biotite with accessory apatite, zircon, monazite, allanite and tourmaline. The porphyritic lithotypes range in composition from ?dacite to rhyodacite through to rhyolite. Primary volcanic layering is poorly displayed, though broad compositional variations may reflect primary igneous layering. The porphyries have been deformed; recrystallisation of some feldspars and micas has resulted in a well developed muscovite-sericite foliation which is subvertical and trending 75o-105o magnetic. This unit is anomalously high in boron, with values ranging from 20-100 ppm. Pegmatite and quartz+tourmaline veins and dykes are both parallel to and cross-cut the foliation. The porphyry conformably overlies an unnamed sericitic sandstone member. This sandstone is a medium grained, pale greenish grey to pale grey, poorly bedded quartz-dominant unit with occasional pebbly zones (rounded clasts 3-5 mm diameter) with variable amounts of K-feldspar and sericite-muscovite, which together form less than 35% of the whole rock.|
24620|Petermorra Volcanics|Relationships and boundaries|The volcanics conformably overlie an unnamed sericitic metasandstone member with a sharp contact that is exposed in a small creek northwest of Prospect Hill trig. The volcanics are intruded by White Well Granite and Prospect Hill Granite. Contacts with other igneous and metasedimentary rocks at Prospect Hill are either faulted or concealed. Unconformably overlying the Petermorra Volcanics is the Adelaidean Shanahan Conglomerate Member of the Paralana Quartzite.|
24620|Petermorra Volcanics|Age reasons|The zircons from samples 6838 RS 675 and 678 form a relatively homogeneous population of deep hyacinth-coloured elongate grains with pyramidal terminations or fractured parts thereof. The grains are interpreted, on morphological grounds, to have formed from a single igneous crystallisation event. From a combined plot of the analyses of 6838 RS 675 together with those for 6838 RS 678. A regression line fitted to all twelve analyses has no excess scatter (MSWD of 1.1) with intercepts at 1560+/-2 Ma and 74+/-37 Ma. These two felsic volcanics therefore are considered to be coeval.|
24620|Petermorra Volcanics|Correlations|Highly deformed felsic volcanics at the northern end of the Mount Painter Inlier between Moolawatana Homestead and Mount Fitton may be of similar age to the Petermorra Volcanics. Other felsic volcanics in the Mount Painter Inlier, including those near the Gunsight Prospect, Mount Neill, Harts Creek and west of Freeling Heights represent an older succession (Teale, in prep. b). No correlatives of the Petermorra Volcanics are known in SA outside of the Mount Babbage Inlier. However, it is reasonable to assume that they may occur on the concealed northern margin of the Curnamona Craton east of the Mount Babbage and Mount Painter Inliers.|
24620|Petermorra Volcanics|Proposed publication|South Australia. Geological Survey Quarterly Geological Notes, 123: 18-31|
24620|Petermorra Volcanics|Category|2|
24620|Petermorra Volcanics|Proposer|Sheard M.J., Fanning C.M., Flint R.B.|
24620|Petermorra Volcanics|Resdate|24-OCT-1991|
24620|Petermorra Volcanics|Reserved? Yes/No|Yes|
24460|Point Ellen Formation|Unit history|Point Ellen Formation New stratigraphic unit.|
24460|Point Ellen Formation|Type section locality|The type section is exposed in the sea-cliffs at Point Ellen at the southwestern entrance to Vivonne Bay, in the Marine Board Reserve adjacent to section 106 hundred of Newland.|
24460|Point Ellen Formation|Extent|Limited to a small area at point Ellen, overlying Late Pliocene sediments in the "Table Rock" cliff section, a small outcrop at Cape Willoughby and a thin remnant overlying the Cape Jervis Beds at Cape Jervis.|
24460|Point Ellen Formation|Thickness range|Variable, but up to 2 m.|
24460|Point Ellen Formation|Lithology|Richly fossiliferous limestone and coquinite composed predominantly of fossil gastropods.|
