Stratno | Stratigraphic Name | Category | Contents | Last update 
Page, R.W., Blake, D.H., Sun, S-S., Tyler, I.M., Griffin, T.J. & Thorne, A.M., 1994. New geological and geochronological constraints on volcanogenic massive 	sulphide prospectivity near Halls Creek (WA).  AGSO Research Newsletter, 	20, 5?7.
Tyler, I.M. & Griffin, T.J., 1994. Dockrell, Western Australia, 1:100 000 geological map sheet (4360). Geological Survey of Western Australia, Perth.|
25983|Labouchere Formation|Name source|Mt Labouchere, Robinson Range 1:250 000 Sheet.|
25983|Labouchere Formation|Unit history|Variation of definition of Barnett (1975) to remove Labouchere Formation from Padbury Group, and to remove coarse conglomerate (now Wilthorpe Conglomerate) from top of Labouchere Formation.|
25983|Labouchere Formation|Type section locality|Mt Labouchere, Robinson Range 1:250 000 Sheet.|
25983|Labouchere Formation|Extent|From Horseshoe Range (Peak Hill 1:250 000) to Mt Labouchere|
25983|Labouchere Formation|Thickness range|Approx. 7 km|
25983|Labouchere Formation|Lithology|Sandstone, shale|
25983|Labouchere Formation|Relationships and boundaries|Conformable above Horeshoe Formation, base defined by prominent orthoquartzite bed about 100 metres thick.|
25983|Labouchere Formation|Proposed publication|Western Australia Geological Survey Annual Report for 1978 (Pub. 1979)|
28108|Lalla Rookh Sandstone|Name source|Lalla Rookh mining centre (Military Grid Reference 204 368), Marble Bar 1:250 000 Sheet area|
28108|Lalla Rookh Sandstone|Type section locality|In the Lalla Rookh Syncline, southeastwards from near the Lalla Rookh mining centre.|
28108|Lalla Rookh Sandstone|Extent|The Lalla Rookh Sandstone occurs in the centre of the Lalla Rookh Syncline, the Pilgangoora Syncline and at Shaw Gorge.|
28108|Lalla Rookh Sandstone|Thickness range|Maximum 2-3 km|
28108|Lalla Rookh Sandstone|Lithology|Sandstone and conglomerate, usually well bedded and locally showing cross-stratification and ripple marks.|
28108|Lalla Rookh Sandstone|Relationships and boundaries|The Lalla Rookh Snadstone forms the upper part of the Gorge Creek Group. It conformably overlies the Honeyeater Formation and is unconformably overlain by Lower Proterozoic Fortescue Group rocks. Relationships with adjacent rocks of the Warrawoona Group are often obscured by regional slides, however, some local unconformities have been recognised. Equivalent to the Budjan Creek Formation.|
28108|Lalla Rookh Sandstone|Age reasons|Archaean|
28108|Lalla Rookh Sandstone|Proposed publication|West. Australia Geol. Survey 1:250 000 Geol. Series Explan. Note|
73328|Larranganni Formation|Name source|Named after Larranganni Bluff in Western Australia.|
73328|Larranganni Formation|Unit history|Larranganni Beds|
73328|Larranganni Formation|Geomorphic expression|Commonly forms silicified and ferruginized caps on Proterozoic rocks.|
73328|Larranganni Formation|Type section locality|Type locality- around 4.5km ESE of Larranganni Bluff (128o59'45"E, 19o34'S). Reference locality - around 7km ENE of Supplejack Downs homestead.|17/JUN/10
73328|Larranganni Formation|Description at type locality|South of the Late Palaeoproterozoic Gardiner Sandstone, the Larranganni Formation forms a cap on an outcrop of the Late Palaeoproterozoic Pargee Sandstone.|
73328|Larranganni Formation|Extent|On the BILLILUNA, BIRRINDUDU and TANAMI 1:250 000 sheet areas.|
73328|Larranganni Formation|Thickness range|Around 8m thick.|
73328|Larranganni Formation|Lithology|Sandstone: poorly sorted, medium-bedded, medium- to coarse-grained, locally ripple-marked, locally minor cross-bedded, conglomeratic; commonly dsilicified resembling silcrete. Minor siltstone. Minor conglomerate: with matrix-supported, rounded to angular pebbles and cobbles of locally derived rocks.|
73328|Larranganni Formation|Depositional environment|Fluvial.|
73328|Larranganni Formation|Relationships and boundaries|Unconformable on the Pargee Sandstone and silicified and ferruginized during the Cainozoic (Blake et al, 1975).|
73328|Larranganni Formation|Age reasons|Mesozoic (Cretaceous) age indirectly inferred by Blake et al (1975) from: they are flat-lying and unconformably overlie Late Palaeoproterozoic rocks, and contain pebbles derived from the Cambrian Antrim Plateau Basalt; the formation is less indurated than lithologically similar Palaeozoic units in the region, and are commonly capped by Cainozoic ferricrete, silicified and ferruginized during the Cainozoic (Blake et al 1975).|
73328|Larranganni Formation|References|Blake, D.H., Hodgson, I.M., Smith, P.A. 1975.  Geology of the Birrindudu and Tanami 1:250,000 sheet areas, Northern Territory. Bureau of Mineral Resources Report 174.|
25727|Laurel Formation|Name source|Laurel Downs' research station; Noonkanbah 1:250 000 Sheet area.|
25727|Laurel Formation|Unit history|Included by Playford & Lowry (1966) in their Fairfield Formation|
25727|Laurel Formation|Type section locality|Defined by Thomas (1959) who nominated two complementary type sections in the area of Twelve Mile Bore (125o16'E, 17o55'S); thickness about 334 m.|
25727|Laurel Formation|Extent|The unit is exposed as a 2-10 km belt along the southerly side of the Oscar and Napier Ranges for about 150 km.|
25727|Laurel Formation|Thickness range|Range 357-800 m|
25727|Laurel Formation|Lithology|Interbedded limestone, shale, siltstone and sandstone. The limestone is mainly white to yellow brown skeletal grainstones; the shales are grey and calcareous.|
25727|Laurel Formation|Relationships and boundaries|Overlies the Yellow Drum Sandstone and is conformably overlain by the Anderson Formation in the subsurface and unconformably overlain by Grant Formation near the northerly basin margin.|
25727|Laurel Formation|Age reasons|Contains a rich and varied biota including algae, brachiopods, bryozoans, conodonts, corals, fish, pelecypods, nautiloids, ammonoids, ostracods and a microflora.  The age is Early Carboniferous (Tournaisian).|
25727|Laurel Formation|First Reference|98/29007|
25727|Laurel Formation|Name first published by|BMR 1960 Rep. 41 & 41a|
10365|Lewis Range Sandstone|Name source|Lewis Range, northeast part of Lucas 1:250 000 Sheet area, WA|
10365|Lewis Range Sandstone|Unit history|Previously mapped as part of the Phillipson Beds (Casey & Wells, 1964)|
10365|Lewis Range Sandstone|Type section locality|1.5 km southwest of Point Nelligan, Lewis Range, at 20o13'00"S, 128o38'00"E, where a sequence about 20 m thick is exposed up the side of a cuesta. At the base about 3 m of poorly sorted pebbly quartz arenite with grit and conglomerate lenses lies unconformably on Lewis Granite. It is overlain by about 17 m of flaggy, medium-grained, mostly well sorted quartz arenite showing low angle cross bedding.|
10365|Lewis Range Sandstone|Extent|Northeast part of Lucas and central part of Billiluna 1:250 000 Sheet area, WA|
10365|Lewis Range Sandstone|Thickness range|Maximum exposed is about 400 m|
10365|Lewis Range Sandstone|Lithology|Predominantly sandstone-medium bedded, medium to fine-grained quartz arenite, minor sublithic arenite. Conglomerate commonly present at base. Cross-bedding very common, pellety bedding planes uncommon (cf. Murial Range Sandstone).|
10365|Lewis Range Sandstone|Relationships and boundaries|Unconformably on probably Lower Proterozoic Lewis Granite and unnamed granite, on Archaean or Lower Proterozoic Killi Killi Beds of the Tanami complex, and Gardiner Sandstone of the Carpentarian Birrindudu Group. Inferred to be overlain conformably by Murraba Formation, but the contact between these two units is concealed beneath Quaternary sand.|
10365|Lewis Range Sandstone|Age reasons|Probably Adelaidean|
10365|Lewis Range Sandstone|Defn approved by|Taken from xerox copy of approved def. sent by Western Australian Sub-Committee|
22208|Loadstone Monzogranite|Name source|Loadstone Hill, at GR CE231554, Angelo 1:100 000 Sheet areas, Mount Ramsay 1:250 000 Sheet area.|
22208|Loadstone Monzogranite|Unit history|previously mapped as Bow River Granite (e.g., Gemuts & Smith 1968).|
22208|Loadstone Monzogranite|Geomorphic expression|flat-topped low hills with scattered piles of granite boulders; some laterite cappings.|
22208|Loadstone Monzogranite|Type section locality|GSWA|
22208|Loadstone Monzogranite|Extent|Angelo and Dockrell 1:100 000 Sheet areas, Mount Ramsay 1:250 000 Sheet area, and Halls Creek 1:100 000 Sheet area, Gordon Downs 1:250 000 Sheet area, WA.|
22208|Loadstone Monzogranite|Lithology|homogeneous medium to coarse-grained monzogranite consisting of slightly strained quartz, perthitic microcline, subhedral oligoclase/andesine, subordinate biotite, and minor apatite, allanite, chlorite, epidote, muscovite and zircon; feldspars commonly slightly megacrystic; also syenogranite.|
22208|Loadstone Monzogranite|Relationships and boundaries|Part of Sally Downs supersuite of Bow River Batholith (Sheppard et al. 1997). Intrudes Koongie Park Formation.|
22208|Loadstone Monzogranite|Age reasons|Isotopically dated (U-Pb zircon) by R.W. Page at 1827 ? Ma (AGSO?s OZCHRON database).|
22208|Loadstone Monzogranite|Correlations|some other intrusions of Sally Downs Supersuite (e.g., McHale Granodiorite).|
22208|Loadstone Monzogranite|Comments|postdates main deformation of Koongie Park Formation|
22208|Loadstone Monzogranite|References|Blake, D.H., Tyler, I.M., Griffin, T.J., Sheppard, S., Thorne, A.M. & Warren, R.G., 1998. Geology of the Halls Creek 1:100 000 Sheet area (4461), Western Australia. Australian Geological Survey Organisation, Canberra.
Gemuts, I. & Smith, J.W., 1968. Gordon Downs, Western Australia ? 1:250 000 Geological Series. Bureau of Mineral Resources, Australia, Explanatory Notes SE/52-10.
Sheppard, S., Tyler, I.M. & Hoatson, D.M., 1997. Geology of the Mount Remarkable 	1:100 000 sheet. Geological Survey of Western Australia, 1:100 000 	Geological Series Explanatory Notes.
Griffin, T.J. & Tyler, I.M., 1994. Angelo, Western Australia, 1:100 000 geological map (sheet 4361). Geological Survey of Western Australia, Perth.
Tyler, I.M. & Griffin, T.J., 1994. Dockrell, Western Australia, 1:100 000 geological map sheet (4360). Geological Survey of Western Australia, Perth.|
29271|Mallina Formation|Name source|Mallina Homestead, grid reference 20o52'S 118o02'E on the Roebourne 1:250 000 Sheet.|
29271|Mallina Formation|Type section locality|South-west of Mallina Homestead, between Egina and Kangan.|
29271|Mallina Formation|Extent|Widely distributed between Whim Creek on the Roebourne 1:250 000 Sheet and Kangan on the Pyramid 1:250 000 Sheet.|
29271|Mallina Formation|Thickness range|Up to 2.5 km|
29271|Mallina Formation|Lithology|A sequence of argillites and greyhwackes which, in the Mons Cupri area, have intercalted tuffaceous units, some felsic flows and cherts.|
29271|Mallina Formation|Relationships and boundaries|The unit is conformably underlain by Constantine sandstone or Mons Cupri volcanics.|
29271|Mallina Formation|Age reasons|Upper Archaean|
29271|Mallina Formation|Proposed publication|CSIRO, Minerals Research Laboratories, Report No. FP 11|
29271|Mallina Formation|Name first published by|Fitton, M.J., Horwitz R.C., Sylvester G., 1975|
37720|Marillana Formation|Name source|Local Aboriginal name for the creek and nearby homestead|
37720|Marillana Formation|Unit history|Marillana Pisolite, Robe Pisolite|
37720|Marillana Formation|Constituents|Munjina (base), Barimunya and Eastern (top) Members|
37720|Marillana Formation|Geomorphic expression|The Formation crops out as low, sinuous mesas, usually alongside the present day creek line. Typically a diagnostic dark brown-purple in colour in natural outcrop.|
37720|Marillana Formation|Type section locality|The type locality is in BHP Billiton's (BHPB) Eastern 2 (mined-out) final pit wall (AMG 7 17000E/74 83000N), where the Eastern and Barimunya Members are exposed. This will remain intact. A reference core for the Barimunya Member is Western Calibration Hole (AMG 7 06350E/74 85200N) between 0 - 79.1m - it is stored at the BHPB Yandi coreshed. A suitable section of the Munjina Member is in drillhole WD41 (AMG 7 05800E/ 74 84400N) between 74.2 - 100.9m (stored at the same coreshed). Note that other cored intersections of the Munjina Member are available from numerous holes throughout the BHPB lease.|
37720|Marillana Formation|Extent|Primarily in the Marillana Creek valley, but also in adjoining catchments (Yandicoogina and Weeli Wolli creeks) within the eastern Hamersley Ranges, Pilbara, WA.|
37720|Marillana Formation|Thickness range|some 90  - 120m in the centre of the 500-650m wide palaeochannel.|
37720|Marillana Formation|Lithology|Munjina Member - conglomerates and clays. Barimunya Member - channel iron deposit (CID) ore. Eastern Member - clay and CID|
37720|Marillana Formation|Depositional environment|Fluvial deposits within a palaeovalley environment.|
37720|Marillana Formation|Relationships and boundaries|Unconformably overlies the Proterozoic Hamersley Group and is disconformably overlain by the Oakover Formation and various alluvium/colluvium materials.|
37720|Marillana Formation|Age reasons|Data from fossil pollen and spores in the basal Munjina Member indicate a preferred early Oligocene age (McPhail and Stone, in prep)|
37720|Marillana Formation|Correlations|Similar in age and general nature to the Robe Formation of the lowland/plain Robe River valley at the western end of the Hamersley Ranges, Pilbara, WA. Also correlated to the Poondano Formation of the Pilbara craton.|
37720|Marillana Formation|Proposed publication|Australian Journal of Earth Sciences|
37720|Marillana Formation|References|Hall G. C. and Kneeshaw M., 1990. Yandicoogina-Marillana Pisolitic Iron Deposits in Mongraph 14, Geology of the Mineral Deposits of Australia and Papua New Guinea, pp 1581 - 1586 (AusIMM, Melbourne).

Harms, J.E. and Morgan, B.D., 1964. Pisolitic limonite deposits in Northwest Australia : Australasian Institute of Mining and Metallurgy, Proceedings no 212, pp 91-124.

00/30544 - Hocking, R.M. and Preston, W.A., 1998, Western Australia: Phanerozoic geology and mineral resources. AGSO Journal of Australian Geology and Geophysics, v17 (3), 245-260.

Kneeshaw, M., Kepert, D.A., Tehnas, I.J. and Pudovskis, M.A., 2002. From Mt Goldsworthy to Mining Area C - reflections on forty years of iron ore exploration in the Pilbara. Iron Ore 2002, AusIMM Conference, Perth, September 2002.

MacLeod, W.N., 1966. The geology and iron deposits of the Hamersley Range area, Western Australia, Geol. Surv.West.  Aust. Bull 117.

McPhail, M.K. and Stone, M.S., 2002  in prep. Age and palaeoenvironmental constraints on the formation of the Marillana Formation channel iron deposits, Pilbara region, North-West Australia. 

Morris, R.C., Ramanaidou, E.R. and Horwitz, R.C., 1993. Channel Iron Deposits of the Hamersley Province. AMIRA-CSIRO Iron Ores of the Hamersley Province Project P75G, report 399R. CSIRO Division of Exploration and Mining, Perth 1993.

Stone, M.S., George, A.D., Kneeshaw, M. and Barley, M.E., 2002. New insights into the Tertiary Yandi Channel Iron Deposits, Hamersley Province, Western Australia. Iron Ore 2002, AusIMM Conference, Perth, September 2002.|
31884|Maude Headley Member|Name source|Maude Headley gold prospect, at GR CF895136, McIntosh 1:100 000 Sheet area, Dixon Range 1:250 000 Sheet area.|
31884|Maude Headley Member|Unit history|Maude Headley Volcanic Member (e.g., Warren 1997).|
31884|Maude Headley Member|Geomorphic expression|strike ridges and valleys.|
31884|Maude Headley Member|Type section locality|Gorge along Panton River, from GR CF945201, Dixon 1:100 000 Sheet area, where member is overlain to east by Olympio Formation turbidites, to GR CF930200, McIntosh 1:100 000 Sheet area, where the member is in fault contact with Olympio Formation turbidite to west; Dixon Range 1:250 000 Sheet area. The characteristic rock types of the member are well exposed along this section: thick to thin bedded and laminated, variably calcareous, fine to coarse-grained volcaniclastic rocks; mafic to felsic alkaline lava flows and fragmental volcanics, massive debris flow deposits containing fragments of amygdaloidal lava, and minor interbanded turbiditic greywacke and siltstone. They show a weak to strong, subvertical north-south cleavage and are metamorphosed to greenschist facies. The thinly bedded rocks show tight to isoclinal minor folds and irregular contortions.|
31884|Maude Headley Member|Extent|northern part of Halls Creek 1:100 000 Sheet area, Gordon Downs  1:250 000 Sheet area, and southern parts of McIntosh and Dixon 1:100 000 Sheet areas, Dixon Range 1:250 000 Sheet area, WA|
31884|Maude Headley Member|Thickness range|probably exceeds 1000 m in places.|
31884|Maude Headley Member|Lithology|variably calcareous, fine to coarse-grained volcaniclastic rocks ranging from thickly bedded to laminated; mafic to felsic alkaline lavas, thin sills and fragmental volcanics; debris flow deposits containing fragments of amygdaloidal lava; minor bands of chert, marble, and turbiditic greywacke and siltstone. Rocks range from weakly to strongly cleaved, and have been metamorphosed to mainly greenschist facies.|
31884|Maude Headley Member|Depositional environment|marine.|
31884|Maude Headley Member|Relationships and boundaries|Olympio Formation of Halls Creek Group. Overlain and underlain by turbiditic greywacke, siltstone and mudstone of Olympio Formation.|
31884|Maude Headley Member|Age reasons|Palaeoproterozoic - Orosirian. Volcanic rocks from member have been isotopically dated (U-Pb zircon) at 1857 ? 2 Ma  and 1857 ? 5 Ma (see Blake et al. 1998).|
31884|Maude Headley Member|Correlations|none known.|
31884|Maude Headley Member|Comments|Separated from underlying Biscay Formation by up to 100 m of Olympio Formation turbidites. Thinly bedded rocks commonly show tight to isoclinal minor folds. Apparently mylonitic rocks present in places.|
31884|Maude Headley Member|References|Blake, D.H., Tyler, I.M., Griffin, T.J., Sheppard, S., Thorne, A.M. & Warren, R.G., 1998. Geology of the Halls Creek 1:100 000 Sheet area (4461), Western Australia. Australian Geological Survey Organisation, Canberra.
Tyler, I.M., Sheppard, S., Hoatson, D.M. & Blake, D.H., 1997a.  McIntosh, Western Australia, 1:100 000 geological map (sheet 4462). Geological Survey of 	Western Australia.
Warren, R.G., 1997. Reconnaissance geological mapping in Dixon, SE McIntosh and 	northernmost Halls Creek 1:100 000 Sheet areas, East Kimberley, W.A. 1992-3. Australian Geological Survey Organisation, Record 1997/26.|
30319|Milba Formation|Name source|Milba aboriginal settlement at GR CE679895, Halls Creek 1:100 000 Sheet area, Gordon Downs 1:250 000 Sheet area, WA|
30319|Milba Formation|Unit history|previously mapped as Olympio Formation of Halls Creek Group (Gemuts & Smith 1968)|
30319|Milba Formation|Geomorphic expression|low hills and ridges.|
30319|Milba Formation|Type section locality|between major NNE-trending faults at GR CF765090 and GR CF784078, in the north of Halls Creek 1:100 000 Sheet area. Here the formation is in fault contact with Koongie Park Formation to west and King Leopold Sandstone to east. From west to east it consists of a prominent ridge-forming band 200 m wide of contorted carbonates, a band 500 m wide of interlayered calcareous and noncalcareous metasediments, and a synform about 1500 m across of mainly metamorphosed greywacke, siltstone, and mudstone.|
30319|Milba Formation|Extent|Halls Creek Fault Zone in Halls Creek and McIntosh 1:100 000 Sheet areas, in Gordon Downs and Dixon Range 1:250 000 Sheet areas, respectively, WA|
30319|Milba Formation|Thickness range|more than 1000 m.|
30319|Milba Formation|Lithology|turbiditic greywacke, siltstone and mudstone; lithic, feldspathic and quartz sandstone; calcareous rocks; chert; and minor mafic lavas and sills. Regionally metamorphosed to mainly greenschist facies; commonly strongly foliated|
30319|Milba Formation|Depositional environment|presumed to be marine.|
30319|Milba Formation|Relationships and boundaries|fault-bounded; no stratigraphic relationships seen.|
30319|Milba Formation|Age reasons|Palaeoproterozoic - Orosirian. Inferred to predate major deformation event at ~1835 Ma (Blake et al. 1998)|
30319|Milba Formation|Correlations|possibilities include parts of Halls Creek Group, Koongie Park Formation and Tickalara Metamorphics.|
30319|Milba Formation|Comments|proportions of turbidites, carbonates and volcanics different from those of Koongie Park Formation, Olympio Formation, and Biscay Formation.|
30319|Milba Formation|References|Blake, D.H., Tyler, I.M., Griffin, T.J., Sheppard, S., Thorne, A.M. & Warren, R.G., 1998. Geology of the Halls Creek 1:100 000 Sheet area (4461), Western Australia. Australian Geological Survey Organisation, Canberra.
Tyler, I.M., Sheppard, S., Hoatson, D.M. & Blake, D.H., 1997a.  McIntosh, Western Australia, 1:100 000 geological map (sheet 4462). Geological Survey of Western Australia.|
26030|Millajiddee Member|Name source|Millajiddee Homestead (Lat. 18o49'00"S, long. 124o55'25"E) at the southwestern edge of St George Range.|
26030|Millajiddee Member|Type section locality|Lat. 18o45'00"S, long 124o55'25"E in the western St George Range.|
26030|Millajiddee Member|Extent|Crops out in the St George Range, in the Poole Range, in the Lauris Range and other isolated exposures on the Noonkanbah Sheet area. At Mt Thorlan and in the southwestern St George Range the member is cut out by the unconformity at the base of the Poole Sandstone.  It occurs on the Mt Ramsay Sheet area to the east.|
26030|Millajiddee Member|Thickness range|70 m in the type section and estimated to be over 100 m in the southeastern St George Range.|
26030|Millajiddee Member|Lithology|Mainly sandstone and minor siltstone and conglomerate. Grain size mainly fine though a medium to coarse-grained middle part is present. Large and small-scale cross-bedding is common and the upper part is slumped in many areas.|
26030|Millajiddee Member|Relationships and boundaries|Conformably overlies the Wye Worry Member in the St George Range and Poole Range; disconformably in the Lauris Range. Conformably overlain by the Nura Nura Member of the Poole Sandstone though in some places, the contact is an unconformity|
26030|Millajiddee Member|Age reasons|Fauna consists of trace fossils and indeterminate wood fragments. The underlying Wye Worry Member is dated as Sakmarian (Dickins, 1963), and the overlying Nura Nura Member has been dated as Sakmarian (Glenister and Furnish, 1961) so the Millajiddee Member is also of Sakmarian age.|
24380|Mininer Turbidite Member|Name source|The name is derived from Mininer Station, north of the Ashburton Range, south region of Paraburdoo.|
24380|Mininer Turbidite Member|Extent|The Mininer Turbidite is a new member of the Ashburton Formation (de la Hunty, 1965) of the redefined Wyloo Group (Trendall, 1979), south of the Hamersley Ranges of the Turee Creek Geological Sheet area (Daniels, 1968). It is thus a facies which, on the Turee Creek Sheet area, occurs north of the Capricorn Ranges and the Ashburton River and south of the foothills of the Hamersley Ranges.|
24380|Mininer Turbidite Member|Thickness range|At its thickest, the Member is at least 6000 m.|
24380|Mininer Turbidite Member|Lithology|It is largely composed of turbidites with a well developed cyclicity. Some very coarse members (pebbles up to 10 cm) and some shale intervals are present as well as rare foreign rafts which all three bridge the facies to the Capricorn Member. It contains rare, thin white flinty, tuffaceous bands (e.g. longitude 117o28.5'; latitude 23o21') which occur rarely in all members of the Ashburton Formation in the Sheet area.|
24380|Mininer Turbidite Member|Relationships and boundaries|The Mininer Turbidite Member is in a synclinorium and overlies, to the north, the Duck Creek Dolomite with which it interfingers in places. To the south, it overlies and interfingers extensively with the Capricorn Member (redefined).|
24380|Mininer Turbidite Member|Proposed publication|Aust. CSIRO Inst. Earth Res. Rept No. FP 22|
24380|Mininer Turbidite Member|Defn approved by|Western Australia Sub-Committee|
24380|Mininer Turbidite Member|Proposer|Horwitz R.C.|
22396|Mount Aloysius Complex|Name source|Mount Aloysius, lat. 26.00076oS, long. 128.59631oE, Cooper 1:250 000 Sheet area, WA.|
22396|Mount Aloysius Complex|Constituents|The following units have been mapped: fns - sillimanite-garnet granulite; crops out only in centre of massif.  fg - felsic garnet granulite; in central region of massif, and as thin bands in north and south.  fna - intermediate and felsic granites, weakly interlayered to massive; in east, and two bands in central region.  fn/m - thin to thick layered felsic granulite with numerous mafic granulite interlayers and rare calc-silicate and quartzite; the most distinctly layered unit, and forms the bulk of the massif.  fn - felsic granulite as a prominent disrupted layer in south, and another in the north.  mn - mafic granulite; mainly in northwest, but also as isolated layers in centre and east.  fnk - leucofelsic granulite as discrete bodies around margins of massif; weakly layered to massive.  No stratigraphic facing is preserved in the granulites, and so stratigraphic order is unknown.|
22396|Mount Aloysius Complex|Type section locality|The range of hills around and including Mount Aloysius (982 m ASL) is the type area. A reference section from GR 570210 (lat. 26.02922o, long. 128.57023o) to 590225 (lat. 26.01573o, long. 128.59027o) is representative of much of the complex, and exposes (from southwest to northeast) leucofelsic granulite (unit fnk), interlayered felsic and mafic granulites (fn/m) and felsic granulite (fn), felsic garnet granulite (fg), and sillimanite-garnet granulite (fns); a second reference section from GR 628237 (lat. 26.005o, long. 128.62828o) to 610230 (lat. 26.01127o, long. 128.61027o) exposes weakly layered to massive intermediate granulite (fna), and a third reference section from GR 557258 (lat. 25.98583o, long. 1285574o) to 559250 (lat. 25.99306o, long. 128.55937o) exposes mafic granulite (mn).|
22396|Mount Aloysius Complex|Extent|Revised (enlarged) Extent: Exposed over about 4000 km2 in the Tomkinson ranges of Western Australia and South Australia; extends from Mount Aloysius in the Bell Rock 1:100 000 Sheet (4645) in the west to Teizi Hill in the Davies 1:100 000 Sheet (4745) in the east, and south to Latitude Hill in the Bell Rock 1:100 000 Sheet; also extends into southwest of Bates 1:100 000 Sheet (4646).  Original Extent: Exposed over about 75 km2 in the northwest corner of Bell Rock (4645) and southeast corner of Bates (4646) 1:100 000 Sheet areas; forms a range of hills of which Mount Aloysius is the highest point (982 m ASL).|
22396|Mount Aloysius Complex|Lithology|Felsic, intermediate, and mafic granulites interlayered on scales ranging from centimetres to hundreds of metres.|
22396|Mount Aloysius Complex|Relationships and boundaries|No older rocks known. Intruded by small bodies of granite, syenite, granite pegmatite, and by innumerable mafic dykes.|
22396|Mount Aloysius Complex|Age reasons|A pooled age of 1578 +/- 20 Ma (Gray 1978, Gray & Compston 1978) by Rb-Sr whole-rock isochron method on felsic granulites is interpreted as protolith age because individual isochrons: (1) describe large bodies of rock or entire lithological units; (2) possess a large spread in Rb/Sr ratio; and (3) most are precise. In addition, initial ratios of felsic granulite layers are quite distinct from those of interlayered mafic granulite units. Confirmed by SHRIMP U-Pb zircon date of about 1530 Ma on banded felsic granulite (Sun & Sheraton 1992). Time of granulite metamorphism 1222 +/- 39 Ma (Gray 1978, Gray & Compston 1978) by Rb-Sr whole-rock isochron method, confirmed by SHRIMP U-Pb zircon date of about 1200 Ma (Sun & Sheraton 1992).|
22396|Mount Aloysius Complex|Proposed publication|AGSO Record: Glikson A.Y. et al (in prep), Geology of the Giles Complex Special 1:100 000 map, western Musgrave Block.|
12767|Mount Gratwick Granodiorite|Name source|Mount Gratwick, Marble Bar 1:250 000 Sheet area (MGR 1293 2903).|
12767|Mount Gratwick Granodiorite|Type section locality|The Granodiorite is exposed along the Yandeearra homestead - outcamp road, about 3-5 km northwest of the outcamp (at about MGR 119 302).|
12767|Mount Gratwick Granodiorite|Extent|The Mount Gratwick Granodiorite occurs in the Yule Batholith and forms an ovoid mass on the western margin of the Marble Bar 1:250 000 Sheet area, northwest of Mount Gratwick. The limits of the pluton on the adjacent Pyramid 1:250 000 Sheet area have not been determined. The mass crops out over an area of about 110 km2 between latitudes 21o35'S and 21o41'S, and longitudes 118o30'E and 118o35'E (see Fig. 1). The mass is poorly exposed and is obscured by superficial Quaternary sand and gravel deposits.|
12767|Mount Gratwick Granodiorite|Lithology|The Mount Gratwick Granodiorite is a medium, equigranular, allotriomorphic granular textured, poorly foliated granodiorite. In outcrop, the rock is cream-coloured and leucocratic and has an appearance resembling that of anorthosite. The rock contains some coarse pegmatite veins. Although poorly foliated, the rock contains some biotite schlieren and amphibolite xenoliths and there are local cataclastic zones with abundant epidote. The mineralogy consists of calcic oligoclase (An25) and minor quartz, accessory microcline, opaques and apatite, and secondary chlorite, epidote and muscovite. According to mineral proportions, the rock has a composition close to a leuco-diorite. (Type specimen GSWA 28488).|
12767|Mount Gratwick Granodiorite|Relationships and boundaries|The relationship of the Mount Gratwick Granodiorite to the surrounding Archaean migmatites is uncertain because of poor outcrop. However, regional foliations of the migmatite conform to the margins of the granodiorite and possibly the latter is an associated phase which has undergone more complete assimilation of biotite schlieren and amphibolite and ultramafic xenoliths which are abundant in the enclosing migmatite. The southern part of the Granodiorite is unconformably overlain by Lower Proterozoic Kylena Basalt.|
12767|Mount Gratwick Granodiorite|Age reasons|Archaean.|
12767|Mount Gratwick Granodiorite|Proposed publication|Explan. Notes on Marble Bar 1:250 000 Sheet area, WA: West. Australia Geol. Survey Rec. 1974/20 West. Australia Geol. Survey Ann. Rept 1974|
12767|Mount Gratwick Granodiorite|Name first published by|79/20350|
12864|Mount Keith Granodiorite|Name source|After "Mt Keith" homestead, grid ref. 347615, Sir Samuel 1:250 000 Sheet SG51-13, which overlies the northern extension of the body. (Not named after the topographical feataure Mount Keith 7 km to the north).|
12864|Mount Keith Granodiorite|Unit history|'Western granite' (D.W. Durney, 1972, J. Geol. Soc. Austr. 19, p251-259); 'Mt Keith granite' (Metals Exploration N.L.).|
12864|Mount Keith Granodiorite|Type section locality|6 km foothill traverse from grid ref. 348597 to grid ref. 353595, at southern extremity of the outcrop, corresponding to 3 1/2 km across strike.|
12864|Mount Keith Granodiorite|Extent|Continuous NNW trending outcrop along a prominent escarpment from 2 km north of Jones Creek crossing (352594) to "Mt Keith" homestead. Possible further extension (unexplored) along same escarpment northwestwards from Mail Box Well (346607).|
12864|Mount Keith Granodiorite|Lithology|Prekinematic granodiorite. Generally medium grained and massive textured though grain size locally variable, not uncommonly with approximately 1 cm sized stubby K-felspar. Contains rare 'basic' xenoliths and various acid dykes. Post-emplacement recrystallization and metamorphic textures visible in thin sections.|
12864|Mount Keith Granodiorite|Relationships and boundaries|Faces east along its eastern margin where it is unconformably overlain by Jones Creek Conglomerate (D.W. Durney, op. cit.). Base unknown.|
12864|Mount Keith Granodiorite|Age reasons|Age of emplacement 2689 m.y.+/-17 m.y. (Rb/Sr biotite age); age of post-metamorphic pegmatite 2535 m.y. +/- 18 m.y.  (Rb/Sr whole rock). Analysts J.C. Roddick and W. Compston.|
