Stratno | Stratigraphic Name | Entity Number | Province Name 
20310|Wiseman Formation|530059|Bowen Basin
24117|Wolca Granite|40484|New England Orogen
77208|Wolfgang Coal Measures|530059|Bowen Basin
26230|Wonbah Granodiorite|40484|New England Orogen
20436|Wonga Complex|39708|Selwyn Metallogenic Province
27938|Wonga Granite|556523|Mount Isa Orogen
27938|Wonga Granite|559198|Mary Kathleen Domain
30706|Wonga Suite|556523|Mount Isa Orogen
29339|Wongella Metamorphics|40484|New England Orogen
29339|Wongella Metamorphics|407416|Wandilla Province
41791|Wongrabry beds|40484|New England Orogen
20453|Wongwibinda Complex|40484|New England Orogen
23243|Wonomo Granite|556523|Mount Isa Orogen
68211|Woodgate Siltstone|22345|Maryborough Basin
20523|Woodmillar Andesite|40484|New England Orogen
38186|Woodstock Supersuite|452730|Kennedy Igneous Province - Charters Towers region
38186|Woodstock Supersuite|559188|Charters Towers Province
32157|Woolein Formation|40484|New England Orogen
32157|Woolein Formation|40536|Connors-Auburn Province
36398|Woolooga Granodiorite|40484|New England Orogen
26233|Woolshed Mountain Granodiorite|40484|New England Orogen
26233|Woolshed Mountain Granodiorite|407416|Wandilla Province
32150|Woolton Granite Complex|40484|New England Orogen
20601|Woondum Granite|40484|New England Orogen
20601|Woondum Granite|407419|Gympie Province
42073|Woondum Granite - dacite|40484|New England Orogen
36399|Woonga Granodiorite|40484|New England Orogen
33431|Wooroolin Granite|40484|New England Orogen
37119|Wooroonden Granodiorite|40484|New England Orogen
41942|Wundaru Granodiorite|40484|New England Orogen
20690|Wyaaba beds|557148|Karumba Basin
33452|Wyalla Granite|40484|New England Orogen
20722|Wynyard Metamorphics|449962|Anakie Province
29746|Yabba Creek Granodiorite|40484|New England Orogen
20740|Yackah beds|529556|Georgina Basin
23282|Yambo Metamorphic Group|20455|Yambo Subprovince
24133|Yan Can Greenstone Member|449962|Anakie Province
40144|Yaparaba Volcanics|40484|New England Orogen
20834|Yappar Member|550572|Carpentaria Basin
20852|Yaringa Metamorphics|467256|Arunta Orogen
20852|Yaringa Metamorphics|556523|Mount Isa Orogen
20852|Yaringa Metamorphics|559201|Mount Oxide Domain
24594|Yarman Formation|20454|Forsayth Subprovince
23294|Yarraden Schist|20444|Savannah Province
39834|Yarraman Sandstone Member|556736|Lachlan Orogen
35196|Yarravale Creek Granite|40484|New England Orogen
27943|Yarrol Formation|40484|New England Orogen
20921|Yatton Limestone|40484|New England Orogen
20928|Yeldham Granite|556523|Mount Isa Orogen
41336|Yeldham Suite|556523|Mount Isa Orogen
24599|Yellow Waterhole Granite|556523|Mount Isa Orogen
24599|Yellow Waterhole Granite|559195|Kuridala-Selwyn Domain
24141|Yenda Granodiorite|40484|New England Orogen
41249|Yerilla Metamorphics|40484|New England Orogen
41249|Yerilla Metamorphics|40536|Connors-Auburn Province
21012|Yorkeys Diorite|40484|New England Orogen
21016|Youlambie Conglomerate|40484|New England Orogen
39597|Zig Zag Tonalite|40484|New England Orogen
68951|felsic intrusives 68951|20437|Etheridge Province
69548|felsic intrusives 69548|20437|Etheridge Province
68952|mafic intrusives 68952|20437|Etheridge Province
68946|metamorphic rocks 68946|20455|Yambo Subprovince
