Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Hill End conglomerate|8346|||||Yes|Formation, beds|Informal|Unknown or process pending|Mentioned||||||||||||||||No|37433|||||||||||N|
Hillcrest Tuff Member|27084|||||Yes|Member, phase|Formal|Unknown or process pending|Redefined|Babinda Volcanics|25702|||Early Devonian||||Early Devonian|||||700|NSW|No|35287|41528||||||||||N|
Hillgrove Monzogranite|76953|Hillgrove Adamellite|8349|||Yes|Formation, beds|Reserved|Variation of published name|Reserved|||Hillgrove Supersuite|67847|Permian|269|||Permian|290||||||No|||Blevin, P. (GSNSW)|14/JUN/12|||Name updated to meet IUGS standards. See previous name for description|Biotite monzogranite; commonly foliated S-type biotite granitoids commonly with blue quartz, minor amphibole, garnet and graphite|igneous felsic intrusive|||Y|S-type
Hillgrove Suite|8351|Hillgrove Plutonic Suite|8350|||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||Hillgrove Supersuite|67847|Early Permian|300|||Pennsylvanian|312|12|||||No|35020||||||Ref: Champion, Blevin and Bultitude, pers. comm., Nov. 2007.  Max Age: 312 (+/-) 12 Ma. See also Hillgrove Granite Suite, Hillgrove Plutonic Suite.|S-type granites.|igneous felsic intrusive|||Y|S-type
Hillgrove Supersuite|67847|||||Yes|Supergroup|Formal|Variation of published name|Described|||||Late Carboniferous|300|||Late Carboniferous|303||||||No|24513||||||Ref: Champion, Blevin and Bultitude, pers. comm., Nov. 2007. Partly replaced by Bakers Creek Supersuite.|||||Y|S-type
Hillsborough Tuff Member|8354|||||Yes|Member, phase|Formal|Unknown or process pending|Mentioned||||||||||||||||No|34351|||||||||||N|
Hillsdale Coal Member|8357|||||Yes|Member, phase|Formal|Unknown or process pending|Described|Dights Creek Coal|5479|||Late Permian||||Late Permian|||||||No|29942||||||Aparently not currently used in NSW (May 2011, June 2012)|||||N|
Hillside Claystone Member|38204|||||Yes|Member, phase|Formal|Variation of published name|Briefly described|||||Permian||||Permian|||||||No|23717||||||See also Hillside Member.|||||N|
Hillston Volcanic Complex|30938|||||Yes|Group, Suite|Formal|Resvd name published|Fully described||||||||||||||||No|22508||Cameron R.|24/APR/96|||Pooncarie 1:250 000 geol. sheet. To be published 1996.|||||N|
Hilltop Coal Member|8363|||||Yes|Member, phase|Formal|Unknown or process pending|Mentioned|Rowan Formation|26878|||Permian||||Permian|||||||No|37773||||||Sydney Basin. Coal member of the Savoy Trig Station area|||||N|
Himalaya Formation|8373|||||Yes|Formation, beds|Formal|Other new published name|Defined|Thackaringa Group|25749|Himalaya Suite|33124|Paleoproterozoic|1704|5||Paleoproterozoic|1730|||20|1000|NSW|No|38969|39662|I.L.Willis|09/FEB/82|||Part of Himalaya Suite used in Proterozoic Granites Project. Intruded by Potosi Supersuite. Within the Willyama Supergroup. Ages: ca1798+/-15Ma, 1762+/-17Ma, ca1720Ma (all zircon). Max. age considered to be close to +1730Ma.|Thin bedded quartz-albite rocks.|meta-igneous felsic|||N|
Himalaya Suite|33124|||||Yes|Group, Suite|Informal|STRATLEX Entry|Briefly described|||||Proterozoic||||Proterozoic|||||||No|50606||||||Broken Hill area. May extend into SA. Used in Proterozoic Granites Project, Broken Hill - Olary Province.|||||Y|
Hobden Gully Coal Member|8391|||||Yes|Member, phase|Formal|Unknown or process pending|Described|Dights Creek Coal|5479|||Late Permian||||Late Permian|||||||No|29942|||||||||||N|
Hobwee Basalt|8395|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Lamington Volcanics|10120|||Early Miocene||||Early Miocene|||||600||No|44871|44871|||||Defined 1962.|Olivine basalt||||N|
Holbrook Granite|8422|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||||Early Devonian||||Early Devonian|||||||No|42726||||||Briefly described. Formal name not intended|I-type, felsic, unfractionated granite|igneous felsic intrusive|||Y|
Hollanders Formation|23650|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Mumbil Group|13411|||Early Devonian||||Late Silurian|||||330||No|42712||Stuart-Smith P.|01/JUN/93|||Bathurst 1:250 000 sheet area, DESC in 94/27645.|Limestone, mudstone, arenite, siltstone.||||N|
Hollymount Formation|24312|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Miocene||||Oligocene||||1|15|NSW|Yes|39848|39848|P.Bishop|28/MAR/84|NSW SNSC|04/OCT/84||Unconsolidated alluvial quartzose sand, polymictic gravel, and consolidated silcrete and quartz- and iron-cemented sandstone.|regolith|sedimentary siliciclastic||N|
Home Rule Quartz Monzonite|33384|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Gulgong Suite|31452|Late Carboniferous||||Late Carboniferous|||||||No|23043|23170|Cameron R.|16/FEB/99|||Dubbo 1:250 000 sheet area.|Leucocratic coarse-grained to megacrystic porphyritic quartz monzonite, minor granite|igneous intermediate intrusive|||Y|
Homeleigh Agglomerate Member|8440|||||Yes|Member, phase|Formal|Resvd name published|Defined|||||Cenozoic||||Cenozoic||||5|30|NSW|Yes|30604|30604|Duggan M.B., Mason D.R.|20/OCT/76|Hawke, J.|08/DEC/76|See also Homeleigh Agglomerate.|||||N|
Homestead Gorge Formation|70130|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Wana Karnu Group|70131|||Early Devonian||||Early Devonian|||||||No|66918|66623|Sharp, T.|10/MAR/06|||To be used in the Broken Hill Region.|Thick to very thick beds of white to buff quartz sandstone, pebbly in places, with horizons of vertical worm burrows.|quartz-rich arenite to rudite|||N|
Homeville Coal Member|8446|||||Yes|Member, phase|Formal|Unknown or process pending|Briefly described||||||||||||||||No|45090|||||||||||N|
Honeybugle Complex|8451|Honeybugle complex|8454|||Yes|Group, Suite|Formal|Variation of published name|Described|||Fifield Suite|77333|Late Ordovician||||Late Ordovician|445|6|||||No|41594||||||Max Age: 445 (+/-) 6 Ma.|Hornblendite, hornblende-bearing pyroxenite, anorthositic norite, lherzolite, peridotite, hornblende monzonite, syenodiorite, fine-grained amphibolite, includes some metasediments (largely concealed, based on aeromagnetic imagery)|igneous ultramafic intrusive|||N|
Honeysuckle Creek Leucomonzogranite|41064|Honeysuckle Creek Leucoadamellite|26619|||Yes|Formation, beds|Formal|Variation of published name|Mentioned|||Uralla Supersuite|67894|Nammalian||||Tatarian|||||||No|24366||||||Source: DMR NAND04 Nandewar Geology Integration and Upgrade project 18 Nov 2003. Within the Uralla Supersuite.|Fine to medium grained, equigranular to porphyritic, biotite leucogranite and leucomonzogranite|igneous felsic intrusive|||Y|I-type
Honeysuckle beds|32687|Honeysuckle Beds|25950|||Yes|Formation, beds|Informal|Variation of published name|Redefined|||||Late Silurian||||Late Silurian|||||||No|22638|22638|||||Placed by Stuart-Smith (1990b) as above the Blowering Formation but further study and age determination is required to solve the controversy over timing of events.  See also Honeysuckle Metabasic Igneous Complex and "Honeysuckle beds".|Metabasalt; minor metadolerite, meta-andesite, siltstone, shale, quartzite; dolerite, amphibolite, ultramafic rocks, gabbro, intermediate volcanic rocks, lithic tuff|meta-igneous mafic volcanic|||N|
Hooray Sandstone|8476|Tarlton Formation|17854|||Yes|Formation, beds|Formal|Other new published name|Defined|Blythesdale Group|2034|||Valanginian||||Tithonian|||||200|QLD|No|44375|45110|||||See also De Souza Sandstone. Incorporates both Tarlton Fm and Longsight Sst - although prominent outcrops previously mapped as Tarlton Formation are now assigned to Kelly Creek Formation. Detailed lithology+nomenclatural history in RefID: 63979. Some references include this unit in the Georgina Basin but this Jurassic unit overlies Georgina Basin rocks.|Fluvial, pale coloured, medium- to coarse-grained, quartzose sandstone, commonly cross bedded and pebbly; minor siltstone, conglomerate, coal|sedimentary siliciclastic|||N|
Hopping Joe Granite|26620|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Hopping Joe Suite|31488|Early Devonian||||Early Devonian|||||||No|42726||||||Briefly described. Formal name not intended|||||Y|
Hopping Joe Suite|31488|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||Candelo Supersuite|3452|Early Devonian||||Early Devonian|||||||No|42726|||||||||||Y|
Hores Gneiss|8489|Parnell gneiss|14910|||Yes|Formation, beds|Formal|Resvd name published|Defined|Purnamoota Subgroup|15683|Mount Gipps Igneous Suite|35739|Paleoproterozoic|1686|3||Statherian|1690|5|isotopic, U/Pb||200|NSW|No|38969|39662|B.P.J.Stevens|25/JAN/82|||Max Age: 1690 +/- 5 Ma. Now considered to be volcaniclastic (B. Stevens 14-FEB-2001). Within the Broken Hill Group, Willyama Supergroup. Hosts the Broken Hill orebody.|Quartz-feldspar-biotite-garnet gneiss, interpreted as metadacite. Minor metasediments included. Lithology includes Potosi-type gneiss.|meta-igneous felsic volcanic|metasedimentary||N|
Horse Arm Formation|70278|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Late Devonian||||Early Devonian|||||||No|66720||Brown, R. (NSW GS)|28/APR/06||||Volcanic breccia, andesite, conglomerate, sandstone, siltstone, rare limestone and calcareous sandstone|igneous intermediate volcanic|sedimentary siliciclastic||N|
Horseshoe Creek Subgroup|8506|Horseshoe Creek Sub-Group|8505|||Yes|Subgroup|Formal|Unknown or process pending|Described|Wollombi Coal Measures|20362|||Late Permian||||Late Permian|||||110||No|41010|||||||||||N|
Horton Park Igneous Complex|77341|||||Yes|Formation, beds|Reserved|Reserved|Reserved|||Fifield Suite|77333|Ordovician||||Ordovician|||||||No|||Blevin, P. (GSNSW)|05/MAY/11|||Ultramafic igneous rock. Of Fifield Suite|Ultramafic igneous rock|igneous ultramafic intrusive|||Y|
Hoskins Chert|35282|Hoskins Formation|25951|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Jindalee Group|27440|||Late Ordovician||||Middle Ordovician||||||NSW|No|24215||Wallace D. after Bowman H.N.|09/DEC/99|||Redefinition of Hoskins Formation. Previously reserved as Hoskins Chert Member. The dominant chert lithology remains. The mafic volcanics become part of the Brangan Volcanics (which are more abundant in the South).|Chert, cherty siltstone, quartz, localised manganese horizons|sedimentary non-carbonate chemical or biochemical|||N|
Hoskinstown Group|8512|||||Yes|Group, Suite|Formal|Unknown or process pending|Defined|||||Ludlow||||Wenlock|||||5000|ACT|Yes|48878|42820|||||Previously Captains Flat Group (Glasson and Paine, 1965).|||||N|
Hoskissons Coal|8515|||||Yes|Formation, beds|Formal|Variation of published name|Described|Coogal Subgroup|30031|||Late Permian||||Late Permian|||||18||No|41290||||||Within the Black Jack Group.|Coal with subordinate sandstone, carbonaceous siltstone, claystone and tuff.|organic-rich rock|sedimentary siliciclastic||N|
Hospital Porphyry|35852|Hospital Hill Porphyry|26621|||Yes|Formation, beds|Formal|Variation of published name|Fully described|||||Late Devonian||||Middle Devonian|||||||No|23329||||||Probable variation on Hospital Hill Porphyry. Was included in Boyd Volcanic Complex in 1994. Reinstated in 2000?|||||U|
Hovells Suite|69895|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||Wyangala Supersuite|20701|Silurian||||Silurian|||||||No|64238||Thomas, O. (GSNSW)|14/DEC/05|||For the new GOULBURN 1:250 000 sheet (2006).|Contains 9 named granites.|igneous felsic intrusive|||Y|
Howe Range Granite|26622|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||Gabo Suite|6947|Middle Devonian||||Early Devonian|||||||No|42726||||||Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G2|Brick-red granite even-grained with perthitic alkali feldspar dominated over plagioclase; khaki coloured ferrohastingsite and Fe-rich biotite; accessory magnetite, zoned zircon, allanite, apatite and secondary fluorite.|igneous felsic intrusive|||Y|
Howes Hill Coal Member|77378|||||Yes|Member, phase|Reserved|Variation of published name|Reserved|Benelabri Formation|41275|||Permian||||Permian|||||||No|||Greenfield, J. (GSNSW)|14/JUN/12|||See also Howes Hill Seam.|Coal, upward-dulling lithotype profile, basal interlayered bright and dull plies, sporadic bright layers in the middle, and dull layers at the top. Thin carbonaceous claystone layers separate the three sections|organic-rich rock|||N|
Howqua Chert|8538|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Ordovician||||Cambrian|||||600||No|32074|||||||Siliceous siltstone (chert)|sedimentary non-carbonate chemical or biochemical|||N|
Hudsons Peak Andesite|8556|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|45097|||||||||||N|
Hudsons Peak Ignimbrite Member, Johns Hill Ignimbrite Member, Martins Creek Ignimbrite Member|42357|||||Yes|Member, phase|Informal|Variation of published name|Not recorded|Newtown Formation|26078|||Visean||||Visean|||||||No|||||||Informal grouping of units to be used for New South Wales 1:1 million geological map, National Maps Project.|Ignimbrite|igneous felsic volcanic|||N|
Hughies Bore beds|21981|||||Yes|Formation, beds|Informal|Resvd name published|Defined|Mulga Downs Group|26063|||Tournaisian||||Middle Devonian|||||||No|44188|22893|Cameron R.|15/FEB/95|||Pooncarie 1:250 000 geol. sheet, 1996.|||||N|
Hulong Conglomerate Member|74213|||||Yes|Member, phase|Formal|Other new published name|Briefly described|Yanawe Formation|40932|||Silurian||||Silurian|||||||No|64238||Pogson, D. / NSW|16/APR/08|Sherwin, L.|16/APR/08|For use on the 1:100K map sheet for YASS. Nearest town is Yass.  To be published: GOULB URN 1:250K geological sheet SI/55-12, 2nd.ed. Explanatory Notes. GSNSW (2009).|Variecoloured polymictic pebble paraconglomerate sporadically grading to orthoconglomerate. Composed of clasts of chert, ?vitric tuff, ?siliceous mudstone in a matrix of medium- to very fine-grained quartz litharenite.||||N|
Humbug Formation|33403|Humbug Sandstone|32693|||Yes|Formation, beds|Formal|Variation of reserved name|Briefly described|Wagga Group|32684|||Ordovician||||Ordovician|||||||No|60009||Duggan M. Lyons P.|05/AUG/98|||Wyalong 1:100k sheet area. See also Humbug Sandstone. may be replaced by Clements Formation? Or are units on Forbes and Cargelligo map sheets different units?|||||N|
Hume Limestone Member|8569|Hume Limestone|8571|||Yes|Member, phase|Formal|Other new published name|Fully described|Silverdale Formation|16898|||Late Silurian||||Late Silurian|||||26.5||No|29989|||||||Coral and crinoidal biomicrites and biosparites, shaly mudstone.||||N|
Hume Park Granite|8572|||||Yes|Formation, beds|Formal|Other new published name|Described|||Hume Park Suite|31590|Ludlow||||Ludlow|||||||No|34405|||||||Speckled, grey, coarse-grained biotite granite, sporadic enclaves and schistose tabular xenoliths|igneous felsic intrusive|||Y|
Hume Park Suite|31590|||||Yes|Group, Suite|Formal|Other new published name|Briefly described||||||||||||||||No|42726|||||||||||Y|
Humewood Volcanic Sandstone Member|74212|||||Yes|Member, phase|Formal|Other new published name|Briefly described|Yanawe Formation|40932|||Silurian||||Silurian|||||||No|64238||Pogson, D. / NSW|16/APR/08|Sherwin, L.|16/APR/08|For use on the 1:100K map sheet for YASS. Nearest town is Yass. Member of the Yanawe Formation (Douro Group). To be published: GOULB URN 1:250K geological sheet SI/55-12, 2nd.ed. Explanatory Notes. GSNSW (2009).|Varicoloured, very coarse-grained, crystal-rich, volcaniclastic sandstone.||||N|
Hummock Formation|73520|||||Yes|Formation, beds|Formal|Resvd name published|Defined||||||||||||||||No|66623|66623|Gilmore, P. (GNSW)|25/JUN/07|||To be used on the Koonenberry 1:500 000 map sheet.|||||N|
Hungerford Granite|8589|Eulo Ridge Granite|68103|||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||||Early Devonian||||Late Silurian|419|2.5|isotopic, U/Pb-Pb/Pb ion probe||||No|43386||||||It appears that this unit was merged into the Eulo Ridge Granite for some years, but has recently (2012) been recognised as a seperate unit again. In Geology of Queensland 2013, p166-7, Eulo Ridge, SW Qld. Exposed in scattered outcrops between Hungerford on the NSW-QLD border and  Eulo 100km north in QLD. c.361 Ma K-Ar dating by Evernden and Richards (1962) and 385 Ma SHRIMP-IIe dating by Geoscience Australia (Glen et al. 2010, RefID69002).|Granite, monzogranite, gneiss, pegmatite|igneous felsic intrusive|||Y|
Hunter Formation|31710|Hunter Siltstone|8592|||Yes|Formation, beds|Formal|Variation of published name|Defined|Hervey Group|25947|||Late Devonian||||Late Devonian|||||525|NSW|No|43782|23392|||||Bathurst 1997, Forbes 1999 1:250 000 sheets. Hunter Siltstone includes Grenfell fauna which may be slightly younger than Worange Point Formation fauna.|Red-brown silstone and mudstone with minor thin interbeds of pinkish white sandstone.||||N|
Hunter Valley Volcanics|8593|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|33220|||||||||||N|
Huntingdale Volcanics|30856|Huntingdale Porphyry|8597|||Yes|Formation, beds|Formal|Variation of published name|Mentioned|||||Early Devonian||||Early Devonian|||||||No|22529||Colquhoun G. Meakin S.|30/JAN/97|||To be used in GSNSW Quarterly Notes article, Mudgee area.|||||N|
Huntley Claystone|33975|Huntley Claystone Member|21983|||Yes|Member, phase|Formal|Resvd name published|Mentioned|Bargo Claystone|1098||||||||||||||No|22578||||||Misspelling of Huntley Claystone Member?|||||N|
Hunton Group|68913|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Pridoli||||Ludlow|||||||No|60332|||||||||||N|
Hurlstone Monzogranite|76981|Hurlstone Adamellite|21986|||Yes|Formation, beds|Reserved|Variation of published name|Reserved|||Myocum Suite|31523|Early Devonian||||Late Silurian|||||||No|||Blevin, P. (GSNSW)|26/JUN/12|||Name updated to meet IUGS standards.|Pink monzogranite|igneous felsic-intermediate intrusive|||Y|I-type
Hutton Sandstone|8610|||||Yes|Formation, beds|Formal|Variation of published name|Defined|Bundamba Group|2963|||Callovian|166|||Pliensbachian|178|||40|290|NSW|No|44727|36570|||||Surat and Eromanga Basins. Early to Middle Jurassic in age from palynological evidence, see ref 00/30891. Age names and numerical ages don't quite match. Source of data uncertain.|Poorly sorted, coarse to medium-grained, feldspathic sublabile sandstone (at base) and fine-grained, well-sorted quartzose sandstone (at top); minor carbonaceous siltstone, mudstone, coal and rare pebble conglomerate.|sedimentary siliciclastic|organic-rich rock||N|
Hyandra Creek Group|8619|||||Yes|Group, Suite|Formal|Unknown or process pending|Described|||||Lochkovian||||Lochkovian|||||||No|43476||||||Part of Boggy Plain Suite? In Dubbo 1:250 000 map sheet area. Suite grouping not used by GSNSW.|Dacite, rhyolite, rhyolite breccia, trachylatite, minor lithic sandstone|igneous felsic volcanic|||N|
Hyde Creek Granodiorite|21987|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||Hyde Creek Suite|31462|Early Devonian||||Early Devonian|||||||No|43233||Lewis P.|21/DEC/90|||BD as Hyde Creek Granite in 94/27659, but formal name not intended.|Granodiorite|igneous felsic intrusive|||Y|
Hyde Creek Suite|31462|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||Bemboka Supersuite|1449|Early Devonian||||Late Silurian|||||||No|42726|||||||||||Y|
Hyde Greywacke Member|8621|||||Yes|Member, phase|Formal|Unknown or process pending|Defined|Goonoo Goonoo Mudstone|7573|||Early Carboniferous||||Late Devonian||||||NSW|No|43399|43399||||||||||N|
Hyland Creek Gabbro|77610|||||Yes|Formation, beds|Reserved|Reserved|Reserved|||||Permian||||Permian|||||||No|||Blevin, P. (GSNSW)|14/JUN/12|||Myall Syncline. Unit used in Geological Survey of New South Wales, New England Orogen Z56 seamless geology pre-release, 2012 SURFACE GEOLOGY (as Unnamed gabbro (at Hyland Creek)  and also in Geoscience Australia's Mafic-Ultramafic Event Series dataset 2013.|Quartz gabbro|igneous mafic intrusive|||Y|
Hylea Intrusive Complex|8630|||||Yes|Group, Suite|Formal|Unknown or process pending|Defined|||Fifield Suite|77333|Late Ordovician||||Late Ordovician|448|4|isotopic, U/Pb-Pb/Pb ion probe|||NSW|Yes|40365|40365|Stroud W.J.|01/FEB/73|||K-Ar age: 405Ma (Pogson and Hilyard, 1981) - possible metamorphic age.  SHRIMP age: 448+/-4Ma (Elliott and Martin, 1991).|Upper phase: a coarse-grained melanocratic hornblendite cumulate. Lower phase: Fine-grained leucocratic syenodiorite|igneous ultramafic intrusive|igneous intermediate intrusive||Y|
Hyndmans Creek Formation|21988|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Namurian||||Visean|||||2000|NSW|No|22736|22736|Roberts J.|06/SEP/93|||Southern Hastings Block unit, author recomends use as replacement for lower section of Cooperabung Formation.|Thinly and regularly interbedded siltstone and fine volcanolithic sandstone with minor intraformational breccia|sedimentary siliciclastic|||N|
Icely Granite|8637|Icely Road Quartz Monzonite|8638|||Yes|Formation, beds|Formal|Variation of published name|Fully described|||Bathurst Suite|31450|Late Carboniferous||||Late Carboniferous|||||||No|42726||||||Formal name not intended in 94/27659.|Porphyritic alkali feldspar granite, biotite granite, leucogranite|igneous felsic intrusive|||Y|
Illabo Formation|21992|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Late Ordovician||||Late Ordovician|||||||No|44192||Warren A., Gilligan L., Raphael N.|22/NOV/93|||Cootamundra 1:250 000 notes|Interbedded siltstone, chert and siliceous siltstone with minor sandstone intervals.||||N|
Illawambra Monzogranite|76982|Illawambra Adamellite|21993|||Yes|Formation, beds|Reserved|Variation of published name|Reserved|||Kameruka Supersuite|9187|Early Devonian||||Late Silurian|||||||No|||Blevin, P. (GSNSW)|26/JUN/12|||Name updated to meet IUGS standards.|Hornblende monzogranite|igneous felsic intrusive|||Y|I-type
Illawarra Coal Measures|27802|Wollondilly Coal Measures|20366|||Yes|Group, Suite|Formal|Variation of published name|Defined|||||Late Permian|253|||Late Permian|263||||150|NSW|No|43346|43346|||||See also Lexicon. SI56-9. Now Nile Subgroup and  Charbon Subgroup (Goldbery, 1969). Equivalent Newcastle and Tomago Coal Measures (Packham, 1969). Previously referred to as Wallerawang Coal Measures, Lithgow Coal Measures and the Western Coal Measures.|Shale, quartz-lithic sandstone, conglomerate, chert, sporadically carbonaceous mudstone, coal and torbanite seams.|sedimentary siliciclastic|organic-rich rock||N|
Illunie Volcanics|31839|Illunie Rhyolite|8666|||Yes|Formation, beds|Formal|Resvd name published|Redefined|Douro Group|5668|||Silurian||||Early Silurian|||||||No|23392|24417|Lachlan Project (O. Raymond)|22/APR/99|||To be used in the Grenfell 1:100 000 sheet area.|Quartz-plagioclase-biotite phyric rhyodacite|igneous felsic volcanic|||N|
Ina Volcanics|24315|||||Yes|Formation, beds|Formal|Other new published name|Defined|||||Early Silurian||||Early Silurian|||||2000|NSW|Yes|35503|35503|K.J.Kemezys|15/JAN/76|Hawke, J.|12/OCT/76|Part of Ootha Formation? Thickness of 2km? The former Cowal Member iis now dusused due to its becoming undifferentiated.|Consist of a succession of rhyolite tuff porphyries, sandstones, andesites, shales and minor conglomerates|igneous felsic volcanic|||N|
Ingebyrah Granodiorite|8688|Ingebyrah Granite|8687|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||Ingebyrah Suite|8689|Early Silurian||||Early Silurian||||||NSW|No|33782|41905|||||This unit is called the Suggan Buggan Granodiorite in Victoria (Geol Survey of Victoria)|Grey, medium and coarse grained, massive, biotite-cordierite granodiorite and tonalite commonly containing metasedimentary xenoliths|igneous felsic intrusive|||Y|S-type
Ingebyrah Suite|8689|||||Yes|Group, Suite|Formal|Variation of published name|Described|||Bullenbalong Supersuite|2897|Late Silurian||||Late Silurian|||||||No|41898||||||Named from Ingebyrah pluton but consists of two plutons (Ingebyrah and Pot Hole).|The Ingebyrah pluton rocks are grey cordierite ; rocks of Pot Hole pluton have some mineral assemblage and contain large quartz aggregates.||||Y|
Ingleba Monzogranite|67905|Ingleba Adamellite|8695|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||Ingleba Suite|73922|Stephanian||||Namurian|||||||No|||||||Source: DMR NAND04 Nandewar Geology Integration and Upgrade project 18 Nov 2003. Within the Hillgrove Supersuite. Published in Surface Geology of Australia, 1:1,000,000 scale - Eastern States (2nd edition)|Biotite monzogranite and granodiorite +/- trace almandine (amphibole free)|igneous felsic intrusive|||Y|
Ingleba Suite|73922|||||Yes|Group, Suite|Reserved|Reserved|Unpublished|||Hillgrove Supersuite|67847||||||||||||No|||Champion, Blevin and Bultitude|20/NOV/07|||Ref: Champion, Blevin and Bultitude, pers. comm., Nov. 2007.|||||Y|
Ingleburn Formation|8696|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Queens Pinch Group|30152|||Emsian||||Pragian|||||600||No|43476|23170||||||Dacite and andesite lava, fossiliferous mudstone, polymictic conglomerate, quartz arenite.||||N|
Injune Creek Group|8710|Injune Creek Beds|8709|||Yes|Group, Suite|Formal|Unknown or process pending|Defined|||||Tithonian|153|||Bajocian|168||||775||No|44021|44021|||||Originally the informally-named Injune Creek Beds (Jensen 1921); subsequently renamed and formally defined as Injune Creek Group by Exon (1966); its stratigraphy was amended by Swarbrick et al. (1973).|Calcareous lithic sandstone, siltstone, mudstone, coal, conglomerate|quartz-rich arenite to rudite|organic-rich rock||N|
Inlet Monzonite|8716|||||Yes|Formation, beds|Formal|Other new published name|Described|||Moonbi Supersuite|36465|Early Triassic|249||isotopic, U/Pb-Pb/Pb ion probe|Lopingian|255||isotopic, U/Pb-Pb/Pb ion probe||||No|34093||||||Source: DMR NAND04 Nandewar Geology Integration and Upgrade project 18 Nov 2003. Formerly of Inlet Suite of the Moonbi Supersuite.|Medium to coarse grained porphyritic hornblende - biotite monzonite|igneous intermediate intrusive|||Y|I-type
Inner Barrier formation|8735|||||Yes|Formation, beds|Informal|Unknown or process pending|Mentioned||||||||||||||||No|31011|||||||||||N|
Inverary Tonalite|24317|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Early Devonian||||Early Devonian||||||NSW|Yes|40132|40132|B.G.Jones|10/FEB/78|Russell, T.|18/JUN/82|Of the Marulan Batholith.  See also Inverary Granite.|||||Y|
Inverell Volcanics|69820|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Delungra Volcanic Suite|69824|Early Miocene|20|||Early Miocene|20||||80||Yes|63347|63347|Dawson, M. (DPI, NSW)|15/NOV/05|||For Sheet 9138; nearest town is Inverell.|Undersaturated alkaline olivine basalt / basinite and weathered volcaniclastic rocks.||||N|
Inverleith Sandstone|8748|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Yarra Yarra Creek Group|29299|||Zlichovian||||Zlichovian|||||350||No|42449|||||||||||N|
Iona Tonalite|8753|Iona Granodiorite|8752|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||Currowong Suite|5085|Late Silurian|416.9|4.2|isotopic, U/Pb-Pb/Pb ion probe|Late Silurian|422|3||||NSW|No|39721|41905|||||Currowong Suite. GSV Code: G54.  See also the informal Iona Granite. Age and lithology updated from GSV data (HG, Dec 2005). See also RefID 67060 p503, 505.|I-type hornblende-biotite tonalite|igneous felsic intrusive|||Y|I-type
Ipswich Coal Measures|8762|Ipswich beds|8764|||Yes|Group, Suite|Formal|Variation of published name|Defined|||||Late Triassic||||Late Triassic|||||1220||No|44716|44510|||||early Late Triassic.|Shale, conglomerate, sandstone, coal, siltstone, basalt, tuff.|argillaceous detrital sediment|organic-rich rock||N|
Ironbark Creek Arenite|8777|||||Yes|Formation, beds|Formal|Other new published name|Defined|||||Early Permian||||Early Permian|||||30|NSW|No|32683|32683|||||Tamworth Belt. Not to be confused with Ironbark nomeclature in Northern Territory. Not the same as Ironbark Formation, also Permian and NSW.|Massive fossiliferous quartzose and lithic sandstone.|sedimentary siliciclastic|||N|
