Stratno | Stratigraphic Name | Reference Id | Usage No |   Usage  | Page Number | Minimum Age Name | Maximum Age Name | Reference Comments | Numerical Age | Parent Units | Constituents | Related Units | Lithology 
13904|Narrawaturk Marl|60563|5|Briefly described|p47|||Of the Nirranda Group. See also the Narrawaturk Formation.|||||
13904|Narrawaturk Marl|61155|5|Briefly described|p18|Early Oligocene|Middle Eocene|Of the Nirranda Group. Partly overlies and interfingers with Mepunga Formation. Underlies Clifton Formation. Age: 48-30.5Ma. Thickness: 130m. Geological Province: Otway Basin (Tyrendarra and Port Campbell Embayments). |||||
13904|Narrawaturk Marl|61182|3|Fully described|p24, p26, p33|Oligocene|Eocene|Of Nirranda Gp. Incorporates Browns Creek Clay, Castle Cove Limest., Glen Aire Clay.Grades into/conformable over Mepunga Fm; interfingers with Demons Bluff Fm. Max.thick: 131m. Disconformable below Clifton Fm; and Gellibrand Marl in places. Fossils common|||||
13904|Narrawaturk Marl|61547|6|Mentioned|p461 Fig.2. |Eocene|Eocene|||Unit in Nirranda Group.||Overlies Mepunga Formation. Is overlain by Gellibrand Marl.|
13904|Narrawaturk Marl|61622|5|Briefly described|p436 Fig. 2|Eocene|Eocene|Of Nirranda Group. Geological Province: Otway Basin.|||||
13904|Narrawaturk Marl|61623|6|Mentioned|p449 Fig. 4|Oligocene|Eocene|Of Nirranda Group. Geological Province: Otway Basin.|||||
13904|Narrawaturk Marl|61624|6|Mentioned|p466 Fig. 2|Oligocene|Eocene|Of Nirranda Group. Geological Province: Otway Basin.|||||
13904|Narrawaturk Marl|61626|5|Briefly described|p486, p486 Fig. 2, p488 Fig. 4|Oligocene|Eocene|Of Nirranda Group. Geological Province: Otway Basin.|||||
13904|Narrawaturk Marl|61627|5|Briefly described|p504, p500 Fig. 2|Late Eocene|Middle Eocene|Of Nirranda Group. Underlain by Mepunga Sandstone. Geological Province: Otway Basin.|||||
13904|Narrawaturk Marl|61628|5|Briefly described|p509 Fig. 3|Early Oligocene|Middle Eocene|Of Nirranda Group. Geological Province: Otway Basin.|||||
13904|Narrawaturk Marl|63122|5|Briefly described|p17 Fig. 4.3|Late Eocene|Middle Eocene|Of the Nirranda Group. Max. thickness: 21m. Geological Province: Otway Basin. |||||
13904|Narrawaturk Marl|63124|3|Fully described|p49 Fig. 5.2, p87 Fig. 5.29, p91|Late Eocene|Middle Eocene|Of Nirranda Gp. Conformable on Mepunga Fm; unconformable on Dilwyn Fm. Conformable below Greenways Mbr (Gambier Lst) or unconformable below Camelback Mbr. Age: ~39.5-~36.5Ma). Max.thickness:21m. In Otway Basin. Synonym: Lacepede Formation (Ludbrook 1971).|||||
13904|Narrawaturk Marl|63129|6|Mentioned|p139|||Geological Province: Otway Basin. Acts as a regional seal.|||||
13904|Narrawaturk Marl|63130|5|Briefly described|p146|Tertiary|Tertiary|Overlies Dilwyn Formation. Geological Province: Otway Basin.|||||
13904|Narrawaturk Marl|63431|5|Briefly described|p677 Fig. 2|Eocene|Eocene|Of the Nirranda Group. Geological Province: Penola Trough/Otway Basin.|||||
13904|Narrawaturk Marl|65715|5|Briefly described|p11 Tb.7, p25 Fig.1a|Paleogene|Paleogene|Of Nirranda Group. Formation status.|||||
13904|Narrawaturk Marl|66002|4|Described|p10 Tb.7, p16, p26 Fig.7|Paleogene|Paleogene|Of Nirranda Group. Overlies Mepunga Formation. Calcareous mudstone, minor thin calcarenite beds, locally carbonaceous and burrowed, locally abundant glauconite pellets, polished quartz sands. Contains foraminifers, bryozoans, brachiopods and molluscs. Defined by White 1968.|||||
13904|Narrawaturk Marl|66245|6|Mentioned|p6 Fig.5. |Rupelian|Bartonian|||Unit in Nirranda Group.|||
13904|Narrawaturk Marl|67061|6|Mentioned|p546 Fig.3.|Oligocene|Eocene|||Unit in Nirranda Group.|||
13904|Narrawaturk Marl|67366|5|Briefly described|p103 Fig.2. |Oligocene|Eocene|||Unit in Nirranda Group.||Overlies Mepunga Formation. Is unconformably overlain by Clifton Formation.|Open marine marl and calcareous mudstone.
13904|Narrawaturk Marl|68116|5|Briefly described|Appendix, Maps 54-55.|Oligocene|Eocene||||||Calcareous mudstone, minor thin calcarenite beds: locally carbonaceous and burrowed, locally abundant glauconite pellets and polished quartz sand, foraminifers, bryozoans, brachiopods and molluscs; open marine (below storm wave base) deposits.
73429|Narrows Formation|63168|5|Briefly described|p60|||Part of Clytie Cove Group?? Interdigitates with Long Bay Shale of that group. Overlain by Joan Point Sandstone with sharp contact.|||||
13925|Nassau Formation|30150|6|Mentioned|Fig.5||||||||
13925|Nassau Formation|39579|6|Mentioned|p15||||||||
13925|Nassau Formation|41895|6|Mentioned|p11|||Also p28. Part equivalent to Hickman Formation.|||||
13925|Nassau Formation|43021|5|Briefly described|Fig.2,p462||||||||
13925|Nassau Formation|44135|5|Briefly described|p44|||Of the Lower Parmeener Supergroup. Overlain by Berriedale Limestone, which together total ~100m thickness. Marine calcareous siltstone.|||||
13925|Nassau Formation|49644|5|Briefly described|Table||||||||
13925|Nassau Formation|63172|5|Briefly described|p296 Fig. 8.1, p303|Early Permian|Early Permian|Of the Cascades Group (Lower Parmeener Supergroup). Overlain by Berriedale Formation and Deep Bay Formation; overlies Faulkner Group and Bundella Formation. See also p304 Fig. 8.7.|||||
13925|Nassau Formation|63263|5|Briefly described|p34, p33 Fig. 7|||Of the Cascades Group. Overlain by Berriedale Limestone. Marine calcareous siltstone.|||||
13925|Nassau Formation|67501|6|Mentioned|p18|||90 m thick (including the Deep Bay Formation?)|||||Fossiliferous siltstone.
13936|Natone Volcanics|638|5|Briefly described|p100|||Local lens of quartz-feldspar-phyric crystal-vitric tuff. Occurs between Stitt Quartzite below and the overlying Westcott and Salisbury Formations.|||||
13936|Natone Volcanics|34298|6|Mentioned|Table 1|||Cambrian|||||
13936|Natone Volcanics|37045|6|Mentioned|p221||||||||
13936|Natone Volcanics|37049|6|Mentioned|p310||||||||
13936|Natone Volcanics|40070|6|Mentioned|p9||||||||
13936|Natone Volcanics|41795|6|Mentioned|p49||||||||
13936|Natone Volcanics|63238|6|Mentioned|p11|||Felsic tuff-like unit. |||||
13936|Natone Volcanics|63240|5|Briefly described|p3|||Redesignated from "Rosebery Group" to marine Owen Group from fossil evidence and lithology, together with Stitt Quartzite, Westcott dolomitic beds, Munro Slate and Quartzite and Salisbury fuchsitic conglomerate.|||||
13958|Needles Quartzite|22668|5|Briefly described|p21||||||||
13958|Needles Quartzite|41793|4|Described|p39|||Of the Clark Group.|||||
13958|Needles Quartzite|42227|6|Mentioned|p23|||Of the Clark Group. Located in NE corner of Pedder Quadrangle.|||||
13958|Needles Quartzite|60900|5|Briefly described|p887 Fig. 1, p888, 892|Paleoproterozoic|Paleoproterozoic|Maximum depositional age from detrital zircon: 1393+/-23Ma .||Of the Clark Group|||
13958|Needles Quartzite|67501|4|Described|p9, p13 Fig.5, p22, pl.2 p28, pl.3 p29|Proterozoic|Proterozoic|Distinctive stratigraphic succession allows correlation of The Needles type area with other main inliers. Cross bedding and ripple marks characteristic of the orthoquartzite. Detrital zircons group at 1650-1750 and 1400 Ma. Explored for industrial silica at Glovers Bluff. Small vein-hosted base metal deposits.||Unit in Clark Group.||Clark Group correlate.|Quartzarenite.
74391|New River beds|63170|5|Briefly described|p217|||Overlain by Precipitous Bluff beds. Approximately equivalent to Lower Limestone Member of Benjamin Limestone. Consist of bryozoan-algal-coralline grainstones.|||||
14066|New Town Coal Measures|41855|6|Mentioned|p42||||||||
14066|New Town Coal Measures|42349|6|Mentioned|p65||||||||
14066|New Town Coal Measures|43072|6|Mentioned|p88||||||||
14066|New Town Coal Measures|43084|6|Mentioned|p13||||||||
14066|New Town Coal Measures|43895|14|Not recorded|p120,121|||Firebricks.|||||
14066|New Town Coal Measures|48846|14|Not recorded|p9,25||||||||
14066|New Town Coal Measures|65645|6|Mentioned|p30 Appendix|Late Triassic|Late Triassic||||||
14066|New Town Coal Measures|65662|6|Mentioned|p11. |Late Triassic|Late Triassic|||Unit in Upper Parmeener Supergroup.|||
14066|New Town Coal Measures|66174|14|Not recorded|?||||||||
28865|Newton Creek Sandstone Member|638|5|Briefly described|p88 Fig. 4.2|Late Cambrian|Late Cambrian|Of the Owen Conglomerate (Gordon Group).  |||||
28865|Newton Creek Sandstone Member|33738|6|Mentioned|p45||||||||
28865|Newton Creek Sandstone Member|36054|6|Mentioned|p437||||||||
28865|Newton Creek Sandstone Member|39892|6|Mentioned|p29||||||||
28865|Newton Creek Sandstone Member|40070|6|Mentioned|p17||||||||
28865|Newton Creek Sandstone Member|40890|6|Mentioned|Fig.3||||||||
28865|Newton Creek Sandstone Member|41143|6|Mentioned|p272||||||||
28865|Newton Creek Sandstone Member|41896|6|Mentioned|p16||||||||
28865|Newton Creek Sandstone Member|42976|5|Briefly described|p267|||Of Owen Conglomerate.|||||
28865|Newton Creek Sandstone Member|43241|5|Briefly described|Map Legend|Early Ordovician|Late Cambrian||||||
28865|Newton Creek Sandstone Member|43242|5|Briefly described|Map Legend|Early Ordovician|Late Cambrian|Spelt out as Newton Creek Sandstone (Member).|||||
28865|Newton Creek Sandstone Member|43243|5|Briefly described|Map Legend|Ordovician|Cambrian|Spelt out as Newton Creek Sandstone (Member).|||||
28865|Newton Creek Sandstone Member|43777|5|Briefly described|p4|Iverian|Idamean||||||
28865|Newton Creek Sandstone Member|63168|5|Briefly described|p75 Fig. 3.10|Late Cambrian|Late Cambrian|In Queenstown, Tyndall Range area. |||||
28865|Newton Creek Sandstone Member|63170|5|Briefly described|p189, p190|||Of the Owen Conglomerate. Comprises quartzwacke, bioturbated thin-bedded sandstone, micaceous siltstone and grey siliceous conglomerate. Fossil fragments contained.|||||
14185|Nirranda Group|22587|6|Mentioned|p79 Fig.7|Late Eocene|Middle Eocene||||||
14185|Nirranda Group|22674|5|Briefly described|p718, Fig.2 p719|Early Oligocene|Middle Eocene||||||
14185|Nirranda Group|22875|4|Described|p59|Early Oligocene|Middle Eocene|Age: 29-45Ma.|||||
14185|Nirranda Group|22944|5|Briefly described|Fig3|Oligocene|Eocene||||||
14185|Nirranda Group|23249|5|Briefly described|p143 Fig.2|Early Oligocene|Late Eocene|In the Otway Basin.|||||
14185|Nirranda Group|23307|5|Briefly described|Map Legend|Oligocene|Eocene||||||
14185|Nirranda Group|23322|5|Briefly described|957 Fig.2|Oligocene|Eocene|Geological Province: Gambier Basin (SA) and Otway Basin (VIC).|||||
14185|Nirranda Group|23778|5|Briefly described|p660|||Geological Province: Otway Basin.|||||
14185|Nirranda Group|23792|5|Briefly described|p26|Recent|Eocene|Carbonates and siliciclastics. Geological Province: Otway Basin.|||||
14185|Nirranda Group|23939|6|Mentioned|Fig.5|||May be Middle Eocene to Early Oligocene in age.|||||
14185|Nirranda Group|24056|5|Briefly described|p84, p85|||Geological Basin: Otway Basin.|||||
14185|Nirranda Group|24177|5|Briefly described|p14|Eocene|Eocene|Age: ~45 Ma. Geological Province: Otway Basin.|||||
14185|Nirranda Group|24200|5|Briefly described|p417|||See also p423 Figs. 15, 16, p428 Fig. 18.  Nirranda Group Equivalents discussed throughout text.|||||
14185|Nirranda Group|24314|5|Briefly described|p61 Fig.2|Eocene|Eocene|Geological Province: Otway Basin.|||||
14185|Nirranda Group|24323|5|Briefly described|p136 Fig. 3|Oligocene|Eocene|Overlies the Wangerrip Group. Unconformably overlain by the Heytesbury Group. Geological Province: Otway Basin.|||||
14185|Nirranda Group|24344|5|Briefly described|p69, 79|Oligocene|Eocene||||||
14185|Nirranda Group|24551|5|Briefly described|p246|Oligocene|Eocene|Consists of: Mepunga Formation, Demons Bluff Formation, Narrawaturk Formation.|||||
14185|Nirranda Group|24562|5|Briefly described|p7, 8, 35 Fig. 2|Oligocene|Eocene|Geological Province: Otway Basin.|||||
14185|Nirranda Group|29591|6|Mentioned|p91||||||||
14185|Nirranda Group|29823|5|Briefly described|p14||||||||
14185|Nirranda Group|29856|6|Mentioned|p41||||||||
14185|Nirranda Group|30499|6|Mentioned|p92|||Stratigraphy|||||
14185|Nirranda Group|30578|4|Described|p9||||||||
14185|Nirranda Group|30580|6|Mentioned|Map legend|Tertiary|Tertiary||||||
14185|Nirranda Group|30932|6|Mentioned|Map legend|Tertiary|Tertiary|Partly equivalent to Heytesbury Gp. & Glenelg Gp.|||||
14185|Nirranda Group|31036|1|Redefined|p210|middle Tertiary|middle Tertiary|Contains Narrawaturk Marl and Mepunga Formation.|||||
14185|Nirranda Group|31372|6|Mentioned|p11||||||||
14185|Nirranda Group|31424|6|Mentioned|Table 2|||Lithostratigraphy|||||
14185|Nirranda Group|31534|6|Mentioned|p369|||See also Table 19-3|||||
14185|Nirranda Group|31583|6|Mentioned|p18|||Section|||||
14185|Nirranda Group|31624|6|Mentioned|p101|||See also P111|||||
14185|Nirranda Group|31625|6|Mentioned|Fig. 5.2|||Eocene - Oligocene|||||
14185|Nirranda Group|32162|6|Mentioned|p58|||Fig.5|||||
14185|Nirranda Group|32852|6|Mentioned|p10||||||||
14185|Nirranda Group|33940|6|Mentioned|p414||||||||
14185|Nirranda Group|34063|6|Mentioned|p2|||Upper Eocene. Table|||||
14185|Nirranda Group|35066|6|Mentioned|p208||||||||
14185|Nirranda Group|35285|6|Mentioned|p414||||||||
14185|Nirranda Group|36913|6|Mentioned|p81||||||||
14185|Nirranda Group|38625|6|Mentioned|p272||||||||
14185|Nirranda Group|38717|5|Briefly described|p20||||||||
14185|Nirranda Group|39315|6|Mentioned|Fig.7||||||||
14185|Nirranda Group|39446|6|Mentioned|p35||||||||
14185|Nirranda Group|41016|5|Briefly described|Mention||||||||
14185|Nirranda Group|41185|5|Briefly described|p175||||||||
14185|Nirranda Group|41269|5|Briefly described|p246||||||||
14185|Nirranda Group|41487|5|Briefly described|p625||||||||
14185|Nirranda Group|41701|6|Mentioned|Map legend|middle Oligocene|||||||
14185|Nirranda Group|41704|6|Mentioned|p100||||||||
14185|Nirranda Group|41714|6|Mentioned|p301||||||||
14185|Nirranda Group|41726|6|Mentioned|p421||||||||
14185|Nirranda Group|41769|4|Described|p25||||||||
14185|Nirranda Group|41868|5|Briefly described|p535||||||||
14185|Nirranda Group|42075|5|Briefly described|Fig.13 P252||||||||
14185|Nirranda Group|42152|6|Mentioned|Fig.2 P4||||||||
14185|Nirranda Group|42524|5|Briefly described|Fig.3 P27||||||||
14185|Nirranda Group|42863|5|Briefly described|Fig.14|||Variation on Victorian unit.|||||
14185|Nirranda Group|43171|6|Mentioned|2-8|Oligocene|Middle Eocene||||||
14185|Nirranda Group|43195|5|Briefly described|Map Legend||Eocene|See also commentary on back of map.|||||
14185|Nirranda Group|43208|5|Briefly described|map legend|Early Oligocene|Middle Eocene||||||
14185|Nirranda Group|43219|5|Briefly described|Fig.3,p6.|Oligocene|Eocene||||||
14185|Nirranda Group|43590|4|Described|p20||||||||
14185|Nirranda Group|43604|6|Mentioned|p145||||||||
14185|Nirranda Group|43660|6|Mentioned|Fig.6,p15|Oligocene|Eocene||||||
14185|Nirranda Group|43667|6|Mentioned|Fig.3,p12||Eocene||||||
14185|Nirranda Group|43733|6|Mentioned|Fig.2.11,p65|Oligocene|Eocene||||||
14185|Nirranda Group|43744|6|Mentioned|Fig.3,p3||||||||
14185|Nirranda Group|43783|6|Mentioned|Fig14, p11|Early Oligocene|Late Eocene||||||
14185|Nirranda Group|43784|6|Mentioned|Fig10, p12|Early Oligocene|Late Eocene||||||
14185|Nirranda Group|43814|6|Mentioned|Fig.3,p115||||||||
14185|Nirranda Group|43937|5|Briefly described|Map Legend|Middle Eocene|Paleocene||||||
14185|Nirranda Group|44133|5|Briefly described|p155|Late Eocene|Middle Eocene|Geological Province: Gambier Basin.  Includes: Mepunga Formation, Narrawaturk Marl.|||||
14185|Nirranda Group|46802|6|Mentioned|Table 1||||||||
14185|Nirranda Group|48911|6|Mentioned|p49|||U.Eocene and Oligocene. Chart 1|||||
14185|Nirranda Group|48977|6|Mentioned|Fig.5|||See also Table 3|||||
14185|Nirranda Group|49060|5|Briefly described|Fig.33||||||||
14185|Nirranda Group|60451|5|Briefly described|p95 Fig. 61||||||||
14185|Nirranda Group|60452|5|Briefly described|p15|Eocene|Eocene|Age: 45Ma. Geological Province: Otway Basin.|||||
14185|Nirranda Group|60538|5|Briefly described|p470, Fig. 10, 473 Fig. 12, 474 Fig. 13|Early Oligocene|Late Eocene|Marl, littoral deposits. Includes: Gambier Limestone. Geological Province: Otway Basin.|||||
14185|Nirranda Group|60563|5|Briefly described|p45|||Carbonates. Includes the Narrawaturk Formation and Castle Cove Limestone. Overlies the Wangerrip Group. Geological Province: Otway Basin.|||||
14185|Nirranda Group|60599|5|Briefly described|p15|Middle Miocene|Middle Eocene|Fine-grained marginal marine sediments. Age: ~45Ma. Geological Province:Otway  Basin.|||||
14185|Nirranda Group|61182|3|Fully described|p20, p24, p36|Early Oligocene|Middle Eocene|Comprises Mepunga Fm and Narrawaturk Marl. Overlies Wangerrip Gp; overlain by Heytesbury Group. Formerly Nirranda Sub-group of the Heytesbury Gp; also known as Hanson Plain Sand in Heytesbury Group by some authors. Age: 45-29Ma. |||||
14185|Nirranda Group|61185|5|Briefly described|p15|Middle Miocene|Middle Eocene|Fine-grained marginal marine sediments. Geological Province: Otway Basin.|||||
14185|Nirranda Group|61547|6|Mentioned|p461. |Eocene|Eocene|Written as Nirr. Group in the diagram, but shown in full, and in context, in the text on the same page.||||Overlies Wangerrip Group. Is overlain by Heytesbury Group.|
14185|Nirranda Group|61607|6|Mentioned|p5 Fig. 2|Oligocene|Eocene|Geological Province: Otway Basin.|||||
14185|Nirranda Group|61608|6|Mentioned|p41 Fig. 5|||Refers to equivalent unit.|||||
14185|Nirranda Group|61622|4|Described|p436, p437, p436 Fig. 2|Miocene|Eocene|Includes Narrawaturk Marl. Geological Province: Otway Basin. Thin marls and carbonates deposited in mid to inner shelf environment.|||||
14185|Nirranda Group|61623|5|Briefly described|p447, p449 Fig. 4|Tertiary|Tertiary|Includes Narrawaturk Marl and Mepunga Formation. Geological Province: Otway Basin.|||||
14185|Nirranda Group|61624|6|Mentioned|p465|Tertiary|Tertiary|Geological Province: Otway Basin.|||||
14185|Nirranda Group|61626|5|Briefly described|p486, p487, p486 Fig. 2, p488, p493|Oligocene|Eocene|Includes; Narrawaturk Marl, Mepunga Formation and Demons Bluff Formation. Geological Province: Otway Basin.|||||
14185|Nirranda Group|61627|5|Briefly described|p500 Fig. 2|Eocene|Eocene|Includes Mepunga Sandstone and Narrawaturk Marl. Geological Province: Otway Basin.|||||
14185|Nirranda Group|61628|5|Briefly described|p509 Fig. 3|Early Oligocene|Middle Eocene|Includes Demons Bluff and Mepunga Formations and Narrawaturk Marl. Geological Province: Otway Basin.|||||
14185|Nirranda Group|62370|6|Mentioned|p455|||Geological Province: Otway Basin.|||||
14185|Nirranda Group|62896|6|Mentioned|p88|Tertiary|Tertiary||||||
14185|Nirranda Group|63122|5|Briefly described|p17 Fig. 4.3, p21|Late Eocene|Middle Eocene|Includes Narrawaturk Marl. Geological Province: Otway Basin. Presented in figure as Nirr. Gp. |||||
14185|Nirranda Group|63124|4|Described|p49 Fig. 5.2, p87 Fig. 5.29, p90-91|Late Eocene|Middle Eocene|Includes Narrawaturk Marl and Mepunga Formation. Geological Province: Otway Basin. Defined by Bock and Glenie (1965) but was downgraded to subgroup rank in the Heytesbury Group by some authors (Abele et al 1976); this was not generally accepted.|||||
14185|Nirranda Group|63173|5|Briefly described|p342 Fig. 9.2|Late Oligocene|Middle Eocene|Geological Province: Otway Basin, offshore. Transgressive, shallow marine sedimentation.|||||
14185|Nirranda Group|63431|5|Briefly described|p677 Fig. 2|Eocene|Eocene|Includes Narrawaturk Marl and Mepunga Formation.  Overlies Wangerrip Group; overlain by Heytesbury Group. Geological Province: Penola Trough/Otway Basin.|||||
14185|Nirranda Group|63740|6|Mentioned|p88|Tertiary|Tertiary||||||
14185|Nirranda Group|65316|6|Mentioned|p597|||Largely subsurface; part of the Otway Basin; thought to correlate with the Demons Bluff Group.|||||
14185|Nirranda Group|65715|5|Briefly described|p11 Tb.7|Paleogene|Paleogene|Includes Narrawaturk Marl.|||||
14185|Nirranda Group|66002|5|Briefly described|p10 Tb.7, p16, p26 Fig.7|Paleogene|Paleogene|Includes Narrawaturk Marl and Mepunga Formation. Defined by Glenie 1971. Some outcrops in Port Campbell Embayment area reassigned to Wiridjil Gravel.|||||
14185|Nirranda Group|66181|6|Mentioned|p312|Eocene||Gippsland Basin|||||
14185|Nirranda Group|66245|5|Briefly described|p6 Fig.5, p8. |Rupelian|Lutetian|Coastal and shallow marine, progradational sequence of carbonates. Helped in building out the present day shelf.|||Includes Mepunga, Demons Bluff and ?Eastern View Formations and Narrawaturk Marl.||
14185|Nirranda Group|67061|6|Mentioned|p546 Fig.3.|Oligocene|Eocene||||Includes Mepunga Formation and Narrawaturk Marl.||
14185|Nirranda Group|67366|6|Mentioned|p103 Fig.2. |Oligocene|Eocene||||Includes Mepunga Formation and Narrawaturk Marl.|Unconformably overlies Wangerrip Group. Is unconformably overlain by Heytesbury Group.|
14185|Nirranda Group|67367|5|Briefly described|p130, p131 Fig.2. |Early Oligocene|Middle Eocene|Siliciclastics. Stratigraphic equivalent to Latrobe Group, offshore Gippsland Basin.|||Includes Mepunga, Demons Bluff and Narrawaturk Formations.||
29417|Noddy Creek Volcanics|638|5|Briefly described|p118|||Rhyolitic (mainly quartz-feldspar-phyric lavas and tuffs) to andesitic (augite-albite-phyric lavas and breccias) volcanics. Associated with a series of diorite intrusive bodies. |||||
29417|Noddy Creek Volcanics|22668|5|Briefly described|p15|Late Cambrian|Middle Cambrian|Age: 502.8+/-4.4Ma (zircon SHRIMP).|||||
29417|Noddy Creek Volcanics|42958|5|Briefly described|Fig.2 p49|||Variation on informal Noddy Creek lamprophyre?|||||
29417|Noddy Creek Volcanics|43191|5|Briefly described|p49|||On the Sorell Peninsula.|||||
29417|Noddy Creek Volcanics|44135|5|Briefly described|p24|||Calc-alkaline rocks with characteristics of island-arc volcanics.|||||
29417|Noddy Creek Volcanics|63169|6|Mentioned|p161, p165|Cambrian|Cambrian|Calc-alkaline rocks. |||||
29417|Noddy Creek Volcanics|63238|6|Mentioned|p18|||Calc-alkaline intermediate to felsic volcanic and intrusive rocks on Sorell Peninsula. |||||
29417|Noddy Creek Volcanics|63612|5|Briefly described|p3, p7, p16, p25|Middle Cambrian|Middle Cambrian|Of Whyte (1975). Andesite-rich volcano-sed. rocks representing about half Mt Read Volcanics zone. Informally ref. to as the Noddy Creek andesite sequence. Includes conglom.-greywacke-mudstone successions+intercalated andesitic+minor felsic volcanic rocks|||||
29417|Noddy Creek Volcanics|67654|5|Briefly described|p9, p43, p56, p80, p81 Fig.20, pp82-85|Middle Cambrian|Middle Cambrian|Occurs as thrust juxtaposed slithers within the Mainwaring Group.|||||Comprises andesitic to dacitic lava, volcaniclastic and epiclastic sandstone and autobreccia with phenocrysts of clinopyroxene and/or plagioclase or hornblende and associated sedimentary rocks in its southern continuation.
26811|Northeast Island Granite|42726|5|Briefly described|map legend|Middle Devonian|||||||
26811|Northeast Island Granite|63540|5|Briefly described|Map legend|Devonian|Devonian|Of Deal Island Suite. S-type, felsic granite; moderately fractionated, reduced. Name implied from map legend.|||||
14374|Nullawarre Greensand|12796|4|Described|p460, p456 Fig. 2|Santonian|Santonian|Of Sherbrook Gp. Originally basal member of Paarratte Fm. Fine-coarse-grained sandstone of quartz grains and glauconite pellets. Interfingering and overlying Belfast Mdst; underlies Skull Creek Mdst. Geol. Prov: Otway Basin/Port Campbell Embayment.|||||
14374|Nullawarre Greensand|22470|5|Briefly described|p13 Fig. 17|Santonian|Santonian|Of Sherbrook Group.|||||
14374|Nullawarre Greensand|22674|5|Briefly described|Fig.2 p719|Campanian|Santonian||||||
14374|Nullawarre Greensand|22875|3|Fully described|p44|Late Cretaceous|Late Cretaceous|Of the Sherbrook Group.|||||
14374|Nullawarre Greensand|22944|5|Briefly described|Fig3||||||||
14374|Nullawarre Greensand|24551|6|Mentioned|p257 Fig. 9.25|||Of the Sherbrook Group.|||||
14374|Nullawarre Greensand|24562|5|Briefly described|p6, 8 Fig. 2|Late Cretaceous|Late Cretaceous|Of the Sherbrook Group.  Geological Province: Otway Basin.|||||
14374|Nullawarre Greensand|30578|5|Briefly described|p7||||||||
14374|Nullawarre Greensand|30580|6|Mentioned|Map legend|Cretaceous|Cretaceous||||||
14374|Nullawarre Greensand|30932|6|Mentioned|Map legend|Late Cretaceous|Late Cretaceous|Part of Paaratte Formation.|||||
14374|Nullawarre Greensand|31424|6|Mentioned|Fig.2||||||||
14374|Nullawarre Greensand|36913|6|Mentioned|Fig.2||||||||
14374|Nullawarre Greensand|41016|5|Briefly described|Table 1||||||||
14374|Nullawarre Greensand|41185|6|Mentioned|p177||||||||
14374|Nullawarre Greensand|41642|4|Described|p244||||||||
14374|Nullawarre Greensand|41704|6|Mentioned|Fig.3||||||||
14374|Nullawarre Greensand|41868|6|Mentioned|p533||||||||
14374|Nullawarre Greensand|42524|5|Briefly described|Fig.3 P27||||||||
14374|Nullawarre Greensand|42555|5|Briefly described|p285||||||||
14374|Nullawarre Greensand|42863|5|Briefly described|Fig.14|||Variation on Victorian unit.|||||
14374|Nullawarre Greensand|43171|6|Mentioned|5|||Of Sherbrook Formation|||||
14374|Nullawarre Greensand|43208|5|Briefly described|map legend|Campanian|Santonian|Of Sherbrook Group.|||||
14374|Nullawarre Greensand|43590|4|Described|p14|Campanian|Santonian||||||
14374|Nullawarre Greensand|43660|6|Mentioned|Fig.6,p15||Late Cretaceous||||||
14374|Nullawarre Greensand|43744|6|Mentioned|Fig.3,p3||||||||
14374|Nullawarre Greensand|43937|5|Briefly described|Map Legend|Santonian|Aptian||||||
14374|Nullawarre Greensand|61017|5|Briefly described|p5 Fig. 2|Santonian|Santonian|Of the Sherbrook Group. Geological Province: Otway Basin. See also p6 Fig. 3.|||||
14374|Nullawarre Greensand|61182|3|Fully described|p17-18, p31, p88|Campanian|Santonian|Of Sherbrook Gp. Conformably overlies/interfingers with Belfast Mudstone; conformably overlain by Paaratte Fm. Max. thickness: ~130m. Geol.Prov: Otway Basin. Light greenish-grey, fine- to coarse-gr. sandstone. Formerly regarded as part of Paarratte Fm.|||||
14374|Nullawarre Greensand|61230|6|Mentioned|p319 Fig.2.|Santonian|Coniacian|||Unit in Sherbrook Group.|||
14374|Nullawarre Greensand|61470|5|Briefly described|p28 Fig. 5|Santonian|Santonian|Of the Sherbrook Group. Overlies and interfingers with Belfast Mudstone; underlies Skull Creek Mudstone. Geological Province: Otway Basin.|||||
14374|Nullawarre Greensand|61625|5|Briefly described|p475, p476 Fig. 1, p477, p480, p483|Late Creatceous|Late Cretaceous|Of Sherbrook Group. Geological Province: Otway Basin. Coarsening upward profile of fine- very coarse-grained glaconitic sandstone.|||||
14374|Nullawarre Greensand|61628|5|Briefly described|p509 Fig. 3|Late Cretaceous|Late Cretaceous|Of Sherbrook Group. Geological Province: Otway Basin.|||||
14374|Nullawarre Greensand|63124|5|Briefly described|p48 Fig. 5.1|||Previously Nullawarre Greensand Member (Sprigg 1986) as a member of his Paaratte Formation; elevated to formation status by Williamson et al (1987). Interfingers with Belfast Mudstone representing a shelf equivalent. Geological Province: Otway Basin.|||||
14374|Nullawarre Greensand|66245|5|Briefly described|p6 Fig.5. |Campanian|Santonian|||Unit in Sherbrook Group.||Is intercalated with Belfast Mudstone and Paaratte Formation.|
14374|Nullawarre Greensand|67061|6|Mentioned|p546 Fig.3.|Late Cretaceous|Late Cretaceous|||Unit in Sherbrook Group.|||
14374|Nullawarre Greensand|67367|5|Briefly described|p131 Fig.2. |Late Cretaceous|Late Cretaceous|||Unit in Sherbrook Group.|||
