Stratno | Stratigraphic Name | Reference Id | Usage No |   Usage  | Page Number | Minimum Age Name | Maximum Age Name | Reference Comments | Numerical Age | Parent Units | Constituents | Related Units | Lithology 
33183|Marlgowa Sandstone|67779|5|Briefly described|p6 Fig.5, p8 Table 1, p38.|Paleoproterozoic|Paleoproterozoic|Pine Creek Orogen. Up to 400 m thick. Lower part is distal braided fluvial environment; upper part is shallow tidal marine.||Topmost unit in Kombolgie Subgroup.||Overlies Gilruth Volcanic Member disconformably and Gumarrirnbang Sandstone.|Quartz sandstone: white-grey, fine-grained to granular, thickly bedded to very thickly bedded, dominantly trough cross-bedded, planar cross-bedded; minor siltstone and pebble conglomerate.
26015|Marligur Member|9534|5|Briefly described|Map legend|Late Cretaceous|Early Cretaceous|Of the Bathurst Island Formation.  Sandstone, siltstone, conglomerate.|||||
26015|Marligur Member|9691|5|Briefly described|Map Legend|||Poorly sorted quartzose sandstone, siltstone and conglomerate. Of the Bathurst Island Formation?|||||
26015|Marligur Member|9701|5|Briefly described|Map Legend|Cretaceous|Cretaceous|Poorly sorted quartzose sandstone, siltstone and conglomerate. Of the Bathurst Island Formation?|||||
26015|Marligur Member|9733|5|Briefly described|Map Legend|Cretaceous|Cretaceous|Of the Bathurst Island Formation. Poorly sorted quartzose sandstone, siltstone and conglomerate; fossiliferous.|||||
26015|Marligur Member|31407|6|Mentioned|Map legend|Late Cretaceous|Early Cretaceous|Lower to Upper Cretaceous|||||
26015|Marligur Member|31410|2|Defined|p16|Late Cretaceous|Late Cretaceous||||||
26015|Marligur Member|33077|6|Mentioned|p33|||Aquifer potential|||||
26015|Marligur Member|33084|4|Described|Table 1||||||||
26015|Marligur Member|33085|6|Mentioned|Map legend|Early Cretaceous|Early Cretaceous||||||
26015|Marligur Member|33186|5|Briefly described|p293||||||||
26015|Marligur Member|36535|6|Mentioned|Map legend|Late Cretaceous|Early Cretaceous|Early to Late Cretaceous|||||
26015|Marligur Member|36635|6|Mentioned|Map legend|Late Cretaceous|Early Cretaceous|Early to Late Cretaceous|||||
26015|Marligur Member|37815|6|Mentioned|Map legend|Late Cretaceous|Early Cretaceous|Early to Late Cretaceous|||||
26015|Marligur Member|38351|6|Mentioned|p13||||||||
26015|Marligur Member|38884|6|Mentioned|Map legend|Early Cretaceous|Early Cretaceous||||||
26015|Marligur Member|39211|6|Mentioned|p47||||||||
26015|Marligur Member|40492|6|Mentioned|Map legend|Cretaceous|Cretaceous||||||
26015|Marligur Member|40493|4|Described|p14||||||||
26015|Marligur Member|40495|6|Mentioned|p14||||||||
26015|Marligur Member|41304|6|Mentioned|Map legend|Cretaceous|||||||
26015|Marligur Member|41305|4|Described|p23||||||||
26015|Marligur Member|43832|6|Mentioned|32|||Interfingers with Darwin Member in EAST ALLIGATOR Sheet area and presumably same age. Bathurst Island Fm.|||||
26015|Marligur Member|45121|4|Described|Table 3|||Definition refers to Hughes and Senior(1974).|||||
26015|Marligur Member|46639|5|Briefly described|Map legend|Cretaceous||Of the Bathurst Island Formation. Overlian by Wangarlu Mudstone Member. Poorly sorted quartzose sandstone, siltstone and conglomerate; fossiliferous.|||||
26015|Marligur Member|46700|5|Briefly described|P29, Table1 P8|Aptian|Neocomian||||||
26015|Marligur Member|60550|5|Briefly described|Map Legend|Late Carboniferous|Early Carboniferous|Poorly sorted quartzose sandstone, siltstone and conglomerate; fossiliferous.|||||
26015|Marligur Member|67779|5|Briefly described|p8 Table 1, p41.|Early Cretaceous|Early Cretaceous|Up to 25 m thick. Deposited as near-shore sands along shallow sea margin. Contains gastropods, bivalves, crinoid ossicles, worm borings and the ammonite Bacculites sp. Outcrops along a series of scarps (up to 5m high) along the margins of an extensive Cenozoic sand-covered plateau.||Unit in Bathurst Island Formation.||Unconformably overlies Kombolgie Subgroup and Nimbuwah Complex.|Poorly sorted quartzose sandstone, siltstone and conglomerate; fossiliferous.
26019|Mascotte Gneiss Complex|9694|5|Briefly described|Map Legend|Proterozoic|Proterozoic|Geological Province: Arunta Block (Division Two). Grantoid, quartzofeldspathic gneiss, leucogranite, granitic gneiss, amphibolite.|||||
26019|Mascotte Gneiss Complex|39887|6|Mentioned|Fig.5||||||||
26019|Mascotte Gneiss Complex|40538|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
26019|Mascotte Gneiss Complex|40906|4|Described|p9|||Mention Table 3.|||||
26019|Mascotte Gneiss Complex|49036|2|Defined|p10|Paleoproterozoic|Paleoproterozoic|Early to Mid-Proterozoic. Replaces part of Bonya Metamorphic Complex|||||
26019|Mascotte Gneiss Complex|50369|6|Mentioned|p26.1||||||||
26019|Mascotte Gneiss Complex|60551|5|Briefly described|Map Legend|Proterozoic|Proterozoic|Geological Province: Arunta Block. Granitic gneiss, quartzofeldspathic gneiss, granitoid, biotite gneiss, leucogranite, amphibolite, biotite schist.|||||
26019|Mascotte Gneiss Complex|64068|6|Mentioned|p46, 49|||||||Overlain by Oorabra Arkose, Elyuah Formation unconformably.|
25730|Masterton Sandstone|14019|5|Briefly described|p6|||Of the McArthur Group.  Contains evaporites and is overlain by an evaporitic carbonate unit.  Geological Province: McArthur Basin.  Correlated with the Stirling Sandstone (Birrindudu Group) in the Birrindudu Basin.|||||
25730|Masterton Sandstone|22538|6|Mentioned|App1 P722||||||||
25730|Masterton Sandstone|22664|5|Briefly described|Fig. 2 p34|||Of the Umbolooga Subgroup (McArthur Group).|||||
25730|Masterton Sandstone|22670|6|Mentioned|52,53|||Geol province McArthur Basin|||||
25730|Masterton Sandstone|22853|3|Fully described|14|Proterozoic|Proterozoic|Of the Umbolooga Subgroup. Max thickness: 600 m. Overlain by Mallapunyah Formation; underlain by Tawallah Group.|||||
25730|Masterton Sandstone|23065|5|Briefly described|16|||Geol province McArthur Basin.|||||
25730|Masterton Sandstone|23387|6|Mentioned|p18 fig.19|||Of Umbolooga Subgroup.|||||
25730|Masterton Sandstone|23396|5|Briefly described|p407 Fig.2|||Of Tawallah Group.|||||
25730|Masterton Sandstone|23397|5|Briefly described|p463|||Of McArthur Group.|||||
25730|Masterton Sandstone|23398|5|Briefly described|p440|||Of McArthur Group.|||||
25730|Masterton Sandstone|23776|5|Briefly described|p705 Fig 2|||Of Umbolooga Subgroup.|||||
25730|Masterton Sandstone|23902|4|Described|p1568 Fig.2|||Of the Umbolooga Subgroup. Overlain by the Mallapunyah Formation. Geological Province: McArthur Basin|||||
25730|Masterton Sandstone|23910|5|Briefly described|p292 Fig. 3|||Of Tawallah Group.  Geological Province: McArthur Basin.|||||
25730|Masterton Sandstone|23963|4|Described|p1238, 1239 Fig.2|||Geological Province: McArthur Basin. Basal unit of the McArthur Group. Disconformably overlies the Wollogorang Formation. Overlain by the Mallapunyah Formation.|||||
25730|Masterton Sandstone|24048|5|Briefly described|p38|||Geological Province: McArthur Basin.|||||
25730|Masterton Sandstone|26310|6|Mentioned|p8||||||||
25730|Masterton Sandstone|32519|6|Mentioned|p343|||Re age|||||
25730|Masterton Sandstone|32904|6|Mentioned|p91|||Refs. Orridge & Mason 1975|||||
25730|Masterton Sandstone|39791|6|Mentioned|Map legend|Proterozoic|Proterozoic||||||
25730|Masterton Sandstone|40259|6|Mentioned|Table 1||||||||
25730|Masterton Sandstone|40691|5|Briefly described|p13|||Mention p84.|||||
25730|Masterton Sandstone|41013|6|Mentioned|Map legend|Proterozoic|Proterozoic||||||
25730|Masterton Sandstone|41268|5|Briefly described|Fig.3||||||||
25730|Masterton Sandstone|41277|6|Mentioned|Fig.2||||||||
25730|Masterton Sandstone|41406|6|Mentioned|Map legend|Mesoproterozoic|||||||
25730|Masterton Sandstone|41721|3|Fully described|p26|||Of McArthur Group. Overlies Gold Creek Volcanics, Hobblechain Rhyolite and Wollogorong Formation, where the latter two are not developed. Max. thickness: 650m+. Geol.prov: McArthur Basin.Sandstone, minor conglomerate - lower marine and upper fluvial unit.|||||
25730|Masterton Sandstone|41722|6|Mentioned|Map legend|Mesoproterozoic|||||||
25730|Masterton Sandstone|42385|4|Described|p14, p8 Fig. 5|||Basal unit of Umbolooga Subgp (McArthur Gp). Max. thick: 650m. Unconformable on several Tawallah Group units; unconformable below Mallapunyah Fm. Quartzarenite, fine- to med.gr., moderately sorted; very fine-gr. sandstone and siltsto See also Table 4 p17.|||||
25730|Masterton Sandstone|42386|5|Briefly described|Map legend|Mesoproterozoic|||||||
25730|Masterton Sandstone|42638|5|Briefly described|Map legend|Mesoproterozoic||Age: Middle Proterozoic.||Of Umbolooga Subgroup (McArthur Group).||In schematic section, underlies Mallapunyah Formation; overlies undifferentiated Tawallah Group units.|Quartzarenite, sandstone and siltstone, basal sandstone conglomerate common. Detailed lithology given.
25730|Masterton Sandstone|42639|4|Described|p19, Table 5 p21||||||||
25730|Masterton Sandstone|42700|5|Briefly described|map legend|Paleoproterozoic|||||||
25730|Masterton Sandstone|42739|5|Briefly described|map legend|Statherian|Statherian|Of the Umbolooga Subgroup. Quartzarenite, white to pink, fine to medium grained, well sorted; minor intervals of sandstone and mudstone.|||||
25730|Masterton Sandstone|42812|3|Fully described|p29, Table 4|||Of the Umbolooga Subgroup.|||||
25730|Masterton Sandstone|42873|5|Briefly described|Fig.1, P110||||||||
25730|Masterton Sandstone|42935|6|Mentioned|p529 Fig.2|||of Umbolooga Subgroup|||||
25730|Masterton Sandstone|43010|5|Briefly described|Fig.6||Mesoproterozoic|of "Mid Proterozoic" age.|||||
25730|Masterton Sandstone|43036|3|Fully described|p39|||Of the Umbolooga Subgroup (McArthur group).|||||
25730|Masterton Sandstone|44112|6|Mentioned|p55,58||||||||
25730|Masterton Sandstone|44459|14|Not recorded|p.6|||(E53-2). Includes Tanumbirini Volcanic Member.|||||
25730|Masterton Sandstone|45162|1|Redefined|p45|Proterozoic|Proterozoic|To replace "Masterton Formation".|||||
25730|Masterton Sandstone|60558|5|Briefly described|p8 Fig. 6|Proterozoic|Proterozoic|Of Umbolooga Subgroup. Overlian by Mallapunyah Formation.|||||
25730|Masterton Sandstone|65228|4|Described|p7, pp23-25, Table 1, Figs.02, 11-12|||McArthur Basin. Type section at Archies Creek, McArthur River Region, includes an erosion surface representing probably 25 My of missing rock record. Defined by Jackson et al. (1987) as the base of McArthur Group. Formally revised by Rawlings (1999) into two components: lower part is now Echo Sandstone and part of the Big Supersequence of Calvert Superbasin; upper part stays as Masterton Sandstone, the base of the Gun Supersequence in the Isa Superbasin. Gamma ray log, lithology and facies detailed. Measured section.||Unit in Umbolooga Subgroup.||Is overlain conformably by Mallapunyah Formation.|Prominently outcropping reddish-brown sandstone.
25730|Masterton Sandstone|65340|5|Briefly described|p47, p79.|||Formerly (Jackson et al. 1987; Ahmad and Wygralak 1989) included outcrops on Wearyan Shelf; since this unit is recognised only in Batten Fault Zone, those outcrops were assigned to a new formation (Echo Sandstone) by Rawlings (1999).||Unit in McArthur Group.||Unconformably overlies Warramana Sandstone and other Tawallah Group units.|
25730|Masterton Sandstone|67144|5|Briefly described|Map legend.|Statherian|Statherian|Ridge-forming. The very fine-grained sandstone and siltstone form recessive units.||Unit in Umbolooga Subgroup.||Is overlain by Mallapunyah Formation.|Pink, brown and buff, fine- to medium-grained, moderately sorted quartz arenite; extensively rippled; minor recessive very fine sandstone to siltstone; ferruginous mottled sandstone with evaporite casts in upper part; basal conglomerate common.
25730|Masterton Sandstone|67352|4|Described|p14 Tb.2|Statherian|Statherian|McArthur Basin. 650m thick.||Umbolooga Subgroup||Conformably overlain by Mallapunyah Formation.  Overlies (all unconformably) Gold Creek Volcanics, Wollogorang Formation, Wununmantyala Sandstone, Hobblechain Rhyolite.|Fine- to medium-grained quartz arenite, lithic arenite and lithic wacke: thinly to thickly bedded; minor very fine-grained sandstone and siltstone; basal sandstone conglomerate.
24374|Maud Dolerite|9538|5|Briefly described|Map legend|Proterozoic|Proterozoic|Medium-grained grey-green dolerite, metadolerite.|||||
24374|Maud Dolerite|23119|5|Briefly described|p438||||||||
24374|Maud Dolerite|23216|5|Briefly described|Table1p10,12,15||||||||
24374|Maud Dolerite|23733|5|Briefly described|p32 Fig. 19||||||||
24374|Maud Dolerite|41294|6|Mentioned|Map legend|Paleoproterozoic|||||||
24374|Maud Dolerite|41295|4|Described|p14||||||||
24374|Maud Dolerite|41586|6|Mentioned|Map legend|Paleoproterozoic|||||||
24374|Maud Dolerite|43149|5|Briefly described|Map Legend||Paleoproterozoic|Of Orosirian age.|||||
24374|Maud Dolerite|67564|6|Mentioned|p86.|||||||Is intruded by David Suite.|
42116|Maverick Monzogranite|23809|5|Briefly described|p16|Paleoproterozoic|Paleoproterozoic|Equigranular, homogeneous, undeformed hornblende-biotite monzogranite to granodiorite.|||||
25218|McAddens Creek Volcanic Member|9538|5|Briefly described|Map legend|Proterozoic|Proterozoic|Of the Kombolgie Formation.  Dark grey-purple massive andesite, vesicular in places, minor banded tuff.|||||
25218|McAddens Creek Volcanic Member|22536|5|Briefly described|p9|Proterozoic|Proterozoic|Of the Katherine River Group.|||||
25218|McAddens Creek Volcanic Member|22574|5|Briefly described|map|Proterozoic|Proterozoic|Of the Katherine River Group.|||||
25218|McAddens Creek Volcanic Member|23216|5|Briefly described|Table1p9,20,22||||||||
25218|McAddens Creek Volcanic Member|23374|6|Mentioned|p40||Statherian|Equivalent to Nungbalgarri Volcanics. Of Kombolgie Subgroup, McArthur Basin.|||||
25218|McAddens Creek Volcanic Member|23384|6|Mentioned|Fig 27|||Of Needham and Stuart-Smith (1985). Still applies to units in the Mount Evelyn and Katherine 1:250 000 sheet areas.|||||
25218|McAddens Creek Volcanic Member|23867|5|Briefly described|p5|||Recommended by Sweet (2001) that this name be replaced by Nungbalgarri Volcanics.|||||
25218|McAddens Creek Volcanic Member|24050|6|Mentioned|p13||||||||
25218|McAddens Creek Volcanic Member|30559|6|Mentioned|p284||||||||
25218|McAddens Creek Volcanic Member|32660|6|Mentioned|p250||||||||
25218|McAddens Creek Volcanic Member|39679|6|Mentioned|Map legend|Mesoproterozoic|Mesoproterozoic||||||
25218|McAddens Creek Volcanic Member|40248|6|Mentioned|p226||||||||
25218|McAddens Creek Volcanic Member|41125|6|Mentioned|p55||||||||
25218|McAddens Creek Volcanic Member|41294|6|Mentioned|Map legend|Mesoproterozoic|||||||
25218|McAddens Creek Volcanic Member|41295|4|Described|p17||||||||
25218|McAddens Creek Volcanic Member|41586|6|Mentioned|Map legend|Mesoproterozoic|||||||
25218|McAddens Creek Volcanic Member|43149|5|Briefly described|Map Legend||Paleoproterozoic|Of Kombolgie Formation. Of Statherian age.|||||
25218|McAddens Creek Volcanic Member|43832|5|Briefly described|28, Table7 p26.||Mesoproterozoic|Now known to be Palaeoproterozoic in age.|||||
25218|McAddens Creek Volcanic Member|44201|14|Not recorded|p.8||Neoproterozoic|U.Proterozoic.|||||
25218|McAddens Creek Volcanic Member|45022|4|Described|p.56,64,183.||Carpentarian|Of Kombolgie Formation. Fig.15, Tb.3, Pl.28.|||||
25218|McAddens Creek Volcanic Member|46679|14|Not recorded|map legend||Neoproterozoic|Upper Proterozoic.|||||
25218|McAddens Creek Volcanic Member|48867|14|Not recorded|p.6,17-18|||map. Unit of Kombolgie Formation.|||||
25218|McAddens Creek Volcanic Member|62375|5|Briefly described|p20|Mesoproterozoic|Paleoproterozoic|Of the Mamadawerre Sandstone. Geological Province: Pine Creek Orogen. Thickness: 150m.|||||
25218|McAddens Creek Volcanic Member|64698|4|Described|lithinterp table|Statherian|Orosirian|Age ~1780-1810Ma. McArthur Basin. Of Mamadewerre Sandstone, Katherine River Group. Dark grey, massive top vesicular mafic volcanic rocks, minor hematitic siltstone, banded tuff.|||||
25218|McAddens Creek Volcanic Member|65232|5|Briefly described|p65|||Lies between Mamadawerre Sandstone and Gumarrirnbang Sandstone of the lower Katherine River Group in vicinity of ABC uranium prospect. Mafic volcanic rocks. Secondary uranium mineralisation hosted by a siliceous tuffaceous horizon.|||||
25218|McAddens Creek Volcanic Member|67564|6|Mentioned|p39 Fig.20.|||In Roberts and Plumb (1965). Edith Falls Basin. Equivalent to rocks attributed to Nungbalgarri Volcanics by Sweet et al. (1999) and these authors recommend the name be abandoned.||Unit in (superseded) Kombolgie Formation.|||
25218|McAddens Creek Volcanic Member|67779|5|Briefly described|p32.|||Equivalent to Nungbalgarri Volcanics.||Unit in Kombolgie Subgroup.|||
40831|McArthur Group, Lower|23963|5|Briefly described|p1237, 1242|||Geological Province: McArthur Basin. Overlies the Tawallah Group.|||||
40831|McArthur Group, Lower|23968|6|Mentioned|p1362|||Geological Province: McArthur Basin.|||||
40831|McArthur Group, Lower|60483|5|Briefly described|p6 Fig. 4, p52 Tb. 4|||Informal - see McArthur Group. Geological Province: McArthur Basin.|||||
23776|McCarthys Granite|23216|5|Briefly described|Table1p9,15,18||||||||
23776|McCarthys Granite|23714|4|Described|p27|||See also page 19 Table 4. Previously mapped as part of Cullen Granite. Geological Province: Cullen Batholith.|||||
23776|McCarthys Granite|23715|5|Briefly described|Map legend||Proterozoic|Predominantly I-type. In the Cullen Batholith, of the Rum Jungle and Central Regions.|||||
23776|McCarthys Granite|24197|5|Briefly described|p106 Tb. 15.1|Paleoproterozoic|Paleoproterozoic|Of the Cullen Supersuite. Age: ~1825Ma. Geological Province: Pine Creek Inlier.|||||
23776|McCarthys Granite|39679|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
23776|McCarthys Granite|40168|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic|Of the Cullen Batholith. Granite and leucogranite.|||||
23776|McCarthys Granite|40823|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
23776|McCarthys Granite|40957|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
23776|McCarthys Granite|41311|4|Described|p17||||||||
23776|McCarthys Granite|41586|6|Mentioned|Map legend|Paleoproterozoic|||||||
23776|McCarthys Granite|42756|6|Mentioned|Fig.5 P6||||||||
23776|McCarthys Granite|43140|3|Fully described|p27||Paleoproterozoic|Part of the Cullen Batholith. Mapped as part of Cullen Granite by Walpole et al (1968) and earlier workers.|||||
23776|McCarthys Granite|43149|5|Briefly described|Map Legend||Paleoproterozoic|Of Orosirian age.|||||
23776|McCarthys Granite|43624|6|Mentioned|p14|||Geological Province: Cullen Batholith.|||||
23776|McCarthys Granite|43832|3|Fully described|Table8p40;49;Tb12p64||Paleoproterozoic||||||
23776|McCarthys Granite|50586|5|Briefly described|p1.1, 4.2, Table 1.1|Paleoproterozoic|Paleoproterozoic|Geological Province: Pine Creek Inlier. Of the Cullen Supersuite.|||||
23776|McCarthys Granite|64698|4|Described|lithinterp table|Orosirian|Orosirian|Age ~1820-1840Ma. Of Cullen Supersuite. I-type.  Pink and green, coarse porphyritic hornblende-biotite granite; Pink to grey, fine to medium equigranular leucogranite; Light grey coarse porphyritic biotite leucogranite.|||||
23776|McCarthys Granite|67564|3|Fully described|p7 Table 2, p33 Fig.19, p34, p55.|Paleoproterozoic|Paleoproterozoic|I-type. Pluton within Cullen Batholith, Pine Creek Orogen. 350 km2 in area. Rare contact metamorphic K-feldspar-cordierite hornfels facies zones.|c.1830 Ma.|Unit in Cullen Supersuite.||Is intruded by Lewin Springs Syenite.|Pink and green, coarse porphyritic hornblende-biotite granite with K-feldspar megacrysts to 5 cm length; minor fine equigranular leucogranite, coarse porphyritic biotite leucogranite.
26021|McDermott Formation|22538|6|Mentioned|Fig3 P709||||||||
26021|McDermott Formation|22670|6|Mentioned|55|||Geol. province: McArthur Basin.|||||
26021|McDermott Formation|23065|5|Briefly described|16|Proterozoic|Proterozoic|Of Tawallah Group.|||||
26021|McDermott Formation|23395|5|Briefly described|p388||||||||
26021|McDermott Formation|23396|5|Briefly described|p407 Fig.2|||Of Tawallah Group.|||||
26021|McDermott Formation|23776|5|Briefly described|p705 Fig 2.|||Of Tawallah Group.|||||
26021|McDermott Formation|23867|5|Briefly described|p16|||Formerly the "Aquarium Formation" (in part?).  Of Tawallah Group.  Correlates with Cottee Formation (Katherine River Group).  Geological Province: McArthur Basin.  See also Fig. 30.|||||
26021|McDermott Formation|24050|5|Briefly described|p19|||Of the Tawallah Group.|||||
26021|McDermott Formation|31421|6|Mentioned|p507||||||||
26021|McDermott Formation|32660|5|Briefly described|Table 4||||||||
26021|McDermott Formation|33665|6|Mentioned|p365|||See also p368.|||||
26021|McDermott Formation|35114|6|Mentioned|p203||||||||
26021|McDermott Formation|35640|6|Mentioned|Map legend|Carpentarian|Carpentarian||||||
26021|McDermott Formation|36012|3|Fully described|Table 2||||||||
26021|McDermott Formation|36439|6|Mentioned|Map legend|Carpentarian|Carpentarian||||||
26021|McDermott Formation|36442|6|Mentioned|Map legend|Carpentarian|Carpentarian||||||
26021|McDermott Formation|37568|5|Briefly described|p78||||||||
26021|McDermott Formation|38582|6|Mentioned|Fig.3||||||||
26021|McDermott Formation|38584|4|Described|p14||||||||
26021|McDermott Formation|39445|5|Briefly described|Table 2|||See also p36.|||||
26021|McDermott Formation|39791|6|Mentioned|Map legend|Proterozoic|Proterozoic||||||
26021|McDermott Formation|40489|6|Mentioned|p89||||||||
26021|McDermott Formation|40691|5|Briefly described|p9||||||||
26021|McDermott Formation|41013|6|Mentioned|Map legend|Proterozoic|Proterozoic||||||
26021|McDermott Formation|41721|3|Fully described|p18|||Of the Tawallah Group. Conformably overlies Seigal Volcanics. Thickness: 200m. Geological province: McArthur Basin. Dolomite, siltstone and sandstone.|||||
26021|McDermott Formation|41722|6|Mentioned|Map legend|Mesoproterozoic|||||||
26021|McDermott Formation|42385|6|Mentioned|Fig.5 P8||||||||
26021|McDermott Formation|42812|5|Briefly described|p14|||see also Fig.5|||||
26021|McDermott Formation|43010|5|Briefly described|Fig.6||Mesoproterozoic|Of Tawallah Group. Of "Mid Proterozoic" age.|||||
26021|McDermott Formation|43036|6|Mentioned|Fig.5||||||||
26021|McDermott Formation|44287|14|Not recorded|p.8|||(E53-3).|||||
26021|McDermott Formation|44305|14|Not recorded|p.11-12||Neoproterozoic|(E53-8). opp.6,18. U.Prot.|||||
26021|McDermott Formation|44306|14|Not recorded|map legend||Paleoproterozoic|Lower Proterozoic.|||||
26021|McDermott Formation|44473|14|Not recorded|p.8, opp. p.7|||(E53-7). L?Prot.|||||
26021|McDermott Formation|44474|14|Not recorded|map legend||Paleoproterozoic|Lower Proterozoic.|||||
26021|McDermott Formation|45162|2|Defined|p14|Proterozoic|Proterozoic||||||
26021|McDermott Formation|45166|5|Briefly described|p28||||||||
26021|McDermott Formation|46804|6|Mentioned|p154||||||||
26021|McDermott Formation|49001|6|Mentioned|p5||||||||
26021|McDermott Formation|60483|5|Briefly described|p7 Fig. 5, p27|||Of the Tawallah Group. Geological Province: McArthur Basin.|||||
26021|McDermott Formation|60558|5|Briefly described|p8 Fig. 6|Proterozoic|Proterozoic|Of Tawallah Group. Overlain by Sly Creek Sandstone, underlain by Seigal Volcanics.|||||
26021|McDermott Formation|65228|5|Briefly described|p21, Figs.02, 06, 07.|||McArthur Basin. Carbonate unit; map symbol Ptd.||Unit in Tawallah Group.||Overlies Seigal Volcanics. Is overlain by Wununmantyala Sandstone. Is equivalent to Sly Creek Sandstone.|
26021|McDermott Formation|65340|4|Described|p12 Fig.6, pp92-93. |||Revised in this study to include areas mapped as Aquarium Formation by Pietsch et al. (1991a) and Haines et al. (1993) in the Batten Fault Zone. Also now includes sedimentary intervals in BAUHINIA DOWNS and MOUNT YOUNG maps that had been assigned to the Settlement Creek Dolerite.||Unit in Tawallah Group.||Overlies Sly Creek Sandstone. Is disconformably overlain by Wununmantyala Sandstone.|Sandstone, dolostone and mudstone.
26021|McDermott Formation|67144|5|Briefly described|Map legend.|Statherian|Statherian|||Unit in Tawallah Group.||Overlies Seigal Volcanics. Is overlain by Sly Creek Sandstone.|Fine- to medium-grained quartz, glauconitic and dolomitic sandstone; dolostone, siltstone and chert interbeds.
26021|McDermott Formation|67352|4|Described|p15 Tb.2|Statherian|Statherian|McArthur Basin. Over 400m thick.||Tawallah Group||Overlies (conformably) Seigal Volcanics. Is conformably overlain by Sly Creek Sandstone.|Fine- to medium-grained quartz, glauconitic and dolomitic sandstone, dolostone, siltstone and chert interbeds.
26731|McKinlay Granite|23714|4|Described|p27|||See also page 19 Table 4. Geological Province: Cullen Batholith.|||||
26731|McKinlay Granite|23715|5|Briefly described|Map legend||Proterozoic|Predominantly I-type. In the Cullen Batholith, of the Rum Jungle and Central Regions.|||||
26731|McKinlay Granite|24197|5|Briefly described|p105 Tb. 15.1|Paleoproterozoic|Paleoproterozoic|Of the Cullen Supersuite. Age: ~1825Ma. Geological Province: Pine Creek Inlier.|||||
26731|McKinlay Granite|33278|6|Mentioned|Fig.7||||||||
26731|McKinlay Granite|35061|6|Mentioned|p143||||||||
26731|McKinlay Granite|39679|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
26731|McKinlay Granite|40168|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic|Pink-green coarse porphyritic granite.|||||
26731|McKinlay Granite|40957|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
26731|McKinlay Granite|42756|6|Mentioned|Fig.5 P6||||||||
26731|McKinlay Granite|42927|5|Briefly described|p428|||see also Fig.2 p430.|||||
26731|McKinlay Granite|43140|3|Fully described|p29||Paleoproterozoic|Part of Cullen Batholith.|||||
26731|McKinlay Granite|43624|6|Mentioned|p14||||||||
26731|McKinlay Granite|43832|4|Described|41,46,49,53,55,65||Paleoproterozoic||||||
26731|McKinlay Granite|45003|14|Not recorded|p52||||||||
26731|McKinlay Granite|45022|3|Fully described|p.139.||Carpentarian|On many pages.  Pl.28.|||||
26731|McKinlay Granite|46676|14|Not recorded|map legend.||Paleoproterozoic|Lower Proterozoic.|||||
26731|McKinlay Granite|50586|5|Briefly described|p1.1, 4.2, Table 1.1|Paleoproterozoic|Paleoproterozoic|Geological Province: Pine Creek Inlier. Of the Cullen Supersuite.|||||
26731|McKinlay Granite|64698|4|Described|lithinterp table|Orosirian|Orosirian|Age ~1820-1850Ma. Of Cullen Supersuite. I-type. Light grey medium/coarse granite.|||||
26731|McKinlay Granite|67564|6|Mentioned|p33 Fig.19.|Paleoproterozoic|Paleoproterozoic|Pluton within Cullen Batholith, Pine Creek Orogen.|||||
23781|McMinns Bluff Granite|23714|5|Briefly described|p19 T.4||||||||
23781|McMinns Bluff Granite|23715|5|Briefly described|Map legend||Proterozoic|Predominantly I-type. In the Cullen Batholith, of the Rum Jungle and Central Regions.|||||
23781|McMinns Bluff Granite|24197|5|Briefly described|p24, p105 Tb. 15.1|Paleoproterozoic|Paleoproterozoic|Of the Cullen Supersuite. Hornblende-dominated granitic pluton. Age: ~1825Ma. Geological province: Pine Creek Inlier.|||||
23781|McMinns Bluff Granite|24260|5|Briefly described|p1013 Fig.1|Orosirian|Orosirian|Age: 1835 +/- 6Ma. Geological Province: Pine Creek Inlier|||||
23781|McMinns Bluff Granite|39679|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
23781|McMinns Bluff Granite|40168|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic|Of the Cullen Batholith. Pink-green coarse porphyritic hornblende-biotite granite.|||||
23781|McMinns Bluff Granite|40957|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
23781|McMinns Bluff Granite|41311|6|Mentioned|p17||||||||
23781|McMinns Bluff Granite|42012|4|Described|p13||||||||
23781|McMinns Bluff Granite|42014|5|Briefly described|Map legend|Paleoproterozoic|||||||
23781|McMinns Bluff Granite|42756|6|Mentioned|Fig.5 P6||||||||
23781|McMinns Bluff Granite|42927|5|Briefly described|p428|||see also Fig.2 p430.|||||
