Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Little Rocky River Granite|10490|||||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|41143|||||||||||Y|
Little Trefoil Basalt|10491|||||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|45087|||||||||||N|
Lobster Creek Volcanics|10535|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Late Cambrian|480|18|isotopic, Rb/Sr|Middle Cambrian|500|3.5|isotopic, U/Pb-Pb/Pb ion probe||300||No|45087|||||||Massive, unstratified, medium-grained, feldspar-phyric andesitic to dacitic volcanic rocks.||||N|
Loccota Granite|10536|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Boobyalla Suite|31666|Middle Devonian||||Devonian|||||||No|42726||||||Also used in Geol Soc Aust Special Publication 15 (1989) p 259. NOT variation of Loccota Grit. invalid but current name.|||||Y|
Loccota Grit|10537|||||Yes|Formation, beds|Formal|Unknown or process pending|Described||||||||||||||||No|33358|||||||||||N|
Lone Star Siltstone|75363|||||Yes|Formation, beds|Reserved|Reserved|Defined|Panama Group|36814|||Ludlow|||biozone|Ludlow|||biozone||2000||Yes|||Seymour, D. (MRT), Woolward I.R.|08/JUL/09|Forsyth, S.|07/JUL/10|Lisle 1:25 000 map sheet area (part of 8415). Dominantly thin-bedded siltstone, with interbedded fine-grained sandstone increasing towards top; late Silurian (Ludlow)age based on graptolites. This is one of three proposed new Formations replacing the interval previously occupied by the Bellingham Formation. It is proposed to retire usage of the Bellingham Formation name. To be published = Mineral Resources Tasmania publications arising from TasExplore Project (late 2009 - 2010). Possible AJES paper(s) - 2010?|Dominantly thin-bedded siltstone, with interbedded fine-grained sandstone increasing towards top||||N|
Lonely Tarns Formation|26311|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Mount Anne Group|24391|||Precambrian||||Precambrian||||||TAS|Yes|42227|42227|Calver C.R.|05/JUL/85||||Unit of phyllite, slate and quartz siltstone.||||N|
Long Bay Shale|28188|||||Yes|Formation, beds|Formal|Other new published name|Defined|Clytie Cove Group|23491|||Proterozoic||||Proterozoic||||||TAS|No|29875|37412||||||Consists of a classic, turbidite greywacke and interbedded mudstone succession, with Bouma sequences in most greywacke beds.||||N|
Long Point Granodiorite|69574|Long Point granodiorite|10626|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Middle Devonian||||Early Devonian|||||||No|61723||MRT|09/AUG/05|||MRT Tasmanian Granite 1:1M map, 2005.|I-type biotite-hornblende granodiorite|igneous felsic intrusive|||Y|
Long Toms Nose Granite|10627|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Boobyalla Suite|31666|Late Devonian||||Middle Devonian|||||||No|42726||||||Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond).|S-type biotite alkali-feldspar granite|igneous felsic intrusive|||Y|
Looneys Flat Siltstone|78544|||||Yes|Formation, beds|Formal|Other new published name|Defined|Balfour Subgroup|40970|||Neoproterozoic|||inferred|Neoproterozoic|||inferred||||No|67502||||||Age poorly constrained by age of dolerite dykes intrusions into other Rocky Cape Group units, and slate ages (643+/-10Ma), and biostratigraphy and isotope chemostratigraphy of overlying Black River Dolomite (~750-650 Ma).|||||N|
Loorana Granite|75978|Cape Wickham Granite|69914|||Yes|Formation, beds|Reserved|Reserved|Defined|||||Cryogenian|748|2|isotopic, U/Pb-Pb/Pb ion probe|Cryogenian|748|2|isotopic, U/Pb-Pb/Pb ion probe|||TAS|Yes|||Everard, J.L. (MRT)|24/MAY/11|Forsyth, S.|26/MAY/11|See Definition card.  Previously considered part of the Cape Wickham Granite ( e.g. Berry et al. 2005). Proposed publications: CORBETT K.D. QUILTY P. G. & CALVER C. R. (Eds.). In prep. (2011?) The Geological Evolution of Tasmania. Geological Society of Australia Special Publication. EVERARD J. L 2011. Geological Atlas 1:25000 series, Sheet  2355. Stokes. Mineral Resources Tasmania. EVERARD J. L. & Calver C. R.  2011. Geological Atlas 1:25000 series, Sheet 2256. Pearshape. Mineral Resources Tasmania. [Note to ASUD staff: use definition to update relationships when this name published.]|Grey, medium- to fine-grained, equigranular to very sparsely K-feldspar-porphyritic biotite monzogranite. Aplite veins, pegmatite veins and mafic enclaves up to 1 m across are locally present. Transitional to mylonite near the western contact.|igneous felsic-intermediate intrusive|||Y|
Lords Siltstone Member|10661|Lords Siltstone|10662|||Yes|Member, phase|Formal|Other new published name|Defined|Benjamin Limestone|1485|||Eastonian||||Eastonian||||||TAS|No|30277|30277||||||||||N|
Lorinna Greywacke|10664|||||Yes|Formation, beds|Formal|Other new published name|Described||||||||||||||||No|29626|||||||||||N|
Lot Formation|24363|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Pandani Group|24450|||Precambrian||||Precambrian||||||TAS|Yes|42227|42227|Calver C.R.|05/JUL/85|||Age is Late Precambrian. has also been referred to as  Lot Dolomite.|Dolomite with lesser, interbedded slate and phyllite.||||N|
Lots Wife Dolomite|10669|||||Yes|Formation, beds|Formal|Resvd name published|Mentioned||||||||||||||||No|42227||||||?Of Weld River Group?|||||N|
Lottah Granite|24364|Lottah alkali feldspar granite|25178|||Yes|Formation, beds|Formal|Resvd name published|Defined|||Lottah Suite|31603|Late Devonian||||Late Devonian||||||TAS|Yes|42726||MacKenzie D.E.|05/DEC/88|Tasmania SNSC|28/NOV/88|Mention in Ref.85/24833 as Lottah alkali feldspar granite. BD 94/27659. Also known as Anchor Granite. Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond). Intrudes Poimena pluton. Part of Blue Tier Batholith|S-type biotite alkali-feldspar granite - pink to cream equigranular to porphyritic with K-feldspar phenocrysts.|igneous felsic intrusive|||Y|S-type
Lottah Suite|31603|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described||||||||||||||||No|42726|||||||||||Y|
Low Rocky Point Granite|10688|Low Rocky Point granite|28693|||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|41143|||||||||||Y|
Lower Parmeener Supergroup|10795|Lower Parmeener Super-Group|26706|||Yes|Group, Suite|Informal|Variation of published name|Briefly described|Parmeener Supergroup|14900|||Permian||||Late Carboniferous|||||||No|35268||||||Lithology recorded for this informal grouping is that to be used for Tasmania 1:1million geological map, National Maps Project. Nomenclature is not strictly a formal name but is widely used in the literature.  Informal term used throughout Tasmanian literature - see Parmeener Supergroup.|Glacigene and shallow-water glaciomarine sequences of mudstone, sandstone, minor limestone, coal measures, Tasmanite oil shale, and basal tillite, diamictites, rhythmic claystones.|sedimentary siliciclastic|organic-rich rock||N|
Lucas Creek Volcanics|10839|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Cambrian||||Neoproterozoic|||||||No|41697||||||Not to be confused with Lucas Creek Granite in NSW.|Basalt lavas with minor interbedded basalt breccias, tuffs, and sedimentary rocks; some pillowed lavas.||||N|
Lucy Formation|36133|||||Yes|Formation, beds|Formal|Other new published name|Mentioned|Timbs Group|26945|||Early Cambrian||||Neoproterozoic|||||||No|23460|||||||||||N|
Lughrata Granite|10852|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Wybalenna Suite|31658|Middle Devonian||||Early Devonian|||||||No|42726||||||NOT a variation of Lughrata Sand - invalid name. Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond).|I-type biotite monzogranite|igneous felsic intrusive|||Y|
Luina Group|75980|Luina Beds|10856|||Yes|Group, Suite|Reserved|Reserved|Defined|||||Early Cambrian|||inferred, intrusive relationship|Neoproterozoic|||inferred|||TAS|Yes|67654||Everard, J.L., Calver, C.R. (MRT)|04/MAY/11|Forsyth, S.|26/MAY/11|See Definition card. Constituent units: Deep Creek Volcanics (bottom), Halls Formation and Crescent Spur Sandstone (top)(Collins 1983). Proposed publication: CORBETT K.D. QUILTY P. G. & CALVER C. R. (Eds.). In prep. (2011?) The Geological Evolution of Tasmania. Geological Society of Australia Special Publication|massive, locally pillowed, spilitic, tholeiitic basalt,  interbedded tuff, volcaniclastic wacke, mudstone, chert; grey and purple shale, fine-grained tuff, limestone, chert, greywacke, basalt;  micaceous quartzose lithicwacke, interbedded siltst/mudst,|argillaceous detrital sediment|igneous mafic volcanic||N|
Lune River Basalt|41607|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Jurassic||||Jurassic|||||||No||||||||Basalt with minor mudstone; comagmatic with Tasmanian Dolerite|igneous mafic volcanic|||N|
Lyell Schist|10877|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|30278|||||||||||N|
Lynch Creek Basalts|10883|Lynch Creek basalts|10887|||Yes|Formation, beds|Informal|Variation of published name|Mentioned|||||Late Cambrian||||Middle Cambrian|||||||No|37045||||||Of Yolande River Sequence according to 2003 digital geology of Tasmania. Probably should be Lynch Creek Basalt?|||||N|
Lynchford Member|29474|Queen River Member|29476|||Yes|Member, phase|Formal|Resvd name published|Defined|Comstock Formation|4408|||Late Cambrian||||Middle Cambrian|||||600|TAS|Yes|43636||White M.J. (after Corbett, 1979)|28/JUN/95|Calver, C.|21/JUL/95|Correlates with Lynchford Tuff of Corbett (1979) - Geol Surv Tas Bull 58. Unit in Tyndall Group.|||||N|
Macquarie Harbour Formation|76018|Macquarie Harbour beds|76017|||Yes|Formation, beds|Formal|Variation of published name|Described|||||Eocene||||Eocene||||10|27|TAS|No|66858||||||Type area of Scott (1960) retained. Contains fossils of extinct mangrove palm Nypa australis. The upper part is 22 m thick, divided into seven subenvironments. Fills an elongate rift basin which formed an arm of the sea, extending inland. See also Macquarie Harbour Beds of Johnston, R.M. (1888).|Clean basal sand unit overlain by more carbonaceous clay, mud and sand, generally fossiliferous (plant matter, dinoflagellates, palynomorphs).|sedimentary siliciclastic|||N|
Macrae Mudstone|10966|MacRae Mudstone|10929|||Yes|Formation, beds|Formal|Variation of published name|Described|Golden Valley Group|27784|||Permian||||Permian||||16.25|64.3||No|34098||||||See also McRae Formation. Uppermost unit of Golden Valley Group.|Siltstone and mudstone.||||N|
Magnet Creek Sandstone|11010|Magnet Creek Lithic Sandstone Formation|11009|||Yes|Formation, beds|Formal|Variation of published name|Mentioned||||||||||||||||No|30293|||||||||||N|
Magog Subgroup|11014|Magog Group|11013|||Yes|Subgroup|Formal|Variation of published name|Mentioned||||||||||||||||No|41954||||||Probably supersedes Magog Group.|||||N|
Main Limestone|28709|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|34099|||||||||||N|
Mainwaring Group|11035|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Cambrian||||Neoproterozoic|||||||No|41142||||||See also Mainwaring River Volcanics - unclear if one supersedes the other?. RefID 67654 (2011, p9) states this unit will shortly be formally defined following Corbett (1968), but as a subgroup of the Luina Group.|Allochthanous basaltic rocks.||||N|
Malbina Formation|11075|Woodbridge Glacial Formation|20483|||Yes|Formation, beds|Formal|Variation of published name|Described|Lower Parmeener Supergroup|10795|||Ufimian||||Artinskian|||||180||No|43474||||||Replaced the name Woodbridge Glacial Formation in the Hobart Area in 1962. It was also known as Malbina Siltstone and Sandstone (Banks, M.R. 1962 - "The Malbina Siltstone and Sandstone": Royal Soc.of Tasmania, papers and procs., vol.96, p19).  Informally divided into 5 members, Malbina A, B, C, D, E. Members A and E are fossiliferous and often distinguished on correlation diagrams. Age: middle to late Lymingtonian.|Marine sediments, dominantly fossiliferous siltstone and poorly-sorted sandstone.||||N|
Malclurites-Girvanella bed|28712|||||Yes|Bed|Formal|Variation of published name|Mentioned||||||||||||||||No|41954|||||||||||N|
Maria Island Granite|11298|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Boobyalla Suite|31666|Late Devonian||||Middle Devonian|||||||No|42726||||||listed as Maria Island (granite) N and Maria Island (granite) S .|S-type biotite granite .|igneous felsic intrusive|||Y|S-type
Marra Formation|23769|||||Yes|Formation, beds|Formal|Other new published name|Defined|Lower Parmeener Supergroup|10795|||Kungurian||||Artinskian||||||TAS|No|39579|39579|Geological Survey of Tasmania|03/AUG/79||||Sandstone and minor siltstone, with glauconitic sandstone in upper part.|sedimentary siliciclastic|||N|
Marrawah Volcanics|11367|||||Yes|Formation, beds|Formal|Other new published name|Mentioned|||||Neogene||||Cenozoic|||||||No|42552|||||||||||N|
Marshall Bay Coquina|11377|||||Yes|Formation, beds|Formal|Other new published name|Described||||||||||||||||No|33358|||||||||||N|
Martins Rise Granite|33470|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Boobyalla Suite|31666|Late Devonian||||Middle Devonian|||||||No|63540||||||Formerly of Mussel Roe Suite.  Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond). |S-type biotite-(garnet/cordierite) monzogranite|igneous felsic intrusive|||Y|
Mary Ann Bay Sandstone|11402|Mary Ann Bay sandstone|26726|||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Quaternary||||Pleistocene|||||||No|31764||||||Age: <1.5Ma. In Central and Southern Tasmania.|||||N|
Mary Metamorphic Complex|70245|Mary Group|11403|||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||||Paleoproterozoic|1760|||Paleoproterozoic|1790||||||No|60900||||||The term Metamorphic Complex was substituted for Group which was invalidly used by previous workers.|||||N|
Masseys Creek Group|11437|||||Yes|Group, Suite|Formal|Other new published name|Defined|Lower Parmeener Supergroup|10795|||Sakmarian||||Asselian||||||TAS|No|30887|30889|||||Age: Tamarian (GSA Special Publication 15, p296)|||||N|
Mathinna Supergroup|36812|Mathinna Group|11450|||Yes|Supergroup|Formal|Variation of published name|Defined|||||Early Devonian||||Early Ordovician|||||7000|TAS|Yes|23850|23850|Reed, A.|18/SEP/07|Forsyth, S.|03/JUL/01|Intruded by Long Point Granodiorite, Mount Paris Granite and Henbury Granite.|Marine turbidites - mudstone and micaceous quartzwacke turbidite sequence.|sedimentary siliciclastic|||N|
McIvor Creek Gabbro|11546|||||Yes|Formation, beds|Formal|Variation of published name|Mentioned||||||||||||||||No|41795|||||||||||Y|
McIvor Hill Complex|30500|McIvor Hill Gabbro|11548|||Yes|Group, Suite|Formal|Variation of published name|Mentioned||||||||||||||||No|43191||||||McIvor Hill Gabbro probably superseded by the more recently used McIvor Hill Complex nomenclature?|||||N|
McLeod Creek Formation|11567|||||Yes|Formation, beds|Formal|Other new published name|Defined|Tiger Range Group|18145|||Early Devonian||||Early Devonian|||||400|TAS|No|35671|35671||||||Poorly fossiliferous fine-grained sandstone and shale.||||N|
McRae Mudstone|27831|McRae Formation|11579|||Yes|Formation, beds|Formal|Variation of published name|Described||||||||||||||||No|38200||||||See also Macrae Mudstone.|||||N|
Meander Mudstone|11596|Meander Formation|11594|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|Poatina Group|15348|||Kungurian||||Artinskian|||||62||No|34047||||||Age: Lymingtonian. Part of the Poatina Group; formerly in the Woodbridge Group as Meander Formation.|Sandy siltstone, micaceous mudstone and thin sandstone beds.||||N|
Medeas Cove Adamellite|11603|||||Yes|Formation, beds|Formal|Other new published name|Fully described|||Poimena Suite|31626|Late Devonian||||Middle Devonian|||||||No|35826||||||See also the informally named Medeas Cove Granite.  Name inferred from Tasmanian granites map legend (2005)|I-type biotite monzogranite|igneous felsic intrusive|||Y|
Memana Formation|11637|||||Yes|Formation, beds|Formal|Other new published name|Fully described|||||Pliocene||||Early Pleistocene|||||||No|33343||||||Age: 2.5-1.5Ma. In the NE Tasmania - Flinders Island area.|||||N|
Mepunga Formation|11654|||||Yes|Formation, beds|Formal|Variation of published name|Fully described|Nirranda Group|14185|||Early Oligocene|39.5|||Middle Eocene|46||||380||No|34063||||||In the Gambier Basin. Partly interfingers with Demons Bluff Formation.|Shallow to nearshore marine sandstone and shale.|sedimentary siliciclastic|||N|
Meredith Granite|11660|Meredith granite|11662|||Yes|Formation, beds|Formal|Variation of published name|Fully described|||Meredith Suite|40889|Late Devonian|353|7||Late Devonian|353|7|||||No|31141||||||Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond). Larger of two intrusive units forming Meredith Batholith.|I-type biotite granite. Composed of adamellite to alkali-feldspar granite.|igneous felsic intrusive|||Y|I-type
Meredith Suite|40889|||||Yes|Group, Suite|Reserved|Reserved|Reserved|||||Late Devonian||||Late Devonian|||||||No|||McClenaghan M.P.|15/APR/04||||||||Y|
Merrywood Seam|74346|||||Yes|Member, phase|Informal|Other new published name|Briefly described|Mount Nicholas Coal Measures|12974|||Late Triassic||||Late Triassic|||||||No|63172|||||||||||N|
Mersey Coal Measures|11732|||||Yes|Formation, beds|Formal|Variation of published name|Fully described|Lower Parmeener Supergroup|10795|||Artinskian||||Sakmarian|||||||No|24548|||||||||||N|
Mersey River Metamorphic Complex|35838|||||Yes|Group, Suite|Formal|Other new published name|Described|||||Middle Cambrian|498|7||Middle Cambrian|502|10|||||No|23326||||||Neoproterozoic units metamorphised in the Cambrian? Includes the Dove Schist (formerly Dove Group) and rocks formerly named Howell Group and Fisher Group. See also informal units Mersey River Metamorphics and Mersey Metamorphic Complex.|Pelitic schist dominates, with minor garent-bearing rocks and amphibolite.||||N|
Mesoproterozoic amphibolite-facies metamorphics 76657|76657|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Mesoproterozoic|1000|||Mesoproterozoic|1200||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Medium-grade metamorphic rocks, generally with amphibolite-facies assemblages; may have a greenschist overprint|medium grade metamorphic rock|||N|
Mesoproterozoic sedimentary rocks 76648|76648|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Mesoproterozoic|1000|||Mesoproterozoic|1200||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Mesoproterozoic to Neoproterozoic amphibolite-facies metamorphics 76646|76646|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Neoproterozoic|540|||Mesoproterozoic|1000||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset. [Note: numerical ages imply these rocks are Neoproterozoic to Cambrian? CEB Feb-2012]|Medium-grade metamorphic rocks, generally with amphibolite-facies assemblages; may have a greenschist overprint|medium grade metamorphic rock|||N|
Mewstone Granite|73628|Mewstone granite|67912|||Yes|Formation, beds|Informal|Variation of reserved name|Briefly described||||||||||||||||No|63540|||||||S-type, felsic granite; strongly fractionated, reduced. Medium, light grey, fine-grained muscovite granite, with sparse quartz and feldspar phenocrysts and miarolytic cavities; tourmaline in some samples.|igneous felsic intrusive|||Y|S-type
Middle Arm Group|11778|||||Yes|Group, Suite|Formal|Other new published name|Defined|Lower Parmeener Supergroup|10795|||Kazanian||||Kungurian||||||TAS|No|30887|30889|||||Age: Lymingtonian (GSA Special Publication 15, 1989 p296)|||||N|
Middle Cambrian mafic volcanics 76518|76518|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Middle Cambrian|500|||Middle Cambrian|505||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly basaltic rocks; may include minor ultramafic volcanics|igneous mafic volcanic|||N|
Miners Ridge Sandstone|11896|Miners Ridge sandstone|11898|||Yes|Formation, beds|Formal|Other new published name|Fully described|Yolande River sequence|31359|||Late Cambrian||||Middle Cambrian|||||||No|40070||||||Part of Dundas Group on 2003 digital geology of Tasmania. See also the informal Miners Ridge sandstone.|Well-bedded micaceous quartzwacke sandstone and minor mudstone.||||N|
Minnie Point Formation|23798|||||Yes|Formation, beds|Formal|Other new published name|Defined|Lower Parmeener Supergroup|10795|||Kungurian||||Kungurian|||||90|TAS|No|39234|41895|N.Farmer|07/SEP/77|||Part  of Upper Marine Sequence.|Very variable, fossiliferous, marine siltstone and sandstone with many dropstones||||N|
Minnow Keratophyre|11938|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Tyndall Group|18756|||Middle Cambrian|499|5||Early Cambrian|499|5|||||No|36788||||||Shown as part of Tyndall Group in list from 2003 digital map of Tasmania. See also the informal "Minnow keratophyre".|Generally massive quartz-feldspar porphyry with fine-grained matrix; and intrusives.||||Y|
Misery Conglomerate|11968|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Dundas Group|26529|||Early Ordovician||||Late Cambrian|||||160||No|31464||||||See also Misery Hill Conglomerate.|Marine and flysch-like with sandstone-siltstone units alternating with units rich in pebble and boulder-grade conglomerate.||||N|
Mistletoe Sandstone|11976|||||Yes|Formation, beds|Formal|Other new published name|Mentioned|Lower Parmeener Supergroup|10795|||Permian||||Permian|||||||No|33711|||||||Thick bedded, usually poorly sorted, pebbly sandstone passing up into interbedded sandstonesiltstone and mudstone. Marine fossils abundant in places.||||N|
Modder River Granite|12003|Modder River granite|23802|||Yes|Formation, beds|Informal|Resvd name published|Briefly described|||Musselroe Suite|40881|Early Carboniferous|379|3||Late Devonian|379|3|||||No|42726||||||Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond). One of the Furneaux Islands granites on Clarke Island.|S-type biotite-(garnet/cordierite) monzogranite|igneous felsic intrusive|||Y|
Moina Sandstone|27837|Moina sandstone|12022|||Yes|Formation, beds|Formal|Variation of published name|Described|Denison Group|5370|||Early Ordovician||||Late Cambrian|||||250||No|31648||||||Relationships from 97/28627, p11 after Jennings (1963), p56 - Middlesex explanatory report.|Pink to white, quartz sandstone; massive to weakly bedded, coarse- to fine-grained, and argillaceous; predominantly composed of quartz clasts with a matrix of finer quartz and clays.|quartz-rich arenite to rudite|||N|
Mole Creek Formation|12032|||||Yes|Formation, beds|Formal|Variation of reserved name|Defined|Chudleigh Subgroup|4059|||Eastonian||||Eastonian||||||TAS|No|41954|41954||||||||||N|
Moncoeur Island Granite|12084|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Hogan Island Suite|31587|Late Devonian||||Middle Devonian|||||||No|42726||||||Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond).|S-type biotite alkali-feldspar granite|igneous felsic intrusive|||Y|
Montana Volcanics|12125|||||Yes|Formation, beds|Formal|Variation of published name|Mentioned||||||||||||||||No|31141|||||||||||N|
Montgomery Basalt|78480|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Mainwaring Group|11035|||Cambrian||||Neoproterozoic|||||||No|67654||||||Formerly common usage was "Mainwaring Group" or "Mainwaring Basalts" of Corbett (1968) and Hall and Corbett (1968) - RefID 67654, p9.|||||N|
Moore Formation|23806|Moore formation|12283|||Yes|Formation, beds|Formal|Resvd name published|Briefly described||||||||||||||||No|41993||Fitzsimons S.J.|17/MAR/89||||||||N|
Moriarty Basalt|12334|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Late Oligocene|25.9|||Late Oligocene|25.9||||55||No|34513|||||| Age: >24Ma.  In Central North Tasmania.|||||N|
Motton Spilite|12433|||||Yes|Formation, beds|Formal|Other new published name|Fully described|||||Early Cambrian||||Neoproterozoic III|||||500||No|31464||||||Dial Range Trough. Correlate of Crimson Creek Formation?|Lenticular unit comprising pillowed and massive basaltic lavas with interbedded volcaniclastic sandstone, mudstone and breccia.||||N|
Mount Anne Group|24391|||||Yes|Group, Suite|Formal|Resvd name published|Defined|||||Precambrian||||Precambrian|||||1000|TAS|Yes|41908|42227|Calver C.R.|05/JUL/85||||Supermature quartzarenite, quartz siltstone and phyllite.||||N|
Mount Bischoff beds|12522|||||Yes|Formation, beds|Informal|Variation of published name|Described|||||Proterozoic||||Proterozoic|||||||No|33218|||||||||||N|
Mount Black Volcanics|12525|Mount Black volcanics|12526|||Yes|Formation, beds|Formal|Variation of published name|Described|Central Volcanic Complex|3868|||Late Cambrian||||Middle Cambrian|||||2500||No|29914|||||||||||N|
Mount Bowes Formation|24392|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Pandani Group|24450|||Precambrian||||Precambrian|||||500|TAS|Yes|42227|42227|Calver C.R.|05/JUL/85||||||||N|
Mount Cameron Granite|12567|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Poimena Suite|31626|Late Devonian||||Middle Devonian|||||||No|42726||||||Bassian Batholith of Chappell et al. 1991. Blue Tier Batholith of McClenaghan 1989. Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond).|I-type biotite monzogranite|igneous felsic intrusive|||Y|
Mount Chappell Island Granite|69571|Chappell Islands Granite|3912|||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||||Late Devonian||||Late Devonian|||||||No|63540||MRT|09/AUG/05|||MRT Tasmanian Granites map, May 2005.|I-type biotite-hornblende granodiorite|igneous felsic intrusive|||Y|
Mount Charter Group|30225|||||Yes|Group, Suite|Formal|Other new published name|Fully described|Mount Read Volcanics|13057|||Cambrian||||Cambrian|||||||No|43131|||||||||||N|
Mount Cripps Subgroup|30231|||||Yes|Subgroup|Formal|Other new published name|Described|Mount Charter Group|30225|||Cambrian||||Cambrian|||||900||No|43131|||||||||||N|
Mount Elephant Sandstone|74348|||||Yes|Formation, beds|Formal|Variation of published name|Mentioned||||||||||||||||No|63172||||||Of McNeil (1965).  The term Mount Elephant Coal Horizon refers back to Voisey (1938)............." ....Voisey also split the basal rocks into two units. The Mount Elephant Coal Horizon thus appears to be equivalent to the Mount Elephant Sandstone rather than being a member" (per email from Steve Forsyth, July 2008).|||||N|
Mount Field Siltstone Member|23818|Mount Field Siltstone|12709|||Yes|Member, phase|Formal|Variation of published name|Defined|Florentine Valley Formation|27081|||Early Ordovician||||Early Ordovician||||||TAS|No|36379|36379|B.A.Stait, J.R.Laurie|19/NOV/79||||||||N|
Mount Hamilton pumice breccias|73288|||||Yes|Formation, beds|Informal|Other new published name|Mentioned||||||||||||||||No|63238||||||Informal name for the Kershaw Pumice Formation.|||||N|
Mount Julia Member|29473|Anthony Member (TAS)|29477|||Yes|Member, phase|Formal|Resvd name published|Defined|Comstock Formation|4408|||Late Cambrian||||Middle Cambrian|||||750|TAS|Yes|43636||White M.J.|28/JUN/95|Calver, C.|21/JUL/95|Unit in Tyndall Group (Mount Read Volcanics).|Porphyry body.||||N|
Mount Kerford Granite|12869|Mount Kerford granite|23822|||Yes|Formation, beds|Informal|Variation of reserved name|Briefly described|||Boobyalla Suite|31666|Late Devonian||||Middle Devonian|||||||No|42726|||||||S-type biotite granite|igneous felsic intrusive|||Y|
Mount Lyell Volcanics|40324|||||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|23949|||||||||||N|
Mount Mackenzie Formation|12904|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|Clytie Cove Group|23491||||||||||||||No|37412|||||||Dominated by lithic greywacke, mudstone and siltstone with intercalations of lenticular fine-grained conglomerate.||||N|
Mount McCall Amphibolite|40961|||||Yes|Formation, beds|Informal|Other new published name|Not recorded||||||||||||||||No|||||||Described but not named in: Williams, P.R. 1971.  The petrology and structure of the Mt McCall area. B.Sc.Hons. thesis, University of Tasmania (unpublished).|Amphibolite (in Proterozoic metamorphosed dominantly siliceous shelf sequences).||||N|
